date,meta,sfd
2022-05-02,Irrigation,3.8826968914994464
2022-05-02,Irrigation Stop,4.227960781763138
2022-05-03,Control,1.6347456289523514
2022-05-03,Irrigation,2.8200443645720834
2022-05-03,Irrigation Stop,2.855870626812182
2022-05-04,Control,1.6654496238256131
2022-05-04,Irrigation,2.97841316014481
2022-05-04,Irrigation Stop,2.9839045285033903
2022-05-05,Control,0.640356567562886
2022-05-05,Irrigation,0.7942693466171321
2022-05-05,Irrigation Stop,0.6157430779820094
2022-05-06,Control,1.856613954667631
2022-05-06,Irrigation,3.576027018060829
2022-05-06,Irrigation Stop,3.6514092983670885
2022-05-07,Control,1.8736652629370476
2022-05-07,Irrigation,3.886800267069983
2022-05-07,Irrigation Stop,3.9497616475321413
2022-05-08,Control,1.7423652522317818
2022-05-08,Irrigation,3.599433969111498
2022-05-08,Irrigation Stop,3.6781249188739857
2022-05-09,Control,1.9002611716974736
2022-05-09,Irrigation,3.657477273120987
2022-05-09,Irrigation Stop,3.7724012231825257
2022-05-10,Control,1.897282908322548
2022-05-10,Irrigation,3.701795905172348
2022-05-10,Irrigation Stop,4.040555049084272
2022-05-11,Control,2.0275745702105743
2022-05-11,Irrigation,3.277252601534558
2022-05-11,Irrigation Stop,3.769612431744239
2022-05-12,Control,1.8932926351254857
2022-05-12,Irrigation,3.8280071556762483
2022-05-12,Irrigation Stop,3.7781874401261253
2022-05-13,Control,1.8381713513880569
2022-05-13,Irrigation,4.344908760070555
2022-05-13,Irrigation Stop,3.8693029475418133
2022-05-14,Control,1.926108895060239
2022-05-14,Irrigation,4.69303391743657
2022-05-14,Irrigation Stop,3.733075229823961
2022-05-15,Control,1.8187119929119133
2022-05-15,Irrigation,4.518558127662625
2022-05-15,Irrigation Stop,4.760131824478025
2022-05-16,Control,1.5592172910244297
2022-05-16,Irrigation,3.9557913647536087
2022-05-16,Irrigation Stop,3.879311286431474
2022-05-17,Control,2.171890038532965
2022-05-17,Irrigation,6.419028511089224
2022-05-17,Irrigation Stop,6.5408993645511035
2022-05-18,Control,2.138221509623639
2022-05-18,Irrigation,6.272721319683728
2022-05-18,Irrigation Stop,6.230950599014715
2022-05-19,Control,1.8309464547099776
2022-05-19,Irrigation,5.721381126371794
2022-05-19,Irrigation Stop,5.35794876045836
2022-05-20,Control,2.008463581018713
2022-05-20,Irrigation,6.188201501166718
2022-05-20,Irrigation Stop,5.744201107609793
2022-05-21,Control,1.9657920214724407
2022-05-21,Irrigation,6.304359000900821
2022-05-21,Irrigation Stop,5.414723096001838
2022-05-22,Control,1.608467105129129
2022-05-22,Irrigation,5.678619476372827
2022-05-22,Irrigation Stop,4.510853483392634
2022-05-23,Control,1.5355202447890144
2022-05-23,Irrigation,5.32549477070632
2022-05-23,Irrigation Stop,3.981420086640996
2022-05-24,Control,1.4564841867562142
2022-05-24,Irrigation,4.739068570311476
2022-05-24,Irrigation Stop,3.717598082878457
2022-05-25,Control,1.5147143457824463
2022-05-25,Irrigation,6.091182513701414
2022-05-25,Irrigation Stop,4.660918199661114
2022-05-26,Control,1.7221712058094751
2022-05-26,Irrigation,6.525050030427387
2022-05-26,Irrigation Stop,4.94716416472718
2022-05-27,Control,1.6285734202501128
2022-05-27,Irrigation,6.484935784036028
2022-05-27,Irrigation Stop,4.431817917593568
2022-05-28,Control,1.3062638904605859
2022-05-28,Irrigation,5.813523465094864
2022-05-28,Irrigation Stop,3.6148960416584197
2022-05-29,Control,1.2827444561931425
2022-05-29,Irrigation,5.807440259165668
2022-05-29,Irrigation Stop,3.414215630474644
2022-05-30,Control,1.4361084017183812
2022-05-30,Irrigation,5.809670760572786
2022-05-30,Irrigation Stop,3.497702079214454
2022-05-31,Control,1.220392237159118
2022-05-31,Irrigation,3.914598318116291
2022-05-31,Irrigation Stop,2.101610066764591
2022-06-01,Control,1.3622993318032113
2022-06-01,Irrigation,2.3940728532179145
2022-06-01,Irrigation Stop,1.905166342386892
2022-06-02,Control,1.6216223265473086
2022-06-02,Irrigation,4.872236300229326
2022-06-02,Irrigation Stop,4.229810477508657
2022-06-03,Control,1.4702944663388429
2022-06-03,Irrigation,5.438429479343102
2022-06-03,Irrigation Stop,4.731534989942161
2022-06-04,Control,1.9065624654147788
2022-06-04,Irrigation,7.4867229830815525
2022-06-04,Irrigation Stop,6.622371812474242
2022-06-05,Control,1.2143993060655682
2022-06-05,Irrigation,5.6059289533977035
2022-06-05,Irrigation Stop,4.01147538091242
2022-06-06,Control,1.670821939851444
2022-06-06,Irrigation,6.219804014596864
2022-06-06,Irrigation Stop,3.3633244443622416
2022-06-07,Control,1.6178683487019496
2022-06-07,Irrigation,5.4558609232105635
2022-06-07,Irrigation Stop,3.4269473775812944
2022-06-08,Control,1.4903081090324386
2022-06-08,Irrigation,5.8449658693368285
2022-06-08,Irrigation Stop,3.045938633775812
2022-06-09,Control,1.6960271538628804
2022-06-09,Irrigation,6.153749245375228
2022-06-09,Irrigation Stop,3.1413644810261463
2022-06-10,Control,1.9452903184327297
2022-06-10,Irrigation,7.30590256871045
2022-06-10,Irrigation Stop,3.680226148978489
2022-06-11,Control,1.93708358087523
2022-06-11,Irrigation,7.076843388152358
2022-06-11,Irrigation Stop,3.382151399787385
2022-06-12,Control,1.9230132118220582
2022-06-12,Irrigation,6.833365870228108
2022-06-12,Irrigation Stop,3.023122613635061
2022-06-13,Control,1.7802828651584204
2022-06-13,Irrigation,6.368841897659637
2022-06-13,Irrigation Stop,2.812839020203886
2022-06-14,Control,1.9204106647986068
2022-06-14,Irrigation,6.94942934919799
2022-06-14,Irrigation Stop,2.6930570825358586
2022-06-15,Control,1.9412946258475305
2022-06-15,Irrigation,6.806970888649398
2022-06-15,Irrigation Stop,2.49018357061278
2022-06-16,Control,1.7973913773399386
2022-06-16,Irrigation,6.713580774922439
2022-06-16,Irrigation Stop,2.2379366316254794
2022-06-17,Control,1.8248402226100777
2022-06-17,Irrigation,6.562529385066305
2022-06-17,Irrigation Stop,2.2212304684401354
2022-06-18,Control,1.9676728840887545
2022-06-18,Irrigation,7.014906974055224
2022-06-18,Irrigation Stop,2.221543023037056
2022-06-19,Control,2.1457047319867533
2022-06-19,Irrigation,6.49948700039092
2022-06-19,Irrigation Stop,2.2340117383968354
2022-06-20,Control,1.9060154457199407
2022-06-20,Irrigation,5.927674210571305
2022-06-20,Irrigation Stop,1.6955960228551623
2022-06-21,Control,1.5507556222696293
2022-06-21,Irrigation,5.16466441592227
2022-06-21,Irrigation Stop,1.3713904584315744
2022-06-22,Control,1.398129144260667
2022-06-22,Irrigation,3.7397540826191955
2022-06-22,Irrigation Stop,1.3456895744271757
2022-06-23,Control,1.6684754067234486
2022-06-23,Irrigation,5.33674244863713
2022-06-23,Irrigation Stop,2.952244560562654
2022-06-24,Control,1.1448507859944725
2022-06-24,Irrigation,3.72448211622593
2022-06-24,Irrigation Stop,1.516163800288565
2022-06-25,Control,1.5956101063438692
2022-06-25,Irrigation,7.557855914808361
2022-06-25,Irrigation Stop,3.2179806740051657
2022-06-26,Control,1.3221566914297274
2022-06-26,Irrigation,7.019369803148501
2022-06-26,Irrigation Stop,2.5911593199874274
2022-06-27,Control,1.3017004171592057
2022-06-27,Irrigation,4.973767689471219
2022-06-27,Irrigation Stop,1.5062424627654636
2022-06-28,Control,1.1782262782086117
2022-06-28,Irrigation,1.2503516342003445
2022-06-28,Irrigation Stop,0.7510277918914037
2022-06-29,Control,2.1592045059479603
2022-06-29,Irrigation,7.664065109258481
2022-06-29,Irrigation Stop,6.737028980418435
2022-06-30,Control,1.5672999465316124
2022-06-30,Irrigation,6.657425025621445
2022-06-30,Irrigation Stop,5.857176693912427
2022-07-01,Control,1.865439612334586
2022-07-01,Irrigation,5.7243648754899015
2022-07-01,Irrigation Stop,4.882965059373561
2022-07-02,Control,2.1854301103107314
2022-07-02,Irrigation,7.8216787197434465
2022-07-02,Irrigation Stop,6.653092771655686
2022-07-03,Control,2.0529905856735704
2022-07-03,Irrigation,7.678241186097724
2022-07-03,Irrigation Stop,6.328065469266223
2022-07-04,Control,1.5977349828670557
2022-07-04,Irrigation,5.383333368529576
2022-07-04,Irrigation Stop,3.80091119453039
2022-07-05,Control,2.4399862595611306
2022-07-05,Irrigation,7.472042576928743
2022-07-05,Irrigation Stop,6.376211653378599
2022-07-06,Control,1.8131707332592597
2022-07-06,Irrigation,7.991201734585556
2022-07-06,Irrigation Stop,7.360342513456409
2022-07-07,Control,1.7417256103255228
2022-07-07,Irrigation,7.381575949759009
2022-07-07,Irrigation Stop,6.767411483808127
2022-07-08,Control,2.2828214901885446
2022-07-08,Irrigation,7.592560698051603
2022-07-08,Irrigation Stop,6.812632939895325
2022-07-09,Control,2.3202040509443753
2022-07-09,Irrigation,7.724411323120164
2022-07-09,Irrigation Stop,2.7188354644328196
2022-07-10,Control,2.2970380524173466
2022-07-10,Irrigation,7.885491037797761
2022-07-10,Irrigation Stop,4.8880084875111205
2022-07-11,Control,2.3532971761802375
2022-07-11,Irrigation,7.683419437248206
2022-07-11,Irrigation Stop,4.08341158191035
