date,Tr,scen
2013-04-10,1.506923676001967,Control
2013-04-11,1.3777519706914247,Control
2013-04-12,1.362859829318741,Control
2013-04-13,1.7511637570288292,Control
2013-04-14,2.077322559877247,Control
2013-04-15,2.0861204519662184,Control
2013-04-16,0.050850564692148006,Control
2013-04-17,0,Control
2013-04-18,0,Control
2013-04-29,0.2019551084384503,Control
2013-04-30,1.9990799955563676,Control
2013-05-01,2.5729344654847273,Control
2013-05-02,1.9446342290084218,Control
2013-05-03,0.5674479520256728,Control
2013-05-04,2.1264484535286017,Control
2013-05-05,2.2121365291534327,Control
2013-05-06,0.7671264945930444,Control
2013-05-07,2.3039680457671037,Control
2013-05-08,2.519502848441619,Control
2013-05-09,1.71091982985989,Control
2013-05-10,1.1092660460688974,Control
2013-05-11,0.015416817040622173,Control
2013-05-12,0,Control
2013-05-13,0,Control
2013-05-16,0,Control
2013-05-17,0,Control
2013-05-18,2.3511920303060445,Control
2013-05-19,1.11428161084185,Control
2013-05-20,1.7121329616346184,Control
2013-05-21,1.5573219795493447,Control
2013-05-22,1.5119159530541693,Control
2013-05-23,2.0106564185353455,Control
2013-05-24,1.8627503297939494,Control
2013-05-25,1.7910199244361207,Control
2013-05-26,1.8212902484378517,Control
2013-05-27,2.453838520685943,Control
2013-06-05,2.528950050429489,Control
2013-06-06,2.682217875985579,Control
2013-06-07,2.657075186722451,Control
2013-06-08,2.5974668786468422,Control
2013-06-09,1.3864769623529136,Control
2013-06-10,1.7123568239334452,Control
2013-06-11,2.6542754010804357,Control
2013-06-12,2.566501471514289,Control
2013-06-13,2.5723593290252893,Control
2013-06-14,1.4659223640290584,Control
2013-06-15,2.1341806030112265,Control
2013-06-16,2.3784507449083003,Control
2013-06-17,2.336198696534857,Control
2013-06-18,2.199586910854302,Control
2013-06-19,1.9449846886183666,Control
2013-06-20,1.416054318455759,Control
2013-06-21,1.8175871359552862,Control
2013-06-22,1.7349250812535901,Control
2013-06-23,2.078843461810401,Control
2013-06-24,1.8228842374445389,Control
2013-06-25,2.3120807609378735,Control
2013-06-26,2.2960327286624787,Control
2013-06-27,1.5488406267463932,Control
2013-06-28,2.050851593744861,Control
2013-06-29,0.11334347788912964,Control
2013-06-30,2.3973715118676693,Control
2013-07-01,2.7184861634632362,Control
2013-07-02,2.531866202023612,Control
2013-07-03,0.35181688291583363,Control
2013-07-04,2.2421643709591352,Control
2013-07-05,2.6849852089858683,Control
2013-07-06,2.573070634299954,Control
2013-07-07,2.3728941030390267,Control
2013-07-08,2.1565982662544703,Control
2013-07-09,1.951174669781591,Control
2013-07-10,2.2261620489760867,Control
2013-07-11,2.355277214096845,Control
2013-07-12,2.207359000999813,Control
2013-07-13,2.0417829396500973,Control
2013-07-14,2.3514166336374998,Control
2013-07-15,2.29023503213428,Control
2013-07-16,2.2993343660344845,Control
2013-07-17,1.127970980258236,Control
2013-07-18,1.167107708105345,Control
2013-07-19,2.289545572685999,Control
2013-07-20,2.433432339606019,Control
2013-07-21,2.4477389970517582,Control
2013-07-22,2.108495897028534,Control
2013-07-23,2.2745599101417615,Control
2013-07-24,2.096660422178076,Control
2013-07-25,2.4221003306513653,Control
2013-07-26,2.3830392195642967,Control
2013-07-27,2.3445249275111246,Control
2013-07-28,2.0274749339524236,Control
2013-07-29,0.059254162562288264,Control
2013-07-30,2.385422633951234,Control
2013-07-31,2.7862421701379474,Control
2013-08-01,2.8483498915116567,Control
2013-08-02,2.871753790665417,Control
2013-08-03,2.4197015511923095,Control
2013-08-04,2.406048210100467,Control
2013-08-05,2.6358059051282314,Control
2013-08-06,2.0674098014246605,Control
2013-08-07,0.6801481119384305,Control
2013-08-08,0.6746373474367485,Control
2013-08-09,1.7528072665517636,Control
2013-08-10,2.8541313601234455,Control
2013-08-11,2.8059399546680264,Control
2013-08-12,2.7755026365892714,Control
2013-08-13,2.530696573035267,Control
2013-08-14,2.345196921623767,Control
2013-08-15,2.4730209912472745,Control
2013-08-16,2.454658925106797,Control
2013-08-17,2.4853209743716773,Control
2013-08-18,2.419119810506659,Control
2013-08-19,1.1032386603496134,Control
2013-08-20,2.44037509190829,Control
2013-08-21,2.3859609809195605,Control
2013-08-22,2.3334019944589435,Control
2013-08-23,2.300066000094937,Control
2013-08-24,0.6697652085147565,Control
2013-08-25,1.4455915021376438,Control
2013-08-26,2.0886126328194297,Control
2013-08-27,1.8932679956373817,Control
2013-08-28,2.3061415126307936,Control
2013-08-29,2.2605643489920815,Control
2013-08-30,2.235416951451438,Control
2013-08-31,2.1908554526805006,Control
2013-09-01,2.0434963046202106,Control
2013-09-02,2.1175196905871267,Control
2013-09-03,2.1680822388525693,Control
2013-09-04,2.1517403439871248,Control
2013-09-05,2.022163513774056,Control
2013-09-06,2.0561194514697565,Control
2013-09-07,1.7290569056729639,Control
2013-09-08,0.7664074939243304,Control
2013-09-09,0.08229266715113737,Control
2013-09-10,1.8265652657996285,Control
2013-09-11,1.7413639831700938,Control
2013-09-12,1.7996977694218659,Control
2013-09-13,2.1428857156276275,Control
2013-09-14,2.0421158042102396,Control
2013-09-15,0.10520485100422503,Control
2013-09-16,0.07143427108266939,Control
2013-09-17,1.6446468703332449,Control
2013-09-18,0.8971180799594145,Control
2013-09-19,2.0255585778498713,Control
2013-09-20,2.1000427071306325,Control
2013-09-21,1.9900327061119587,Control
2013-09-22,1.9520909148886094,Control
2013-09-23,1.9997393937550556,Control
2013-09-24,2.0283649775268167,Control
2013-09-25,2.0295152732951944,Control
2013-09-26,1.1337245631146295,Control
2013-09-27,1.667779780909912,Control
2013-09-28,1.7262911850554068,Control
2013-09-29,1.6696513910194557,Control
2013-09-30,1.0750795005635625,Control
2013-10-01,1.4491988310617838,Control
2013-10-02,1.7333856857934633,Control
2013-10-03,1.6543499598453926,Control
2013-10-04,1.4165178483998084,Control
2013-10-05,0.7456719962482162,Control
2013-10-06,1.431841257914689,Control
2013-10-07,1.49581730393892,Control
2013-10-08,1.3693064260790018,Control
2013-10-09,0.7996839521615622,Control
2013-10-10,0.10999902705351894,Control
2013-10-11,0.8444697293053165,Control
2013-10-12,0.536774840295169,Control
2013-10-13,0.8506804341584286,Control
2013-10-14,1.015615121472517,Control
2013-10-15,0.5599339524842516,Control
2013-10-16,0.7201939451103198,Control
2013-10-17,0.819728635280779,Control
2013-10-18,0.9666996073462625,Control
2013-10-19,1.1765700397863637,Control
2013-10-20,0.8494387630232093,Control
2013-10-21,1.019889226401763,Control
2013-10-22,1.5553845412493628,Control
2013-10-23,0.36555528495063916,Control
2013-10-24,0.3225159391052169,Control
2013-10-25,1.2454023819019915,Control
2013-10-26,0.8485119859566258,Control
2013-10-27,0.267899893488987,Control
2013-10-28,1.213282615763989,Control
2013-10-29,0.1620108766683142,Control
2013-10-30,0.24110420067402483,Control
2013-10-31,0.4285156612677222,Control
2013-11-01,0.2943227856622056,Control
2013-11-02,0.029155786454927977,Control
2013-11-03,0.38216922809657256,Control
2013-11-04,0.27020746718559174,Control
2013-11-05,0.1835878358061271,Control
2013-11-06,0.30409984283638186,Control
2013-11-07,0.13444093389905745,Control
2013-11-08,0.20014684951790582,Control
2013-11-09,0.19662005631418425,Control
2013-11-10,0.12702685124972302,Control
2013-11-11,0.12773216017142444,Control
2013-11-12,0.12699395177846456,Control
2013-11-13,0.04653401685401592,Control
2013-11-14,0.051003970297183746,Control
2013-11-15,0.04887760805916007,Control
2013-11-16,0.15753502610501596,Control
2013-11-17,0.0673846228527679,Control
2013-11-18,0.13682181847959815,Control
2013-11-19,0.13068934868471532,Control
2013-11-20,0.051428494976498866,Control
2013-11-21,0.07282407840464322,Control
2013-11-22,0.07646043234840719,Control
2013-11-23,0.12319012165451096,Control
2013-11-24,0.08264904779275836,Control
2013-11-25,0.00795583447235195,Control
2013-11-26,0.1742610158938655,Control
2013-11-27,0.1400703228468765,Control
2013-11-28,0.11053387578687232,Control
2013-11-29,0.1018460074209389,Control
2013-11-30,0.002277827914060141,Control
2013-12-01,0.0035896039033564797,Control
2013-12-02,0.0054657039269946665,Control
2013-12-03,0.5687427589578717,Control
2013-12-04,0.035977024487124566,Control
2013-12-05,7.881172175539685e-4,Control
2013-12-06,0.036231432759989274,Control
2013-12-07,0.035284571211717124,Control
2013-12-08,0,Control
2013-12-09,0.3390111054764997,Control
2013-12-10,0.25748417715708566,Control
2013-12-11,0.11065409784003553,Control
2013-12-12,0.0027226427727421363,Control
2013-12-13,0.02807717463524879,Control
2013-12-14,0.5493057748058174,Control
2013-12-15,0.19747106498808975,Control
2013-12-16,0.015103653930761844,Control
2013-12-17,0,Control
2013-12-18,0,Control
2013-12-19,0.0037842945906905174,Control
2013-12-20,0.05290405110859716,Control
2013-12-21,0.03908740904526271,Control
2013-12-22,0.001369954370472351,Control
2013-12-23,0,Control
2013-12-24,0.2159749849403781,Control
2013-12-25,0.009090585901825217,Control
2013-12-26,0.010603477055664034,Control
2013-12-27,0.018168884203787206,Control
2013-12-28,0.11600693789813012,Control
2013-12-29,0.021433767734011587,Control
2013-12-30,0.16928597517094002,Control
2013-12-31,0.2357096974387967,Control
2014-01-01,0.1098904646843738,Control
2014-01-02,0.04145238731864507,Control
2014-01-03,0.16429797425260884,Control
2014-01-04,0.007211116946307311,Control
2014-01-05,0.046192718188623576,Control
2014-01-06,0.18618527385670366,Control
2014-01-07,0.045393510362354395,Control
2014-01-08,0.04841683904598273,Control
2014-01-09,0.0669894767311049,Control
2014-01-10,0.016211298481580174,Control
2014-01-11,0.08895377393054048,Control
2014-01-12,0.16787730806342596,Control
2014-01-13,0.11711627229173452,Control
2014-01-14,0.05666199751645067,Control
2014-01-15,0.10120402827123748,Control
2014-01-16,0.08648999861446525,Control
2014-01-17,0.07782261261772562,Control
2014-01-18,0.25459178351758893,Control
2014-01-19,0.15427093534481948,Control
2014-01-20,0.14461986185513598,Control
2014-01-21,0.05465823240283446,Control
2014-01-22,0.2150011279042684,Control
2014-01-23,0.0937124325949847,Control
2014-01-24,0.06893363115386353,Control
2014-01-25,0.3833102148407128,Control
2014-01-26,0.035837216133461046,Control
2014-01-27,0.014103707482350692,Control
2014-01-28,0.34254072508358685,Control
2014-01-29,0.2710858447299482,Control
2014-01-30,0.06913452526695428,Control
2014-01-31,0.14239493081337698,Control
2014-02-01,0.15814243359030414,Control
2014-02-02,0.054097386976624584,Control
2014-02-03,0.1278826201324809,Control
2014-02-04,0.021351503968101242,Control
2014-02-05,0.030276027024194723,Control
2014-02-06,0.22071952419873966,Control
2014-02-07,0.03654038638991993,Control
2014-02-08,0.11728366689337062,Control
2014-02-09,0.14973178485240837,Control
2014-02-10,0.15529437671172924,Control
2014-02-11,0.13026728071547977,Control
2014-02-12,0.10921546077645991,Control
2014-02-13,0.08049933953405534,Control
2014-02-14,0.13933279677089427,Control
2014-02-15,0.2211436767914272,Control
2014-02-16,0.09057988221254311,Control
2014-02-17,0.1176464620546346,Control
2014-02-18,0.20465591893456173,Control
2014-02-19,0.1121559029510384,Control
2014-02-20,0.26124575243151316,Control
2014-02-21,0.040673382737349724,Control
2014-02-22,0.24543473115490075,Control
2014-02-23,0.10365447968769904,Control
2014-02-24,0.33670060127429113,Control
2014-02-25,0.2939440059684653,Control
2014-02-26,0.451465820069501,Control
2014-02-27,0.2267262170976502,Control
2014-02-28,0.39184490131686983,Control
2014-03-01,0.09649530053516672,Control
2014-03-02,0.2777420222156561,Control
2014-03-03,0.1492791891719474,Control
2014-03-04,0.33503976617442854,Control
2014-03-05,0.5826775225179017,Control
2014-03-06,0.6740329448626007,Control
2014-03-07,0.7266896291303638,Control
2014-03-08,0.854794170368818,Control
2014-03-09,0.9264750897660148,Control
2014-03-10,0.960161922202372,Control
2014-03-11,0.8744564600832317,Control
2014-03-12,1.2102852558717598,Control
2014-03-13,1.1758154506825147,Control
2014-03-14,1.2777559364992077,Control
2014-03-15,1.0309979017746411,Control
2014-03-16,1.5516311119618937,Control
2014-03-17,1.5428843369595509,Control
2014-03-18,1.604524930187711,Control
2014-03-19,1.3769333672522148,Control
2014-03-20,1.6198237546420275,Control
2014-03-21,1.5617477966081383,Control
2014-03-22,0.45984931206645635,Control
2014-03-23,0.20645054139969496,Control
2014-03-24,0.6597445245476875,Control
2014-03-25,1.0650575966560838,Control
2014-03-26,1.0136665901547932,Control
2014-03-27,1.2635297196763684,Control
2014-03-28,1.4900894669673177,Control
2014-03-29,1.6359744410659636,Control
2014-03-30,1.608488752320371,Control
2014-03-31,1.62488987936132,Control
2014-04-01,1.6433408914230858,Control
2014-04-02,1.592142795005289,Control
2014-04-03,1.0967612172683923,Control
2014-04-04,1.7516670287768425,Control
2014-04-05,1.2315654035102082,Control
2014-04-06,1.6245940782172659,Control
2014-04-07,1.8799609490339226,Control
2014-04-08,0.7786436072380941,Control
2014-04-09,1.7876919964523725,Control
2014-04-10,1.8680827057740823,Control
2014-04-11,1.901430387160254,Control
2014-04-12,1.459212175159434,Control
2014-04-13,1.6729741720385423,Control
2014-04-14,1.8709896754447866,Control
2014-04-15,1.6838963758079541,Control
2014-04-16,1.4829507073260286,Control
2014-04-17,1.5813306443816681,Control
2014-04-18,0.5689739406462034,Control
2014-04-19,0.06793054473105972,Control
2014-04-20,1.4107453068419333,Control
2014-04-21,1.4689466678943874,Control
2014-04-22,1.6667042509575323,Control
2014-04-23,1.8395659580764838,Control
2014-04-24,1.9706618551303128,Control
2014-04-25,1.7306682148081227,Control
2014-04-26,1.6301632239512533,Control
2014-04-27,0.5402917839864595,Control
2014-04-28,0.11629035349621274,Control
2014-04-29,1.3609484028272367,Control
2014-04-30,1.1767516738691168,Control
2014-05-01,1.9422775151554512,Control
2014-05-02,0.8327092450433666,Control
2014-05-03,1.93455621237285,Control
2014-05-04,1.978872282861756,Control
2014-05-05,2.4003394365955737,Control
2014-05-06,1.854528095719316,Control
2014-05-07,0.6317952199195275,Control
2014-05-08,2.02606076004692,Control
2014-05-09,2.1173024823379465,Control
2014-05-10,1.8134955792718537,Control
2014-05-11,1.0567935314615275,Control
2014-05-12,1.4211633855002859,Control
2014-05-13,1.4676456991324742,Control
2014-05-14,1.4428094675746803,Control
2014-05-15,1.982257777176768,Control
2014-05-16,1.9660539545098121,Control
2014-05-17,2.0317886448459723,Control
2014-05-18,1.760897640471345,Control
2014-05-19,1.8651924425702358,Control
2014-05-20,1.8951522915520098,Control
2014-05-21,1.8415988797876583,Control
2014-05-22,1.6804141015935457,Control
2014-05-23,1.397815822675458,Control
2014-05-24,1.953748007572254,Control
2014-05-25,2.019121392610288,Control
2014-05-26,0.9669218191356527,Control
2014-05-27,1.1696193773414065,Control
2014-05-28,1.7986771276482971,Control
2014-05-29,2.223092611518959,Control
2014-05-30,2.0192849729070512,Control
2014-05-31,2.0821246617389817,Control
2014-06-01,1.8796699171208824,Control
2014-06-02,1.947733508071704,Control
2014-06-03,1.6318183039202718,Control
2014-06-04,0.8386561742643782,Control
2014-06-05,1.916734117535837,Control
2014-06-06,2.138216250196869,Control
2014-06-07,2.147038336528908,Control
2014-06-08,2.1361045232093967,Control
2014-06-09,1.8585358971771035,Control
2014-06-10,1.842902185959344,Control
2014-06-11,2.0754552784030325,Control
2014-06-12,1.8453028299472944,Control
2014-06-13,1.5800417594058402,Control
2014-06-14,1.279128910230639,Control
2014-06-15,1.8286613726267675,Control
2014-06-16,2.0955275936099564,Control
2014-06-17,1.4260572570272496,Control
2014-06-18,1.637500375118951,Control
2014-06-19,1.7991244466409062,Control
2014-06-20,1.9575753060716035,Control
2014-06-21,2.160533651783035,Control
2014-06-22,1.7877544310057762,Control
2014-06-23,1.2636626866272616,Control
2014-06-24,1.1098912605629834,Control
2014-06-25,2.063841405610015,Control
2014-06-26,2.4405341907582874,Control
2014-06-27,2.2843955164417205,Control
2014-06-28,1.8525142605036067,Control
2014-06-29,0.9755064637228539,Control
2014-06-30,2.248985985935027,Control
2014-07-01,2.3349492977033663,Control
2014-07-02,0.08693467182855984,Control
2014-07-03,2.3386424610735927,Control
2014-07-04,2.092388849554973,Control
2014-07-05,1.639688263873584,Control
2014-07-06,2.393432092909795,Control
2014-07-07,0.8873802360220293,Control
2014-07-08,0.23973062824004251,Control
2014-07-09,1.8292724710274944,Control
2014-07-10,0.11075459312295709,Control
2014-07-11,1.2080336461340033,Control
2014-07-12,1.9558774468790108,Control
2014-07-13,2.4039724694493856,Control
2014-07-14,2.2195040373922894,Control
2014-07-15,2.670108837768179,Control
2014-07-16,2.364078387108556,Control
2014-07-17,2.620598553787055,Control
2014-07-18,2.4231712774361984,Control
2014-07-19,1.99392319590518,Control
2014-07-20,0.8872583505999923,Control
2014-07-21,1.0067402088145359,Control
