date,Tr,Tr_rm,scen
2016-01-31,0.05596324265258739,0.04988074767009399,Irrigation stop
2016-02-01,0.03386807124487846,0.05151860126695684,Irrigation stop
2016-02-02,0.06849843423798145,0.05613769247434025,Irrigation stop
2016-02-03,0.0278410857413865,0.05703808273788595,Irrigation stop
2016-02-04,0.039906105709910066,0.05637791788054123,Irrigation stop
2016-02-05,0.0376556434326497,0.05732012281123823,Irrigation stop
2016-02-06,0.09448952188248819,0.05444230223920137,Irrigation stop
2016-02-07,0.1771509588087291,0.052398633185540736,Irrigation stop
2016-02-08,0.030734910353161914,0.05125445301638878,Irrigation stop
2016-02-09,0.06971769072217578,0.04738598956613909,Irrigation stop
2016-02-10,0.038971703535653414,0.046934139801592625,Irrigation stop
2016-02-11,0.037880396122965156,0.04687483166263755,Irrigation stop
2016-02-12,0.030655128876928863,0.04817359156435037,Irrigation stop
2016-02-13,0.018859338027322283,0.04426627924634597,Irrigation stop
2016-02-14,0.02735187590133857,0.03426210891341149,Irrigation stop
2016-02-15,0.01784954887675103,0.03878995385274959,Irrigation stop
2016-02-16,0.014339945934485732,0.04157570172464044,Irrigation stop
2016-02-17,0.021515189037736002,0.041157676070835994,Irrigation stop
2016-02-18,0.03907579176453903,0.04203334027365942,Irrigation stop
2016-02-19,0.055838282056629156,0.05334327746965512,Irrigation stop
2016-02-20,0.03978714943042666,0.08306700777496374,Irrigation stop
2016-02-21,0.03709257414764645,0.09041599232171403,Irrigation stop
2016-02-22,0.0941247395038952,0.0908251800642759,Irrigation stop
2016-02-23,0.10871816092864768,0.1138615896041432,Irrigation stop
2016-02-24,0.03311934438239119,0.12274152180670628,Irrigation stop
2016-02-25,0.0501396949624931,0.12097109418880891,Irrigation stop
2016-02-26,0.1889942496208687,0.13386744642057183,Irrigation stop
2016-02-27,0.43499156230164293,0.13422898705988387,Irrigation stop
2016-02-28,0.13023765955584257,0.1485849028052828,Irrigation stop
2016-02-29,0.02357817727261721,0.15655108278321825,Irrigation stop
2016-03-01,0.33684967949262806,0.160248514503425,Irrigation stop
2016-03-02,0.14583423987361904,0.17290589350672536,Irrigation stop
2016-03-03,0.014289805113976007,0.1871581928773991,Irrigation stop
2016-03-04,0.23638721330130988,0.19436687863414276,Irrigation stop
2016-03-05,0.04484871838079534,0.18492180762822727,Irrigation stop
2016-03-06,0.23807539458323154,0.20719555101629838,Irrigation stop
2016-03-07,0.20565125919499136,0.23268307595038856,Irrigation stop
2016-03-08,0.1604822050115422,0.23344525357824675,Irrigation stop
2016-03-09,0.21032265042859596,0.2544022393000597,Irrigation stop
2016-03-10,0.24967188615192557,0.2970867508650609,Irrigation stop
2016-03-11,0.28991585021528005,0.31984293810794157,Irrigation stop
2016-03-12,0.30276056821882585,0.3611976488393132,Irrigation stop
2016-03-13,0.4420700669888384,0.39256493084392324,Irrigation stop
2016-03-14,0.38040352634987956,0.425309598385768,Irrigation stop
2016-03-15,0.3475201662826427,0.45633765734207143,Irrigation stop
2016-03-16,0.43923203997900045,0.48165003723821936,Irrigation stop
2016-03-17,0.6118729670239926,0.5067354507088033,Irrigation stop
2016-03-18,0.5549738347016394,0.5022636832231332,Irrigation stop
2016-03-19,0.6238146686199982,0.5267098830895792,Irrigation stop
2016-03-20,0.6772173426477716,0.520937355645266,Irrigation stop
2016-03-21,0.6640766047808183,0.525755060673588,Irrigation stop
2016-03-22,0.5948750303997907,0.5396250229499475,Irrigation stop
2016-03-23,0.5646959689746668,0.5512514196739245,Irrigation stop
2016-03-24,0.6008676747401006,0.5537354974682199,Irrigation stop
2016-03-25,0.22731110541589913,0.5582320003975797,Irrigation stop
2016-03-26,0.6450073663490687,0.5580193185435844,Irrigation stop
2016-03-27,0.36125468276845424,0.5546736451176473,Irrigation stop
2016-03-28,0.44785139674638774,0.5526463424557607,Irrigation stop
2016-03-29,0.5416996381516752,0.5466254030301049,Irrigation stop
2016-03-30,0.6020015941146798,0.5213857728821829,Irrigation stop
2016-03-31,0.6466500561441273,0.5258962574036787,Irrigation stop
2016-04-01,0.6179248757126765,0.5343006604171318,Irrigation stop
2016-04-02,0.6208371226640649,0.5168897808720595,Irrigation stop
2016-04-03,0.630377914684651,0.5479710639510854,Irrigation stop
2016-04-04,0.635694367514406,0.5738005477322946,Irrigation stop
2016-04-05,0.5105818784406093,0.5888506919985471,Irrigation stop
2016-04-06,0.21134114690375874,0.574599859866528,Irrigation stop
2016-04-07,0.6640144580410424,0.5791966428736322,Irrigation stop
2016-04-08,0.34497274760424224,0.5671283921251836,Irrigation stop
2016-04-09,0.40125505271805617,0.5633114964386013,Irrigation stop
2016-04-10,0.7963926458748173,0.5304632634100399,Irrigation stop
2016-04-11,0.809464169683317,0.5119216184911967,Irrigation stop
2016-04-12,0.7524016578792091,0.5356373929655704,Irrigation stop
2016-04-13,0.40248994426641155,0.580988408703436,Irrigation stop
2016-04-14,0.7110050182435869,0.5884503421987827,Irrigation stop
2016-04-15,0.4489693652343977,0.6025341118489494,Irrigation stop
2016-04-16,0.5674005830519137,0.600597852438601,Irrigation stop
2016-04-17,0.17050265228478909,0.5899251594166159,Irrigation stop
2016-04-18,0.3761113386506013,0.5789500119564259,Irrigation stop
2016-04-19,0.8426027210818429,0.5765973135219725,Irrigation stop
2016-04-20,0.8462553672338762,0.5966875256679379,Irrigation stop
2016-04-21,0.7684815269758956,0.5944726577198117,Irrigation stop
2016-04-22,0.5421455227065779,0.6162498562143586,Irrigation stop
2016-04-23,0.3741474209731762,0.6164505810788771,Irrigation stop
2016-04-24,0.6469749435670266,0.6268199856001663,Irrigation stop
2016-04-25,0.6558121052406569,0.6504337648888434,Irrigation stop
2016-04-26,0.719463879796862,0.6299880566829918,Irrigation stop
2016-04-27,0.6837529143099276,0.6264655675824716,Irrigation stop
2016-04-28,0.6799968669698204,0.630553560911593,Irrigation stop
2016-04-29,0.7538501441580522,0.6476014550404846,Irrigation stop
2016-04-30,0.5702107311551738,0.6689325525945634,Irrigation stop
2016-05-01,0.31567431558283787,0.6665538269924395,Irrigation stop
2016-05-02,0.7067042486920803,0.6613071541919002,Irrigation stop
2016-05-03,0.5563628061999215,0.6597243419241006,Irrigation stop
2016-05-04,0.796940519826594,0.6470701601876968,Irrigation stop
2016-05-05,0.8257134335835947,0.5987063901443802,Irrigation stop
2016-05-06,0.7808160405110596,0.570359756000381,Irrigation stop
2016-05-07,0.6727827867302782,0.5675683341631724,Irrigation stop
2016-05-08,0.6136727851372937,0.6033888467081804,Irrigation stop
2016-05-09,0.5823586860331065,0.6064181530076125,Irrigation stop
2016-05-10,0.6973045080476665,0.6298042900057933,Irrigation stop
2016-05-11,0.5065943700002749,0.6321199061245645,Irrigation stop
2016-05-12,0.0029040863633882394,0.6143420080572879,Irrigation stop
2016-05-13,0.3569972661420642,0.6181134560634759,Irrigation stop
2016-05-14,0.5311308254342529,0.6334934054198723,Irrigation stop
2016-05-15,0.8171614912129479,0.6475517169973161,Irrigation stop
2016-05-16,0.7491145368841301,0.6089634418041262,Irrigation stop
2016-05-17,0.8837687241744531,0.6093848065256676,Irrigation stop
2016-05-18,0.829359145489391,0.6254193970127402,Irrigation stop
2016-05-19,0.5768228606417226,0.6789123795562729,Irrigation stop
2016-05-20,0.8336163125976912,0.7169413327701847,Irrigation stop
2016-05-21,0.8881020777198281,0.7372450857517142,Irrigation stop
2016-05-22,0.810489147221508,0.6809125733787379,Irrigation stop
2016-05-23,0.042122833328448565,0.6745583477569379,Irrigation stop
2016-05-24,0.7032036141492441,0.6707385832709829,Irrigation stop
2016-05-25,0.7310786368192924,0.6678209662630329,Irrigation stop
2016-05-26,0.7518058419728454,0.634479796115359,Irrigation stop
2016-05-27,0.8894026111368288,0.6078575638605289,Irrigation stop
2016-05-28,0.8153833671756678,0.5955366412992786,Irrigation stop
2016-05-29,0.02850631799127876,0.5927136553345427,Irrigation stop
2016-05-30,0.660155378178929,0.6509779236287382,Irrigation stop
2016-05-31,0.8302920213710839,0.657142464639494,Irrigation stop
2016-06-01,0.7885125073780909,0.6420518528379793,Irrigation stop
2016-06-02,0.11004647857428732,0.6322344401772433,Irrigation stop
2016-06-03,0.4609050610300711,0.6288278522122253,Irrigation stop
2016-06-04,0.7156091618623246,0.5949447370015531,Irrigation stop
2016-06-05,0.7709673437152031,0.6337835639654905,Irrigation stop
2016-06-06,0.8578225894471858,0.6240215672922347,Irrigation stop
2016-06-07,0.7895071882998248,0.612739648313525,Irrigation stop
2016-06-08,0.5198100715980882,0.606592261649751,Irrigation stop
2016-06-09,0.6143620647225411,0.6193063596571619,Irrigation stop
2016-06-10,0.8417103796265756,0.6312279079687586,Irrigation stop
2016-06-11,0.34101975422625885,0.6286555816691595,Irrigation stop
2016-06-12,0.5722498954864024,0.6222226886126109,Irrigation stop
2016-06-13,0.5234874247533482,0.612777582217154,Irrigation stop
2016-06-14,0.6723451556691479,0.586591000517771,Irrigation stop
2016-06-15,0.7024490940852554,0.6055474096954333,Irrigation stop
2016-06-16,0.28804385067803895,0.6137519229977227,Irrigation stop
2016-06-17,0.627806737392424,0.5983019189116251,Irrigation stop
2016-06-18,0.6795965936679373,0.5845672932745775,Irrigation stop
2016-06-19,0.6809068409235227,0.5942290618540075,Irrigation stop
2016-06-20,0.7255910999107897,0.6092368017047498,Irrigation stop
2016-06-21,0.42289504450846405,0.6080098280467039,Irrigation stop
2016-06-22,0.7851998000853595,0.6017665020415027,Irrigation stop
2016-06-23,0.7292252509545943,0.6182766206314826,Irrigation stop
2016-06-24,0.6254103224212071,0.6184213200632833,Irrigation stop
2016-06-25,0.14873499530759132,0.584472314248722,Irrigation stop
2016-06-26,0.707514655598424,0.576958646818676,Irrigation stop
2016-06-27,0.7335957826637404,0.5642072626841411,Irrigation stop
2016-06-28,0.6551675244565052,0.5674177828690995,Irrigation stop
2016-06-29,0.6150425300124377,0.5439416024161267,Irrigation stop
2016-06-30,0.5191855109377582,0.5206078092482959,Irrigation stop
2016-07-01,0.629832529437634,0.5036127157815143,Irrigation stop
2016-07-02,0.2043105122640787,0.518113789057452,Irrigation stop
2016-07-03,0.5757154969028784,0.49095124618334307,Irrigation stop
2016-07-04,0.5470717220273024,0.45644793472140355,Irrigation stop
2016-07-05,0.46784232709788093,0.41054909806052636,Irrigation stop
2016-07-06,0.4565332737437404,0.39990042948586435,Irrigation stop
2016-07-07,0.4025521466049622,0.3972744819213954,Irrigation stop
2016-07-08,0.38747901388626665,0.3955306459058273,Irrigation stop
2016-07-09,0.35175002117071785,0.4182463862159579,Irrigation stop
2016-07-10,0.327239055360899,0.4096760392862761,Irrigation stop
2016-07-11,0.25054942219658716,0.4001007480156705,Irrigation stop
2016-07-12,0.012583811204224483,0.39215749052296883,Irrigation stop
2016-07-13,0.4659611699671701,0.3818641392580549,Irrigation stop
2016-07-14,0.4824222450351922,0.3724058031274758,Irrigation stop
2016-07-15,0.6054188252196808,0.3512213136712283,Irrigation stop
2016-07-16,0.5223308766059069,0.34821281238299645,Irrigation stop
2016-07-17,0.4557306398873336,0.35514655080898405,Irrigation stop
2016-07-18,0.4130176442388247,0.3622573388397076,Irrigation stop
2016-07-19,0.3566367222000562,0.38433598022262166,Irrigation stop
2016-07-20,0.3124263560349455,0.36807019922963796,Irrigation stop
2016-07-21,0.2701354407768554,0.3499840711659666,Irrigation stop
2016-07-22,0.09089616149880096,0.3226753843202664,Irrigation stop
2016-07-23,0.30963100313547187,0.2955662325045843,Irrigation stop
2016-07-24,0.4243113933247256,0.2709525485637572,Irrigation stop
2016-07-25,0.35010045462671735,0.2656642607835489,Irrigation stop
2016-07-26,0.32168479056502075,0.25085726258217017,Irrigation stop
2016-07-27,0.23824023606539818,0.2394417007901621,Irrigation stop
2016-07-28,0.22921645214379383,0.250199053523263,Irrigation stop
2016-07-29,0.22309720937987704,0.2698889834636629,Irrigation stop
2016-07-30,0.14280275118635785,0.2688756384968488,Irrigation stop
2016-07-31,0.1111390647157547,0.2453424647125417,Irrigation stop
2016-08-01,0.33898161531590815,0.24393346716985884,Irrigation stop
2016-08-02,0.14933874738075423,0.25078898076985917,Irrigation stop
2016-08-05,0.15260849094683254,0.2617442880039896,Irrigation stop
2016-08-06,0.42073837904026795,0.26898621207511375,Irrigation stop
2016-08-07,0.3665551806643997,0.27386131633037664,Irrigation stop
2016-08-08,0.2954441736000745,0.28189513531349536,Irrigation stop
2016-08-09,0.09484696034442604,0.28630773931860615,Irrigation stop
2016-08-10,0.33037448902915734,0.2713898709955216,Irrigation stop
2016-08-11,0.41766198096502494,0.2651118906277426,Irrigation stop
2016-08-12,0.39161453734322427,0.2662933829590886,Irrigation stop
2016-08-13,0.3306033891395325,0.2391185215719511,Irrigation stop
2016-08-14,0.2913486689535578,0.22710062657663974,Irrigation stop
2016-08-15,0.2552762169500197,0.21742562316286743,Irrigation stop
2016-08-16,0.17291552078730502,0.22312180092410988,Irrigation stop
2016-08-17,0.13013145879272475,0.2107079192025203,Irrigation stop
2016-08-18,0.0614470222318486,0.191004616661033,Irrigation stop
2016-08-19,0.16914938358567652,0.17233419677695802,Irrigation stop
2016-08-20,0.040290319620342754,0.15659474718783936,Irrigation stop
2016-08-21,0.19830465073004067,0.1419913201196025,Irrigation stop
2016-08-22,0.15999412580726186,0.13122728975307768,Irrigation stop
2016-08-23,0.17459344900182072,0.12406073134458952,Irrigation stop
2016-08-24,0.15658014492690314,0.12139026283320031,Irrigation stop
2016-08-25,0.14181574538420247,0.12716287728360054,Irrigation stop
2016-08-26,0.1302286589661747,0.1231789006545925,Irrigation stop
2016-08-27,0.11025109489187172,0.12674437323996754,Irrigation stop
2016-08-28,0.08690068999824148,0.11431589674192377,Irrigation stop
2016-08-29,0.1045797918186721,0.10619578717695953,Irrigation stop
2016-08-30,0.07258370306847081,0.12005234964971737,Irrigation stop
2016-08-31,0.092744899633276,0.1382452838921381,Irrigation stop
2016-09-01,0.14226362453745164,0.15565348575597476,Irrigation stop
2016-09-02,0.11337371077956414,0.16721414619540115,Irrigation stop
2016-09-03,0.0902069358155931,0.17333004348974904,Irrigation stop
2016-09-04,0.024305979757428077,0.18216557334241226,Irrigation stop
2016-09-05,0.046312591897762385,0.18623575129044814,Irrigation stop
2016-09-06,0.3685853236204305,0.18963517222904666,Irrigation stop
2016-09-07,0.41128122432079334,0.19235405614913031,Irrigation stop
2016-09-08,0.3855305714779158,0.18753038304742337,Irrigation stop
2016-09-09,0.29207790511814435,0.17972727797870983,Irrigation stop
2016-09-10,0.19587365701274156,0.17623668048323313,Irrigation stop
2016-09-11,0.21059810793552697,0.17759912866470212,Irrigation stop
2016-09-12,0.1615622830911743,0.18256209299207268,Irrigation stop
2016-09-13,0.12017559620885045,0.16205564886113363,Irrigation stop
2016-09-14,0.1308092745144467,0.1359901409255443,Irrigation stop
2016-09-15,0.07473220111355483,0.11786382249868978,Irrigation stop
2016-09-16,0.004130239817574257,0.10535421756033887,Irrigation stop
2016-09-17,0.04133857087891935,0.09921366819613431,Irrigation stop
2016-09-18,0.043380254297994296,0.09200908971571646,Irrigation stop
2016-09-19,0.11579409248095034,0.08895382562948927,Irrigation stop
2016-09-20,0.08149510578728354,0.08809339593992828,Irrigation stop
2016-09-21,0.04636411322254234,0.07898391602723967,Irrigation stop
2016-09-22,0.13176211350195283,0.07476893722149287,Irrigation stop
2016-09-23,0.11694343598123144,0.07682916698571209,Irrigation stop
2016-09-24,0.10990596591387783,0.0782817115878788,Irrigation stop
2016-09-25,0.10973400920967713,0.07565713141644144,Irrigation stop
2016-09-26,0.1187885858839935,0.07680488241229792,Irrigation stop
2016-09-27,0.10812958055499661,0.07722149299126245,Irrigation stop
2016-11-25,0.00327655573680631,0.07392939949279408,Irrigation stop
2016-11-26,0.015722497833099428,0.06887710125557814,Irrigation stop
2016-11-27,0.03297345651664342,0.06543661942809703,Irrigation stop
2016-11-28,0.061674195309253485,0.05936668317296088,Irrigation stop
2016-11-29,0.006636131897870929,0.053006308580508275,Irrigation stop
2016-11-30,0.13186260642294143,0.05153073068719089,Irrigation stop
2016-12-01,0.08732765389278681,0.04836793711268176,Irrigation stop
2016-12-02,2.7480424398507603e-4,0.050629281734228045,Irrigation stop
2016-12-03,0.061029938180929576,0.05081191035443465,Irrigation stop
2016-12-04,0.068776690396496,0.05216299244034631,Irrigation stop
2016-12-05,0.024926858341971676,0.054807308360168124,Irrigation stop
2016-12-06,0.02068876491534073,0.06135054813788685,Irrigation stop
2016-12-07,0.0981304953775502,0.05645430771056475,Irrigation stop
2016-12-08,0.06385047051186864,0.05210333867566478,Irrigation stop
2016-12-09,0.0349353804384544,0.05208370980109441,Irrigation stop
2016-12-10,0.018279298515991808,0.04772442850245658,Irrigation stop
2016-12-11,0.051888605719406726,0.05608903265719899,Irrigation stop
2016-12-12,0.09869461818675894,0.062457883175250424,Irrigation stop
2016-12-13,0.09824148878593308,0.0678271358463166,Irrigation stop
2016-12-14,0.06331524044043199,0.06534743464779988,Irrigation stop
2016-12-15,0.02641408740418713,0.06637323741186142,Irrigation stop
2016-12-16,0,0.06871737344825624,Irrigation stop
2016-12-17,0,0.07530498349943246,Irrigation stop
2016-12-18,0.1858811485628896,0.07233889653818303,Irrigation stop
2016-12-19,0.11409076559469189,0.06556080427010581,Irrigation stop
2016-12-20,0.0958583023102672,0.05854355507111059,Irrigation stop
2016-12-21,0.06341467859831597,0.05485522670880026,Irrigation stop
2016-12-22,0.0782117092087302,0.05864412152874617,Irrigation stop
2016-12-23,0.06775328494798188,0.061779955277605755,Irrigation stop
2016-12-24,0.11050583923245887,0.06336598672678233,Irrigation stop
2016-12-25,0.010363388261914774,0.05008876182943308,Irrigation stop
2016-12-26,0.0038013264336778972,0.04193942142981223,Irrigation stop
2016-12-27,0,0.03509239983622172,Irrigation stop
2016-12-28,0.011678643368087382,0.030562779936342006,Irrigation stop
2016-12-29,0.0794586148834299,0.024976229278575564,Irrigation stop
2016-12-30,0.043901672484034183,0.020136708925148288,Irrigation stop
2016-12-31,0.022204440288472127,0.012243434694258367,Irrigation stop
2017-01-01,0,0.011503192675550167,Irrigation stop
2017-01-02,0,0.011231669358858888,Irrigation stop
2017-01-03,0,0.011231669358858888,Irrigation stop
2017-01-04,0,0.010842256223368625,Irrigation stop
2017-01-05,0,0.005876676794175223,Irrigation stop
2017-01-06,0,0.0057612300877387945,Irrigation stop
2017-01-07,0,0.004292271602008028,Irrigation stop
2017-01-08,0,0.004292271602008028,Irrigation stop
2017-01-09,0,0.004292271602008028,Irrigation stop
2017-01-10,0,0.004292271602008028,Irrigation stop
2017-01-11,0.00622685947122369,0.012727111245851153,Irrigation stop
2017-01-12,0.009940502874722257,0.013799857146796502,Irrigation stop
2017-01-13,0.042285418593924186,0.014214394158097792,Irrigation stop
2017-01-14,0.0016390214882413944,0.014806481116027077,Irrigation stop
2017-01-15,0,0.016986072049099778,Irrigation stop
2017-01-16,0,0.016986072049099778,Irrigation stop
2017-01-17,0,0.018725107609712,Irrigation stop
2017-01-18,0.11808775501380375,0.018627477705335675,Irrigation stop
2017-01-19,0.015018442613234899,0.017917441785712657,Irrigation stop
2017-01-20,0.005803518158218055,0.014897054743289501,Irrigation stop
2017-01-21,0.008289217411009995,0.014779981779843687,Irrigation stop
2017-01-22,0.03051427306301781,0.014779981779843687,Irrigation stop
2017-01-23,0,0.019637556699989876,Irrigation stop
2017-01-24,0.024346497848571114,0.020637421642713625,Irrigation stop
2017-01-25,0.004860040809955131,0.012314212668596095,Irrigation stop
2017-01-26,0,0.011460228701443606,Irrigation stop
2017-01-27,0,0.011618625446293083,Irrigation stop
2017-01-28,0,0.01189014208854869,Irrigation stop
2017-01-29,0,0.012878901315330584,Irrigation stop
2017-01-30,0.06800604888204663,0.016512487740040504,Irrigation stop
2017-01-31,0.013998109198132477,0.018968963553290474,Irrigation stop
2017-02-01,0.0015628293761583579,0.018660690683953457,Irrigation stop
2017-02-02,0.0030626670731000462,0.018777057838932996,Irrigation stop
2017-02-03,0.008021072586110737,0.01953845527778734,Irrigation stop
2017-02-04,0.0120904504025885,0.022881313350476367,Irrigation stop
2017-02-05,0.04435690223796434,0.030695257496376253,Irrigation stop
2017-02-06,0.050870209945938875,0.03155954923826114,Irrigation stop
2017-02-07,0.0587371592340707,0.03814962417954376,Irrigation stop
2017-02-08,5.442206392368528e-4,0.04465854771329118,Irrigation stop
2017-02-09,0.0016291401697135597,0.050020263023264636,Irrigation stop
2017-02-10,0.010659564143960857,0.056963069944772106,Irrigation stop
2017-02-11,0.046800013017646386,0.059894455250082246,Irrigation stop
2017-02-12,0.10939521804259834,0.06166272909496767,Irrigation stop
2017-02-13,0.08010613326843505,0.06365979141126694,Irrigation stop
2017-02-14,0.1062591583760892,0.07076727716998048,Irrigation stop
2017-02-15,0.0926877588486222,0.08381233172113292,Irrigation stop
2017-02-16,0.07812668141272847,0.10701026301838587,Irrigation stop
2017-02-17,0.1052203694872153,0.12508747591250075,Irrigation stop
2017-02-18,0.05312984467693048,0.1430057873109947,Irrigation stop
2017-02-19,0.06911273606636023,0.16109464215996977,Irrigation stop
2017-02-20,0.07882908237412879,0.18911192767604382,Irrigation stop
2017-02-21,0.1582419598560601,0.18184727307430756,Irrigation stop
2017-02-22,0.18317498435537122,0.18414032727187468,Irrigation stop
2017-02-23,0.32640017833125473,0.19342375269523499,Irrigation stop
2017-02-24,0.26374054466156893,0.22309363084043352,Irrigation stop
2017-02-25,0.2976563725965618,0.23132829302642158,Irrigation stop
2017-02-26,0.36263918592824973,0.25076328001371245,Irrigation stop
2017-02-27,0.4723481304934714,0.24683198411579474,Irrigation stop
2017-02-28,0.004553993951781768,0.2497401604965171,Irrigation stop
2017-03-01,0.12479051761456166,0.254355643872597,Irrigation stop
2017-03-02,0.20809463733977288,0.2319166234646209,Irrigation stop
2017-03-03,0.520598663519995,0.2622018146568181,Irrigation stop
2017-03-04,0.16841511528076314,0.303692504933328,Irrigation stop
2017-03-05,0.34120255388843246,0.339917286293239,Irrigation stop
2017-03-06,0.02379093980328103,0.36787426180279775,Irrigation stop
2017-03-07,0.19895642918617304,0.4307202259609518,Irrigation stop
2017-03-08,0.24779175162049003,0.4848831840860494,Irrigation stop
2017-03-09,0.012253892619589115,0.5398251571188913,Irrigation stop
2017-03-10,0.6877332213523294,0.5751525929894388,Irrigation stop
2017-03-11,0.8785260364677004,0.5773162780074046,Irrigation stop
2017-03-12,0.869786124967003,0.6145128401283909,Irrigation stop
2017-03-13,0.8637457876272945,0.6905105501120509,Irrigation stop
2017-03-14,0.8843974921659384,0.740030041037854,Irrigation stop
2017-03-15,0.8830719313659282,0.7624456287093817,Irrigation stop
2017-03-16,0.9772822597995601,0.8236547412321462,Irrigation stop
2017-03-17,1.0151827657076593,0.8506920814638544,Irrigation stop
2017-03-18,0.19870670553228564,0.8674990101728322,Irrigation stop
2017-03-19,0.8619544235822395,0.8357513544730777,Irrigation stop
2017-03-20,1.0877588795745214,0.859171534706473,Irrigation stop
2017-03-21,0.8922293021474157,0.8768883205463917,Irrigation stop
2017-03-22,0.5616099790218785,0.8952759581138743,Irrigation stop
2017-03-23,0.8691814679382919,0.9108506894992789,Irrigation stop
2017-03-24,1.0662559845962436,0.920025441685031,Irrigation stop
2017-03-25,1.1138230383933903,0.977321208482473,Irrigation stop
2017-03-26,0.42531894517043894,0.9726351803087423,Irrigation stop
2017-03-27,1.191628310894831,0.974389311439643,Irrigation stop
2017-03-28,1.1324324939247983,0.9676141020178478,Irrigation stop
2017-03-29,1.1404988573106842,1.0102158033969062,Irrigation stop
2017-03-30,1.1953284991952258,1.026332661370801,Irrigation stop
2017-03-31,1.1436292963081889,1.0296310431669797,Irrigation stop
2017-04-01,1.0008474406964725,1.0382211675979927,Irrigation stop
2017-04-02,0.7963500291500103,1.0996103639001922,Irrigation stop
2017-04-03,1.1123167154071318,1.1014002777687508,Irrigation stop
2017-04-04,0.7973763702422821,1.1006928291216715,Irrigation stop
2017-04-05,1.1580337983286977,1.1058310919874315,Irrigation stop
2017-04-06,1.0948174795728174,1.1062191976990055,Irrigation stop
2017-04-07,1.1124333297427467,1.1068489398680832,Irrigation stop
2017-04-08,1.2340847804275716,1.0977114662975669,Irrigation stop
2017-04-09,1.2847676934012309,1.0982718985783868,Irrigation stop
2017-04-10,1.2166871050546528,1.0826281001986042,Irrigation stop
2017-04-11,1.1225282128656886,1.0892463752357506,Irrigation stop
2017-04-12,1.2124345374313235,1.0755226212078226,Irrigation stop
2017-04-13,1.20076197915726,1.053196157702185,Irrigation stop
2017-04-14,1.1524456866752781,1.0323222513071593,Irrigation stop
2017-04-15,0.8729228107092449,1.017193146149268,Irrigation stop
2017-04-16,0.8041960810814898,0.9965077300022588,Irrigation stop
2017-04-17,0.8933035380901754,0.9884147293402586,Irrigation stop
2017-04-18,0.8900322207623313,0.9507949875333713,Irrigation stop
2017-04-19,0.9659012419377049,0.8968362043915806,Irrigation stop
2017-04-20,0.7822469904938919,0.8365038075765903,Irrigation stop
2017-04-21,0.8201986402123853,0.8220561889316059,Irrigation stop
2017-04-22,1.0222773082170935,0.8380884184379024,Irrigation stop
2017-04-23,0.9951718673431015,0.8573460071213657,Irrigation stop
2017-04-24,1.103385095786651,0.8146664511182002,Irrigation stop
2017-04-25,0.5958518275692667,0.8164304533928254,Irrigation stop
2017-04-26,0.45701157344625415,0.8304086317522998,Irrigation stop
2017-04-27,0.35610842374739493,0.8358869064186679,Irrigation stop
2017-04-28,0.9501790256454961,0.8702436925020649,Irrigation stop
2017-04-29,1.0973740237973975,0.8487983383210035,Irrigation stop
2017-04-30,1.0738023226499744,0.8250313409546537,Irrigation stop
2017-05-01,0.2957897540458589,0.8311892890395512,Irrigation stop
2017-05-02,0.914728252607084,0.8818353532010755,Irrigation stop
2017-05-03,1.1615957389703475,0.9489997209597968,Irrigation stop
2017-05-04,0.8589428358230461,1.0045155975946913,Irrigation stop
2017-05-05,1.301193645379942,1.0143197161258637,Irrigation stop
2017-05-06,0.722042349682234,1.0043790596594464,Irrigation stop
2017-05-07,0.6624339042142041,1.0096187402304182,Irrigation stop
2017-05-08,1.1895963689752163,1.0828175844767682,Irrigation stop
2017-05-09,1.304896725830608,1.1110514789074935,Irrigation stop
2017-05-10,1.3973127220683519,1.116424678644296,Irrigation stop
2017-05-11,1.1333306966359176,1.1113076050825037,Irrigation stop
2017-05-12,1.0874366850819088,1.0305260520672812,Irrigation stop
2017-05-13,0.9582048332675552,1.0735925713177197,Irrigation stop
2017-05-14,1.147157850643579,1.1259504339075155,Irrigation stop
2017-05-15,1.3205735734947597,1.145655897842134,Irrigation stop
2017-05-16,1.3100027746372365,1.1318492842348475,Irrigation stop
2017-05-17,1.236820535285582,1.129861235786575,Irrigation stop
2017-05-18,0.7873038059579557,1.1361501482770193,Irrigation stop
2017-05-19,0.1702519031668273,1.1389574554713573,Irrigation stop
2017-05-20,1.3249736191883752,1.1472240057282703,Irrigation stop
2017-05-21,1.3954439804713423,1.1201321186579212,Irrigation stop
2017-05-22,1.4654728640598766,1.0848448227632574,Irrigation stop
2017-05-23,1.1116041353285988,1.0587149267848994,Irrigation stop
2017-05-24,1.3694800437925345,1.0555121853976792,Irrigation stop
2017-05-25,1.2213754715021399,1.0693900754247119,Irrigation stop
2017-05-26,1.1267389858026389,1.1375343611222177,Irrigation stop
2017-05-27,1.0739365368643374,1.0970823065464457,Irrigation stop
2017-05-28,0.7678714316586921,1.0575176863133084,Irrigation stop
2017-05-29,0.8265514309694664,0.9547140303313215,Irrigation stop
2017-05-30,0.9441842309402243,0.9268552086670444,Irrigation stop
2017-05-31,1.1919821558645005,0.926397811759025,Irrigation stop
2017-06-01,0.9815942663364131,0.9310751725608176,Irrigation stop
2017-06-02,1.1242719029319088,0.9129050799386192,Irrigation stop
