date,meta,depth,SWP,SWPt
2022-12-15,stop,80,-129.424,-129.424
2022-12-16,stop,80,-124.896,-124.896
2022-12-17,stop,80,-121.056,-121.056
2022-12-18,stop,80,-117.506,-117.506
2022-12-19,stop,80,-114.348,-114.348
2022-12-20,stop,80,-111.868,-111.868
2022-12-21,stop,80,-110.53,-110.53
2022-12-23,stop,80,-101.212,-101.212
2022-12-24,stop,80,-28.004,-28.004
2022-12-25,stop,80,-13.1,-13.1
2022-12-26,stop,80,-13.688,-13.688
2022-12-27,stop,80,-14.725999999999999,-14.725999999999999
2022-12-28,stop,80,-15.468,-15.468
2022-12-29,stop,80,-16.278,-16.278
2022-12-30,stop,80,-16.884,-16.884
2022-12-31,stop,80,-18.403333333333332,-18.403333333333332
2023-01-02,stop,80,-17.704,-17.704
2023-01-03,stop,80,-17.844,-17.844
2023-01-04,stop,80,-18.451999999999998,-18.451999999999998
2023-01-05,stop,80,-18.918,-18.918
2023-01-06,stop,80,-19.41,-19.41
2023-01-07,stop,80,-19.918,-19.918
2023-01-08,stop,80,-20.302,-20.302
2023-01-11,stop,80,-16.66,-16.66
2023-01-12,stop,80,-16.374,-16.374
2023-01-13,stop,80,-16.518,-16.518
2023-01-14,stop,80,-16.86,-16.86
2023-01-15,stop,80,-17.288,-17.288
2023-01-16,stop,80,-17.694,-17.694
2023-01-17,stop,80,-18.144000000000002,-18.144000000000002
2023-01-18,stop,80,-18.454,-18.454
2023-01-19,stop,80,-18.704,-18.704
2023-01-20,stop,80,-18.894,-18.894
2023-01-21,stop,80,-19.04,-19.04
2023-01-31,stop,80,-22.322,-22.322
2023-02-01,stop,80,-22.568,-22.568
2023-02-02,stop,80,-22.896,-22.896
2023-02-03,stop,80,-23.156,-23.156
2023-02-04,stop,80,-23.54,-23.54
2023-02-05,stop,80,-19.34,-19.34
2023-02-07,stop,80,-23.672,-23.672
2023-02-08,stop,80,-23.526,-23.526
2023-02-09,stop,80,-23.348,-23.348
2023-02-10,stop,80,-23.256,-23.256
2023-02-11,stop,80,-23.248,-23.248
2023-02-12,stop,80,-23.316,-23.316
2023-02-13,stop,80,-23.394,-23.394
2023-02-14,stop,80,-23.548000000000002,-23.548000000000002
2023-02-15,stop,80,-23.698,-23.698
2023-02-16,stop,80,-23.916,-23.916
2023-02-17,stop,80,-24.292,-24.292
2023-02-18,stop,80,-24.34,-24.34
2023-02-19,stop,80,-24.594,-24.594
2023-02-20,stop,80,-24.782,-24.782
2023-02-21,stop,80,-25.048,-25.048
2023-02-22,stop,80,-25.322,-25.322
2023-02-23,stop,80,-25.764,-25.764
2023-02-24,stop,80,-25.932,-25.932
2023-02-25,stop,80,-26.31,-26.31
2023-02-26,stop,80,-26.604,-26.604
2023-02-27,stop,80,-26.810000000000002,-26.810000000000002
2023-02-28,stop,80,-26.992,-26.992
2023-03-01,stop,80,-27.11,-27.11
2023-03-02,stop,80,-27.272000000000002,-27.272000000000002
2023-03-03,stop,80,-27.474,-27.474
2023-03-04,stop,80,-27.678,-27.678
2023-03-05,stop,80,-27.962,-27.962
2023-03-06,stop,80,-28.286,-28.286
2023-03-07,stop,80,-28.614,-28.614
2023-03-08,stop,80,-28.862,-28.862
2023-03-09,stop,80,-28.936,-28.936
2023-03-10,stop,80,-28.296,-28.296
2023-03-11,stop,80,-23.684,-23.684
2023-03-12,stop,80,-14.962,-14.962
2023-03-13,stop,80,-13.799999999999999,-13.799999999999999
2023-03-14,stop,80,-12.012,-12.012
2023-03-15,stop,80,-11.356,-11.356
2023-03-16,stop,80,-11.6,-11.6
2023-03-17,stop,80,-12.336,-12.336
2023-03-18,stop,80,-13.31,-13.31
2023-03-19,stop,80,-14.296000000000001,-14.296000000000001
2023-03-20,stop,80,-15.011999999999999,-15.011999999999999
2023-03-21,stop,80,-15.234,-15.234
2023-03-22,stop,80,-15.693999999999999,-15.693999999999999
2023-03-23,stop,80,-16.276,-16.276
2023-03-24,stop,80,-16.732,-16.732
2023-03-25,stop,80,-16.82,-16.82
2023-03-26,stop,80,-16.406,-16.406
2023-03-27,stop,80,-14.692,-14.692
2023-03-28,stop,80,-14.129999999999999,-14.129999999999999
2023-03-29,stop,80,-14.466,-14.466
2023-03-30,stop,80,-14.924000000000001,-14.924000000000001
2023-03-31,stop,80,-15.256,-15.256
2023-04-01,stop,80,-13.033999999999999,-13.033999999999999
2023-04-02,stop,80,-12.48,-12.48
2023-04-03,stop,80,-12.884,-12.884
2023-04-04,stop,80,-13.565999999999999,-13.565999999999999
2023-04-05,stop,80,-14.386,-14.386
2023-04-06,stop,80,-15.198,-15.198
2023-04-07,stop,80,-15.866,-15.866
2023-04-08,stop,80,-16.424,-16.424
2023-04-09,stop,80,-16.94,-16.94
2023-04-10,stop,80,-17.464000000000002,-17.464000000000002
2023-04-11,stop,80,-17.9,-17.9
2023-04-12,stop,80,-18.326,-18.326
2023-04-13,stop,80,-18.776,-18.776
2023-04-14,stop,80,-19.24,-19.24
2023-04-15,stop,80,-19.662,-19.662
2023-04-16,stop,80,-20.124,-20.124
2023-04-17,stop,80,-20.668,-20.668
2023-04-18,stop,80,-21.284,-21.284
2023-04-19,stop,80,-21.904,-21.904
2023-04-20,stop,80,-22.342,-22.342
2023-04-21,stop,80,-22.736,-22.736
2023-04-22,stop,80,-23.346,-23.346
2023-04-23,stop,80,-23.86,-23.86
2023-04-24,stop,80,-24.442,-24.442
2023-04-25,stop,80,-25.068,-25.068
2023-04-26,stop,80,-25.654,-25.654
2023-04-27,stop,80,-26.352,-26.352
2023-04-28,stop,80,-27.042,-27.042
2023-04-29,stop,80,-27.233999999999998,-27.233999999999998
2023-04-30,stop,80,-26.375999999999998,-26.375999999999998
2023-05-01,stop,80,-24.36,-24.36
2023-05-02,stop,80,-18.407999999999998,-18.407999999999998
2023-05-03,stop,80,-16.88,-16.88
2023-05-04,stop,80,-17.278,-17.278
2023-05-05,stop,80,-18.172,-18.172
2023-05-06,stop,80,-19.15,-19.15
2023-05-07,stop,80,-20.07,-20.07
2023-05-08,stop,80,-20.882,-20.882
2023-05-09,stop,80,-21.796,-21.796
2023-05-10,stop,80,-22.62,-22.62
2023-05-11,stop,80,-24.906666666666666,-24.906666666666666
2023-05-12,stop,80,-24.17,-24.17
2023-05-13,stop,80,-24.933333333333334,-24.933333333333334
2023-05-14,stop,80,-25.596666666666664,-25.596666666666664
2023-05-15,stop,80,-26.478333333333335,-26.478333333333335
2023-05-16,stop,80,-27.381666666666668,-27.381666666666668
2023-05-17,stop,80,-28.203333333333333,-28.203333333333333
2023-05-18,stop,80,-29.093333333333334,-29.093333333333334
2023-05-19,stop,80,-29.915,-29.915
2023-05-20,stop,80,-30.773333333333333,-30.773333333333333
2023-05-21,stop,80,-31.846666666666668,-31.846666666666668
2023-05-22,stop,80,-33.07833333333333,-33.07833333333333
2023-05-23,stop,80,-34.251666666666665,-34.251666666666665
2023-05-24,stop,80,-35.16166666666667,-35.16166666666667
2023-05-25,stop,80,-36.13333333333333,-36.13333333333333
2023-05-26,stop,80,-37.53333333333333,-37.53333333333333
2023-05-27,stop,80,-39.19833333333333,-39.19833333333333
2023-05-28,stop,80,-40.973333333333336,-40.973333333333336
2023-05-29,stop,80,-43.291666666666664,-43.291666666666664
2023-05-30,stop,80,-45.88333333333333,-45.88333333333333
2023-05-31,stop,80,-48.708333333333336,-48.708333333333336
2023-06-01,stop,80,-51.77166666666667,-51.77166666666667
2023-06-02,stop,80,-55.59,-55.59
2023-06-03,stop,80,-59.163333333333334,-59.163333333333334
2023-06-04,stop,80,-62.81666666666666,-62.81666666666666
2023-06-05,stop,80,-67.62,-67.62
2023-06-06,stop,80,-75.43666666666667,-75.43666666666667
2023-06-07,stop,80,-84.80666666666667,-84.80666666666667
2023-06-08,stop,80,-96.67833333333333,-96.67833333333333
2023-06-09,stop,80,-108.985,-108.985
2023-06-10,stop,80,-117.46666666666667,-117.46666666666667
2023-06-11,stop,80,-123.31333333333333,-123.31333333333333
2023-06-12,stop,80,-137.25,-137.25
2023-06-13,stop,80,-154.01666666666668,-154.01666666666668
2023-06-14,stop,80,-172.95166666666665,-172.95166666666665
2023-06-15,stop,80,-202.14,-202.14
2023-06-16,stop,80,-234.22666666666666,-234.22666666666666
2023-06-17,stop,80,-265.99666666666667,-265.99666666666667
2023-06-18,stop,80,-297.52,-297.52
2023-06-19,stop,80,-323.93833333333333,-323.93833333333333
2023-06-20,stop,80,-351.03,-351.03
2023-06-21,stop,80,-377.3983333333333,-377.3983333333333
2023-06-22,stop,80,-400.52166666666665,-400.52166666666665
2023-06-23,stop,80,-409.65166666666664,-409.65166666666664
2023-06-24,stop,80,-430.12666666666667,-430.12666666666667
2023-06-25,stop,80,-454.8233333333333,-453.74333333333334
2023-06-26,stop,80,-485.75333333333333,-479.1933333333333
2023-06-27,stop,80,-512.9683333333334,-501.5416666666667
2023-06-28,stop,80,-535.3,-521.19
2023-06-29,stop,80,-556.5066666666667,-539.3716666666667
2023-06-30,stop,80,-562.4316666666667,-544.86
2023-07-01,stop,80,-562,-544.9616666666667
2023-07-02,stop,80,-570.455,-552.35
2023-07-03,stop,80,-585.2033333333334,-565.015
2023-07-04,stop,80,-605.9033333333333,-581.8683333333333
2023-07-05,stop,80,-627.3666666666667,-599.17
2023-07-06,stop,80,-648.7966666666666,-614.4733333333334
2023-07-07,stop,80,-672.36,-632.51
2023-07-08,stop,80,-694.5083333333333,-652.16
2023-07-09,stop,80,-714.0266666666666,-668.5983333333334
2023-07-10,stop,80,-738.15,-688.095
2023-07-11,stop,80,-765.2183333333334,-710.4666666666667
2023-07-12,stop,80,-783.2716666666666,-726.0383333333333
2023-07-13,stop,80,-782.7783333333334,-724.5500000000001
2023-07-14,stop,80,-740.4283333333333,-682.9933333333333
2023-07-27,stop,80,-652.245,-606.065
2023-07-28,stop,80,-641.1033333333334,-599.6516666666666
2023-07-29,stop,80,-630.0033333333333,-593.5366666666666
2023-07-30,stop,80,-621.805,-588.0749999999999
2023-07-31,stop,80,-619.4666666666667,-585.9316666666666
2023-08-01,stop,80,-617.2716666666666,-584.8583333333333
2023-08-02,stop,80,-616.48,-585.0516666666666
2023-08-03,stop,80,-621.2416666666667,-589.3866666666667
2023-08-04,stop,80,-625.9116666666666,-593.0566666666666
2023-08-05,stop,80,-632.49,-598.2666666666667
2023-08-06,stop,80,-639.8,-604.8916666666667
2023-08-07,stop,80,-649.4883333333333,-611.9783333333334
2023-08-08,stop,80,-667.015,-623.1383333333333
2023-08-09,stop,80,-685.9816666666667,-635.1516666666666
2023-08-10,stop,80,-704.5666666666666,-648.2933333333333
2023-08-11,stop,80,-720.065,-660.8066666666667
2023-08-12,stop,80,-736.7666666666667,-674.235
2023-08-13,stop,80,-757.9216666666666,-689.4300000000001
2023-08-14,stop,80,-778.0066666666667,-704.2516666666667
2023-08-15,stop,80,-799.33,-718.5566666666666
2023-08-16,stop,80,-823.7283333333334,-735.15
2023-08-17,stop,80,-838.6850000000001,-746.3066666666666
2023-08-18,stop,80,-847.86,-753.4499999999999
2023-08-19,stop,80,-858.2416666666667,-762.4633333333334
2023-08-20,stop,80,-876.98,-775.0866666666667
2023-08-21,stop,80,-897.0416666666666,-789.9833333333333
2023-08-22,stop,80,-921.375,-808.0216666666666
2023-08-23,stop,80,-954.6683333333333,-826.79
2023-08-24,stop,80,-1000.9466666666667,-847.4766666666667
2023-08-25,stop,80,-1046.735,-867.1416666666667
2023-08-26,stop,80,-1086.4283333333333,-882.2
2023-08-27,stop,80,-1118.895,-892.4216666666666
2023-08-28,stop,80,-973.4333333333334,-785.0699999999999
2023-08-29,stop,80,-490.505,-389.745
2023-08-30,stop,80,-451.105,-353.945
2023-08-31,stop,80,-434.72,-346.02000000000004
2023-09-01,stop,80,-422.8316666666667,-342.33
2023-09-02,stop,80,-396.59999999999997,-334.17
2023-09-03,stop,80,-320.1716666666667,-304.53833333333336
2023-09-04,stop,80,-279.90166666666664,-279.90166666666664
2023-09-05,stop,80,-270.53833333333336,-270.53833333333336
2023-09-06,stop,80,-269.60166666666663,-269.60166666666663
2023-09-07,stop,80,-272.34833333333336,-272.34833333333336
2023-09-08,stop,80,-280.99333333333334,-280.99333333333334
2023-09-09,stop,80,-294.65833333333336,-294.65833333333336
2023-09-10,stop,80,-313.0466666666667,-313.0466666666667
2023-09-11,stop,80,-335.51666666666665,-335.51666666666665
2023-09-12,stop,80,-359.13166666666666,-359.13166666666666
2023-09-13,stop,80,-371.7,-371.7
2023-09-14,stop,80,-373.9316666666667,-373.9316666666667
2023-09-15,stop,80,-387.00666666666666,-387.00666666666666
2023-09-16,stop,80,-408.07,-408.07
2023-09-17,stop,80,-431.03333333333336,-431.03333333333336
2023-09-18,stop,80,-446.6,-446.6
2023-09-19,stop,80,-444.605,-444.605
2023-09-20,stop,80,-446.12833333333333,-446.12833333333333
2023-09-21,stop,80,-451.1166666666667,-451.1166666666667
2023-09-22,stop,80,-454.565,-454.565
2023-09-23,stop,80,-454.06666666666666,-454.06666666666666
2023-09-24,stop,80,-457.23833333333334,-457.23833333333334
2023-09-25,stop,80,-461.9866666666667,-461.9866666666667
2023-09-26,stop,80,-470.2133333333333,-470.2133333333333
2023-09-27,stop,80,-482.0083333333333,-481.3566666666666
2023-09-28,stop,80,-498.6933333333333,-495.6666666666667
2023-09-29,stop,80,-515.0616666666667,-510.21500000000003
2023-09-30,stop,80,-530.2883333333333,-523.4866666666667
2023-10-01,stop,80,-545.6416666666667,-536.8966666666666
2023-10-02,stop,80,-568.4366666666667,-555.51
2023-10-03,stop,80,-594.9283333333333,-574.995
2023-10-04,stop,80,-616.0683333333334,-592.0866666666667
2023-10-05,stop,80,-632.915,-606.515
2023-10-06,stop,80,-651.5266666666666,-622.1183333333333
2023-10-07,stop,80,-678.735,-641.3533333333334
2023-10-08,stop,80,-712.3466666666666,-664.8316666666667
2023-10-09,stop,80,-735.7483333333333,-684.0533333333333
2023-10-10,stop,80,-758.4766666666667,-702.9616666666667
2023-10-11,stop,80,-779.585,-721.9333333333334
2023-10-12,stop,80,-807.3199999999999,-744.9916666666667
2023-10-13,stop,80,-848.0866666666667,-768.7883333333333
2023-10-14,stop,80,-897.8516666666667,-792.185
2023-10-15,stop,80,-938.6683333333333,-807.9866666666667
2023-10-16,stop,80,-988.96,-825.6583333333333
2023-10-17,stop,80,-1028.1133333333332,-838.26
2023-10-18,stop,80,-1074.3483333333334,-853.4649999999999
2023-10-19,stop,80,-1159.1183333333333,-877.6666666666666
2023-10-20,stop,80,-1229.8616666666667,-896.0716666666666
2023-10-21,stop,80,-1259.8616666666667,-899.7883333333334
2023-10-22,stop,80,-1283.2450000000001,-900.3966666666666
2023-10-23,stop,80,-1347.48,-910.4200000000001
2023-10-24,stop,80,-1380.98,-915.6966666666667
2023-10-25,stop,80,-1392.0966666666668,-914.6216666666667
2023-10-26,stop,80,-1383.9066666666668,-909.6133333333333
2023-10-27,stop,80,-1392.3016666666667,-912.7733333333333
2023-10-28,stop,80,-862.146,-914.2666666666667
2023-10-29,stop,80,-851.422,-918.85
2023-10-30,stop,80,-1352.57,-906.6733333333333
2023-10-31,stop,80,-1266.8016666666667,-872.6233333333333
2023-11-01,stop,80,-913.395,-769.105
2023-11-02,stop,80,-701.015,-642.5366666666666
2023-11-03,stop,80,-665.3816666666667,-611.365
2023-11-04,stop,80,-645.8249999999999,-596.1316666666667
2023-11-05,stop,80,-542.0366666666666,-498.5333333333333
2023-11-06,stop,80,-255.99166666666667,-232.92333333333335
2023-11-07,stop,80,-51.45666666666666,-51.45666666666666
2023-11-08,stop,80,-32.589999999999996,-32.589999999999996
2023-11-09,stop,80,-31.016666666666666,-31.016666666666666
2023-11-10,stop,80,-30.333333333333332,-30.333333333333332
2023-11-11,stop,80,-28.27166666666667,-28.27166666666667
2023-11-12,stop,80,-25.96,-25.96
2023-11-13,stop,80,-20.296666666666667,-20.296666666666667
2023-11-14,stop,80,-12.028333333333334,-12.028333333333334
2023-11-15,stop,80,-10.098333333333333,-10.098333333333333
2023-11-16,stop,80,-10.296666666666667,-10.296666666666667
2023-11-17,stop,80,-10.801666666666666,-10.801666666666666
2023-11-18,stop,80,-11.75,-11.75
2023-11-19,stop,80,-12.645,-12.645
2023-11-20,stop,80,-13.243333333333332,-13.243333333333332
2023-11-21,stop,80,-13.741666666666667,-13.741666666666667
2023-11-22,stop,80,-14.293333333333333,-14.293333333333333
2023-11-23,stop,80,-14.863333333333333,-14.863333333333333
2023-11-24,stop,80,-15.443333333333333,-15.443333333333333
2023-11-25,stop,80,-16.06833333333333,-16.06833333333333
2023-11-26,stop,80,-16.599999999999998,-16.599999999999998
2023-11-27,stop,80,-17.043333333333333,-17.043333333333333
2023-11-28,stop,80,-16.981666666666666,-16.981666666666666
2023-11-29,stop,80,-15.106666666666666,-15.106666666666666
2023-11-30,stop,80,-14.536666666666667,-14.536666666666667
2023-12-01,stop,80,-11.62,-11.62
2023-12-02,stop,80,-10.128333333333334,-10.128333333333334
2023-12-03,stop,80,-10.11,-10.11
2023-12-04,stop,80,-10.228333333333333,-10.228333333333333
2023-12-05,stop,80,-10.561666666666667,-10.561666666666667
2023-12-06,stop,80,-11.071666666666665,-11.071666666666665
2023-12-07,stop,80,-11.568333333333333,-11.568333333333333
2023-12-08,stop,80,-12.095,-12.095
2023-12-09,stop,80,-12.3,-12.3
2023-12-10,stop,80,-10.188333333333333,-10.188333333333333
2023-12-11,stop,80,-10.073333333333334,-10.073333333333334
2023-12-12,stop,80,-9.946666666666667,-9.946666666666667
2023-12-13,stop,80,-9.875,-9.875
2023-12-14,stop,80,-9.931666666666667,-9.931666666666667
2023-12-15,stop,80,-10.004999999999999,-10.004999999999999
2023-12-16,stop,80,-10.188333333333333,-10.188333333333333
2023-12-17,stop,80,-10.52,-10.52
2023-12-18,stop,80,-10.99,-10.99
2023-12-19,stop,80,-11.378333333333334,-11.378333333333334
2023-12-20,stop,80,-11.743333333333332,-11.743333333333332
2023-12-21,stop,80,-12.141666666666666,-12.141666666666666
2023-12-22,stop,80,-12.504999999999999,-12.504999999999999
2023-12-23,stop,80,-12.791666666666668,-12.791666666666668
2023-12-24,stop,80,-13.121666666666666,-13.121666666666666
2023-12-25,stop,80,-13.496666666666666,-13.496666666666666
2023-12-26,stop,80,-13.883333333333333,-13.883333333333333
2023-12-27,stop,80,-14.295,-14.295
2023-12-28,stop,80,-14.743333333333334,-14.743333333333334
2023-12-29,stop,80,-15.166666666666666,-15.166666666666666
2023-12-30,stop,80,-15.55,-15.55
2023-12-31,stop,80,-15.915,-15.915
2024-01-01,stop,80,-16.221666666666668,-16.221666666666668
2024-01-02,stop,80,-16.468333333333334,-16.468333333333334
2024-01-03,stop,80,-16.518333333333334,-16.518333333333334
2024-01-04,stop,80,-15.85,-15.85
2024-01-05,stop,80,-14.701666666666666,-14.701666666666666
2024-01-06,stop,80,-14.063333333333333,-14.063333333333333
2024-01-07,stop,80,-13.478333333333333,-13.478333333333333
2024-01-08,stop,80,-13.55,-13.55
2024-01-09,stop,80,-13.828333333333333,-13.828333333333333
2024-01-10,stop,80,-14.186666666666667,-14.186666666666667
2024-01-11,stop,80,-14.545,-14.545
2024-01-12,stop,80,-14.9,-14.9
2024-01-13,stop,80,-15.231666666666667,-15.231666666666667
2024-01-14,stop,80,-15.566666666666666,-15.566666666666666
2024-01-15,stop,80,-15.891666666666667,-15.891666666666667
2024-01-16,stop,80,-16.175,-16.175
2024-01-17,stop,80,-16.163333333333334,-16.163333333333334
2024-01-18,stop,80,-13.18,-13.18
2024-01-19,stop,80,-10.58,-10.58
2024-01-20,stop,80,-10.575,-10.575
2024-01-21,stop,80,-10.870000000000001,-10.870000000000001
2024-01-22,stop,80,-11.293333333333333,-11.293333333333333
2024-01-23,stop,80,-11.446666666666667,-11.446666666666667
2024-01-24,stop,80,-11.421666666666667,-11.421666666666667
2024-01-25,stop,80,-11.616666666666667,-11.616666666666667
2024-01-26,stop,80,-11.92,-11.92
2024-01-27,stop,80,-12.273333333333333,-12.273333333333333
2024-01-28,stop,80,-12.635,-12.635
2024-01-29,stop,80,-13.061666666666667,-13.061666666666667
2024-01-30,stop,80,-13.498333333333333,-13.498333333333333
2024-01-31,stop,80,-13.941666666666666,-13.941666666666666
2024-02-01,stop,80,-14.356666666666667,-14.356666666666667
2024-02-02,stop,80,-14.765,-14.765
2024-02-03,stop,80,-15.149999999999999,-15.149999999999999
2024-02-04,stop,80,-15.521666666666667,-15.521666666666667
2024-02-05,stop,80,-15.861666666666666,-15.861666666666666
2024-02-06,stop,80,-16.218333333333334,-16.218333333333334
2024-02-07,stop,80,-16.536666666666665,-16.536666666666665
2024-02-08,stop,80,-16.78333333333333,-16.78333333333333
2024-02-09,stop,80,-16.871666666666666,-16.871666666666666
2024-02-10,stop,80,-16.96666666666667,-16.96666666666667
2024-02-11,stop,80,-17.115,-17.115
2024-02-12,stop,80,-17.278333333333332,-17.278333333333332
2024-02-13,stop,80,-17.501666666666665,-17.501666666666665
2024-02-14,stop,80,-17.740000000000002,-17.740000000000002
2024-02-15,stop,80,-18.011666666666667,-18.011666666666667
2024-02-16,stop,80,-18.291666666666668,-18.291666666666668
2024-02-17,stop,80,-18.573333333333334,-18.573333333333334
2024-02-18,stop,80,-18.866666666666667,-18.866666666666667
2024-02-19,stop,80,-19.2,-19.2
2024-02-20,stop,80,-19.528333333333332,-19.528333333333332
2024-02-21,stop,80,-19.788333333333334,-19.788333333333334
2024-02-22,stop,80,-20.061666666666667,-20.061666666666667
2024-02-23,stop,80,-17.911666666666665,-17.911666666666665
2024-02-24,stop,80,-15.476666666666667,-15.476666666666667
2024-02-25,stop,80,-15.195,-15.195
2024-02-26,stop,80,-15.485,-15.485
2024-02-27,stop,80,-15.793333333333333,-15.793333333333333
2024-02-28,stop,80,-16.12,-16.12
2024-02-29,stop,80,-16.483333333333334,-16.483333333333334
2024-03-01,stop,80,-16.841666666666665,-16.841666666666665
2024-03-02,stop,80,-17.086666666666666,-17.086666666666666
2024-03-03,stop,80,-17.448333333333334,-17.448333333333334
2024-03-04,stop,80,-17.775,-17.775
2024-03-05,stop,80,-18.080000000000002,-18.080000000000002
2024-03-06,stop,80,-18.435000000000002,-18.435000000000002
2024-03-07,stop,80,-18.84166666666667,-18.84166666666667
2024-03-08,stop,80,-19.298333333333332,-19.298333333333332
2024-03-09,stop,80,-19.831666666666667,-19.831666666666667
2024-03-10,stop,80,-20.236666666666665,-20.236666666666665
2024-03-11,stop,80,-20.225,-20.225
2024-03-12,stop,80,-19.826666666666668,-19.826666666666668
2024-03-13,stop,80,-19.633333333333333,-19.633333333333333
2024-03-14,stop,80,-19.705,-19.705
2024-03-15,stop,80,-19.955,-19.955
2024-03-16,stop,80,-20.265,-20.265
2024-03-17,stop,80,-20.123333333333335,-20.123333333333335
2024-03-18,stop,80,-19.371666666666666,-19.371666666666666
2024-03-19,stop,80,-16.495,-16.495
2024-03-20,stop,80,-15.591666666666667,-15.591666666666667
2024-03-21,stop,80,-15.703333333333333,-15.703333333333333
2024-03-22,stop,80,-16.018333333333334,-16.018333333333334
2024-03-23,stop,80,-16.46666666666667,-16.46666666666667
2024-03-24,stop,80,-16.958333333333336,-16.958333333333336
2024-03-25,stop,80,-17.536666666666665,-17.536666666666665
2024-03-26,stop,80,-18.243333333333332,-18.243333333333332
2024-03-27,stop,80,-18.775,-18.775
2024-03-28,stop,80,-18.996666666666666,-18.996666666666666
2024-03-29,stop,80,-19.165,-19.165
2024-03-30,stop,80,-19.348333333333333,-19.348333333333333
2024-03-31,stop,80,-19.173333333333336,-19.173333333333336
2024-04-01,stop,80,-18.756666666666668,-18.756666666666668
2024-04-02,stop,80,-18.725,-18.725
2024-04-03,stop,80,-18.92,-18.92
2024-04-04,stop,80,-19.281666666666666,-19.281666666666666
2024-04-05,stop,80,-19.9,-19.9
2024-04-06,stop,80,-20.623333333333335,-20.623333333333335
2024-04-07,stop,80,-21.358333333333334,-21.358333333333334
2024-04-08,stop,80,-22.14,-22.14
2024-04-09,stop,80,-22.57,-22.57
2024-04-10,stop,80,-22.861666666666668,-22.861666666666668
2024-04-11,stop,80,-23.401666666666667,-23.401666666666667
2024-04-12,stop,80,-24.015,-24.015
2024-04-13,stop,80,-24.803333333333335,-24.803333333333335
2024-04-14,stop,80,-25.773333333333333,-25.773333333333333
2024-04-15,stop,80,-26.700000000000003,-26.700000000000003
2024-04-16,stop,80,-27.515,-27.515
2024-04-17,stop,80,-28.098333333333333,-28.098333333333333
2024-04-18,stop,80,-28.505000000000003,-28.505000000000003
2024-04-19,stop,80,-28.97,-28.97
2024-04-20,stop,80,-29.38,-29.38
2024-04-21,stop,80,-29.808333333333334,-29.808333333333334
2024-04-22,stop,80,-30.04,-30.04
2024-04-23,stop,80,-30.458333333333332,-30.458333333333332
2024-04-24,stop,80,-31.093333333333334,-31.093333333333334
2024-04-25,stop,80,-31.708333333333336,-31.708333333333336
2024-04-26,stop,80,-32.37,-32.37
2024-04-27,stop,80,-33.07833333333333,-33.07833333333333
2024-04-28,stop,80,-33.788333333333334,-33.788333333333334
2024-04-29,stop,80,-34.46,-34.46
2024-04-30,stop,80,-35.70333333333333,-35.70333333333333
2024-05-01,stop,80,-36.895,-36.895
2024-05-02,stop,80,-37.66166666666667,-37.66166666666667
2024-05-03,stop,80,-38.15,-38.15
2024-05-04,stop,80,-38.83,-38.83
2024-05-05,stop,80,-40.195,-40.195
2024-05-06,stop,80,-40.96333333333333,-40.96333333333333
2024-05-07,stop,80,-40.501666666666665,-40.501666666666665
2024-05-08,stop,80,-39.93666666666667,-39.93666666666667
2024-05-09,stop,80,-39.763333333333335,-39.763333333333335
2024-05-10,stop,80,-40.02333333333333,-40.02333333333333
2024-05-11,stop,80,-40.598333333333336,-40.598333333333336
2024-05-12,stop,80,-41.38666666666667,-41.38666666666667
2024-05-13,stop,80,-41.92166666666667,-41.92166666666667
2024-05-14,stop,80,-42.7,-42.7
2024-05-15,stop,80,-43.69166666666666,-43.69166666666666
2024-05-16,stop,80,-43.90833333333333,-43.90833333333333
2024-05-17,stop,80,-44.153333333333336,-44.153333333333336
2024-05-18,stop,80,-45.345,-45.345
2024-05-19,stop,80,-46.62166666666667,-46.62166666666667
2024-05-20,stop,80,-48.28,-48.28
2024-05-21,stop,80,-49.361666666666665,-49.361666666666665
2024-05-22,stop,80,-50.74,-50.74
2024-05-23,stop,80,-51.675,-51.675
2024-05-24,stop,80,-52.57666666666667,-52.57666666666667
2024-05-25,stop,80,-54.32333333333333,-54.32333333333333
2024-05-26,stop,80,-57.510000000000005,-57.510000000000005
2024-05-27,stop,80,-59.733333333333334,-59.733333333333334
2024-05-28,stop,80,-61.26833333333333,-61.26833333333333
2024-05-29,stop,80,-64.68,-64.68
2024-05-30,stop,80,-66.17166666666667,-66.17166666666667
2024-05-31,stop,80,-66.355,-66.355
2024-06-01,stop,80,-68.30333333333333,-68.30333333333333
2024-06-02,stop,80,-70.31333333333333,-70.31333333333333
2024-06-03,stop,80,-71.75333333333333,-71.75333333333333
2024-06-04,stop,80,-77.63333333333333,-77.63333333333333
2024-06-05,stop,80,-81.42666666666666,-81.42666666666666
2024-06-11,stop,80,-145.76166666666666,-145.76166666666666
2024-06-12,stop,80,-153.48333333333332,-153.48333333333332
2024-06-13,stop,80,-173.91833333333332,-173.91833333333332
2024-06-14,stop,80,-193.03333333333333,-193.03333333333333
2024-06-15,stop,80,-199.06333333333333,-199.06333333333333
2024-06-16,stop,80,-204.32166666666666,-204.32166666666666
2024-06-17,stop,80,-217.51666666666668,-217.51666666666668
2024-06-18,stop,80,-236.4116666666667,-236.4116666666667
2024-06-19,stop,80,-261.7416666666667,-261.7416666666667
2024-06-20,stop,80,-277.75,-277.75
