date,site,treatment,depth,descr,ECS,SWP,TEM,VWC,SWP_corr
2025-04-20,PFY_SC13,roof,-1.2,below panel edge to center,15.819340277777778,-24.417122430555555,8.124451631944444,0.2221685763888889,-23.99025321302394
2025-04-20,PFY_SC13,roof,-0.8,below panel edge to center,20.639479166666668,-12.151102916666666,7.847747104166666,0.21431481944444444,-12.084229535086065
2025-04-20,PFY_SC13,roof,-0.1,below panel edge to center,6.206944465277778,-164.4879261111111,8.078512409722222,0.11485014583333333,-141.26673857637385
2025-04-20,PFY_SC14,irrigation_vpd,-1.2,NA,8.780173625,-6.66617125,7.818273927083333,0.14734111111111112,-6.584759784414589
2025-04-20,PFY_SC14,irrigation_vpd,-0.8,NA,26.61182888888889,-0.1,7.205137986111111,0.27946956944444445,-0.1
2025-04-20,PFY_SC14,irrigation_vpd,-0.1,NA,38.56969909722222,-0.3,7.179036211805555,0.28651369444444447,-0.2999999999999429
2025-04-20,PFY_SC15,irrigation_vpd,-1.2,NA,41.70090277777778,-0.12479166666666668,7.741640666666666,0.3187259791666667,-0.12479166666666668
2025-04-20,PFY_SC15,irrigation_vpd,-0.8,NA,54.843020833333334,-0.1,7.340769493055555,0.33696214583333334,-0.1
2025-04-20,PFY_SC15,irrigation_vpd,-0.1,NA,22.50363423611111,-0.1,7.410119027777778,0.24787029166666666,-0.1
2025-04-20,PFY_SC16,roof_vpd,-1.2,below panel edge,29.773055416666665,-0.1,8.141988708333333,0.32367149305555554,-0.1
2025-04-20,PFY_SC16,roof_vpd,-0.8,below panel edge,31.9771875,-0.1,7.085829625000001,0.34623068055555556,-0.1
2025-04-20,PFY_SC16,roof_vpd,-0.1,below panel edge,28.982083333333332,-0.1,4.782137673611111,0.28406506944444443,-0.1
2025-04-20,PFY_SC17,roof,-1.2,below panel edge to center,5.333888888888889,-52.531745416666666,8.299140947916667,0.16289331944444443,-50.105831171593636
2025-04-20,PFY_SC17,roof,-0.8,below panel edge to center,24.12375,-11.793166263888889,7.878966430555556,0.2356086388888889,-11.596893140017558
2025-04-20,PFY_SC17,roof,-0.1,below panel edge to center,1.2791203680555556,-0.1,7.971401267361111,0.14331590277777778,-0.1
2025-04-20,PFY_SC18,control,-1.2,NA,81.97365722222223,-0.1,7.767792965277778,0.34056753472222223,-0.1
2025-04-20,PFY_SC18,control,-0.8,NA,46.744375,-0.1,7.1910483888888885,0.33086811805555555,-0.1
2025-04-20,PFY_SC18,control,-0.1,NA,23.954965277777777,-0.1,6.948042138888889,0.26938983333333333,-0.1
2025-04-20,PFY_SC3,irrigation,-1.2,NA,55.173750416666664,-0.1,8.050013243055556,0.2787020972222222,-0.1
2025-04-20,PFY_SC3,irrigation,-0.8,NA,62.688125,-0.1,7.691462121527778,0.32826672916666666,-0.1
2025-04-20,PFY_SC3,irrigation,-0.1,NA,51.811597222222225,-0.1,7.059401461805556,0.32375281944444445,-0.1
2025-04-20,PFY_SC4,irrigation,-1.2,NA,66.29402298611112,-0.1,7.723831642361111,0.3254719513888889,-0.1
2025-04-20,PFY_SC4,irrigation,-0.8,NA,27.416805555555555,-0.1,7.188414402777778,0.32758529166666667,-0.1
2025-04-20,PFY_SC4,irrigation,-0.1,NA,32.634166666666665,-0.1,6.704665326388889,0.2739425,-0.1
2025-04-20,PFY_SC6,roof_vpd,-1.2,not below panel,53.372951388888886,-0.1,7.642166069444444,0.33627975,-0.1
2025-04-20,PFY_SC6,roof_vpd,-0.8,not below panel,70.6971875,-0.1,7.1642476111111115,0.3711261111111111,-0.1
2025-04-20,PFY_SC6,roof_vpd,-0.1,not below panel,23.23060173611111,-0.1,3.9152638576388887,0.30600540972222223,-0.1
2025-04-20,PFY_SC701,control,-1.2,NA,54.130185,-0.1,7.7557766875,0.3501424027777778,-0.1
2025-04-20,PFY_SC701,control,-0.8,NA,18.734270833333333,-0.1,7.184937277777778,0.26614434722222224,-0.1
2025-04-20,PFY_SC701,control,-0.1,NA,7.734756923611111,-0.1,7.180687326388889,0.22826612500000001,-0.1
2025-04-20,PFY_SC901,irrigation,-1.2,NA,51.40907416666667,-0.1,8.134385180555556,0.32455964583333335,-0.1
2025-04-20,PFY_SC901,irrigation,-0.8,NA,22.021562499999998,-0.1,7.6576087500000005,0.2633749861111111,-0.1
2025-04-20,PFY_SC901,irrigation,-0.1,NA,36.54378472222222,-0.1,7.105045517361111,0.2741950625,-0.1
2025-04-21,PFY_SC1,control,-1.2,NA,63.655926180555554,-0.1,7.9540648124999995,0.32254086111111113,-0.1
2025-04-21,PFY_SC1,control,-0.8,NA,71.78215277777778,-0.1,7.637107027777778,0.32585908333333335,-0.1
2025-04-21,PFY_SC1,control,-0.1,NA,8.882708347222222,-0.1,8.385496822916666,0.13853872222222222,-0.1
2025-04-21,PFY_SC10,irrigation_vpd,-1.2,NA,67.80701388888889,-0.1,7.726976930555556,0.34045756944444444,-0.1
2025-04-21,PFY_SC10,irrigation_vpd,-0.8,NA,71.16354201388889,-0.1,7.477940732638889,0.3452458263888889,-0.1
2025-04-21,PFY_SC10,irrigation_vpd,-0.1,NA,30.39590284722222,-0.2,8.247345039351853,0.2700402986111111,-0.2
2025-04-21,PFY_SC11,roof,-1.2,below panel center,33.07155076388889,-14.855890138888888,8.231671256944445,0.23673070138888888,-14.737977932500065
2025-04-21,PFY_SC11,roof,-0.8,below panel center,29.825590277777778,-0.15034722222222222,7.9748223368055555,0.0952371875,-0.15034722222222222
2025-04-21,PFY_SC11,roof,-0.1,below panel center,0,-108.68619541666666,8.919122513888889,0.13184059722222222,-98.04416654273611
2025-04-21,PFY_SC12,roof_vpd,-1.2,below panel edge,64.97467597222222,-0.2,7.85,0.3023393611111111,-0.2
2025-04-21,PFY_SC12,roof_vpd,-0.8,below panel edge,61.57888888888889,-0.1,7.415686333333333,0.310434625,-0.1
2025-04-21,PFY_SC12,roof_vpd,-0.1,below panel edge,23.15039326388889,-0.1,7.4151618090277776,0.32317461805555553,-0.1
2025-04-21,PFY_SC13,roof,-1.2,below panel edge to center,16.304166666666667,-16.642475972222222,8.027883663194444,0.23251989583333332,-16.48612662016245
2025-04-21,PFY_SC13,roof,-0.8,below panel edge to center,20.774375,-9.412272881944444,7.813921871527778,0.22359835416666668,-9.38234076252269
2025-04-21,PFY_SC13,roof,-0.1,below panel edge to center,6.475000048611111,-55.393084791666666,8.477907131944445,0.11678159722222223,-52.53960131752657
2025-04-21,PFY_SC14,irrigation_vpd,-1.2,NA,14.124965277777777,-0.11083796527777778,7.6999995000000006,0.17868695833333334,-0.11083796527777778
2025-04-21,PFY_SC14,irrigation_vpd,-0.8,NA,24.387569583333335,-0.1,7.408983777777778,0.27310036111111113,-0.1
2025-04-21,PFY_SC14,irrigation_vpd,-0.1,NA,28.704953819444444,-0.45693055555555556,8.194290836805555,0.2723372013888889,-0.45693055248107556
2025-04-21,PFY_SC15,irrigation_vpd,-1.2,NA,40.61253472222222,-0.11242477083333334,7.6236121145833335,0.3141877777777778,-0.11242477083333334
2025-04-21,PFY_SC15,irrigation_vpd,-0.8,NA,44.10986111111111,-0.1,7.350028857638889,0.3280535763888889,-0.1
2025-04-21,PFY_SC15,irrigation_vpd,-0.1,NA,16.16747652777778,-0.1,8.091062204861112,0.22040636805555555,-0.1
2025-04-21,PFY_SC16,roof_vpd,-1.2,below panel edge,23.453090486111112,-0.1,8.012359364583334,0.3010559305555556,-0.1
2025-04-21,PFY_SC16,roof_vpd,-0.8,below panel edge,28.467430555555556,-0.1,7.307140291666666,0.33112898611111113,-0.1
2025-04-21,PFY_SC16,roof_vpd,-0.1,below panel edge,30.478090416666667,-0.1,6.796111493055555,0.2748135972222222,-0.1
2025-04-21,PFY_SC17,roof,-1.2,below panel edge to center,10.448402777777778,-28.54716263888889,8.138476461805556,0.17975825,-27.88748715453568
2025-04-21,PFY_SC17,roof,-0.8,below panel edge to center,32.918680555555554,-0.1,7.8,0.2786092708333333,-0.1
2025-04-21,PFY_SC17,roof,-0.1,below panel edge to center,3.2527315069444445,-0.1,8.397034534722222,0.15233768055555555,-0.1
2025-04-21,PFY_SC18,control,-1.2,NA,59.213749722222225,-0.1,7.5766365590277776,0.3084963611111111,-0.1
2025-04-21,PFY_SC18,control,-0.8,NA,38.02243055555556,-0.08631365972222223,7.2805094652777775,0.2876718611111111,-0.08109954166666668
2025-04-21,PFY_SC18,control,-0.1,NA,21.016041666666666,-0.1,8.01383128125,0.2439709375,-0.1
2025-04-21,PFY_SC3,irrigation,-1.2,NA,51.47944375,-0.1,7.95,0.27558340277777776,-0.1
2025-04-21,PFY_SC3,irrigation,-0.8,NA,64.5110763888889,-0.1,7.711348819444444,0.32240522916666664,-0.1
2025-04-21,PFY_SC3,irrigation,-0.1,NA,38.91763888888889,-0.1,8.258410555555555,0.3085246111111111,-0.1
2025-04-21,PFY_SC4,irrigation,-1.2,NA,62.75930513888889,-0.1,7.5377130347222225,0.32362053472222224,-0.1
2025-04-21,PFY_SC4,irrigation,-0.8,NA,17.36402777777778,-0.1,7.144679267361111,0.2942827777777778,-0.1
2025-04-21,PFY_SC4,irrigation,-0.1,NA,27.498055555555556,-0.1,7.791779256944444,0.25161991666666667,-0.1
2025-04-21,PFY_SC6,roof_vpd,-1.2,not below panel,53.57076388888889,-0.1,7.429969909722223,0.33465995833333334,-0.1
2025-04-21,PFY_SC6,roof_vpd,-0.8,not below panel,61.257777777777775,-0.1,7.0604837638888895,0.3620888611111111,-0.1
2025-04-21,PFY_SC6,roof_vpd,-0.1,not below panel,22.239583333333332,-0.1,5.369196704861111,0.2871654027777778,-0.1
2025-04-21,PFY_SC701,control,-1.2,NA,43.92009347222222,-0.1,7.590733454861112,0.33386963194444447,-0.1
2025-04-21,PFY_SC701,control,-0.8,NA,13.077222222222222,-0.1,7.303874732638889,0.22152515972222223,-0.1
2025-04-21,PFY_SC701,control,-0.1,NA,5.838923611111111,-0.1,8.254834204861112,0.21041658333333332,-0.1
2025-04-21,PFY_SC901,irrigation,-1.2,NA,42.68930604166667,-0.1,8.042325979166666,0.3191149861111111,-0.1
2025-04-21,PFY_SC901,irrigation,-0.8,NA,20.898645833333333,-0.1,7.761136125,0.2496938472222222,-0.1
2025-04-21,PFY_SC901,irrigation,-0.1,NA,34.79309027777778,-0.1,8.296396736111111,0.2624239583333333,-0.1
2025-04-22,PFY_SC1,control,-1.2,NA,57.79671326388889,-0.1,8.013571027777777,0.31315702083333335,-0.1
2025-04-22,PFY_SC1,control,-0.8,NA,67.49458333333334,-0.09527199305555556,7.8469350208333335,0.3140670902777778,-0.09347222222222222
2025-04-22,PFY_SC1,control,-0.1,NA,8.366666666666667,-0.0988148125,9.229535111111112,0.13375369444444443,-0.09833333333333334
2025-04-22,PFY_SC10,irrigation_vpd,-1.2,NA,60.95642361111111,-0.1,7.828430899305555,0.32723904861111114,-0.1
2025-04-22,PFY_SC10,irrigation_vpd,-0.8,NA,23.957823819444446,-0.1,7.750131461805555,0.30374179166666665,-0.1
2025-04-22,PFY_SC10,irrigation_vpd,-0.1,NA,26.470254722222222,-0.2,8.965924224537037,0.25343585416666664,-0.2
2025-04-22,PFY_SC11,roof,-1.2,below panel center,33.525034930555556,-12.145920069444445,8.203538760416667,0.244129875,-12.081790185058845
2025-04-22,PFY_SC11,roof,-0.8,below panel center,28.577881944444446,-0.232629625,8.080581802083334,0.09572770833333333,-0.2326296249999541
2025-04-22,PFY_SC11,roof,-0.1,below panel center,0,-52.25849708333333,9.351398538194445,0.13703738194444445,-49.790253818304
2025-04-22,PFY_SC12,roof_vpd,-1.2,below panel edge,63.870810069444445,-0.2676967638888889,7.85,0.3018901388888889,-0.2676967638862319
2025-04-22,PFY_SC12,roof_vpd,-0.8,below panel edge,53.74666666666667,-0.1,7.70495246875,0.3002335902777778,-0.1
2025-04-22,PFY_SC12,roof_vpd,-0.1,below panel edge,20.279351875,-0.1,8.531072767361112,0.30506200694444446,-0.1
2025-04-22,PFY_SC13,roof,-1.2,below panel edge to center,15.407673611111111,-14.592112152777778,8.03628298263889,0.23714534722222222,-14.484161282019686
2025-04-22,PFY_SC13,roof,-0.8,below panel edge to center,19.40972222222222,-9.368856208333334,7.905447333333334,0.22582692361111112,-9.339409766871217
2025-04-22,PFY_SC13,roof,-0.1,below panel edge to center,6.826365736111111,-33.71701597222222,8.903281010416666,0.11732029861111111,-32.812904332097105
2025-04-22,PFY_SC14,irrigation_vpd,-1.2,NA,14.138194444444444,-0.1,7.74784267013889,0.1827601388888889,-0.1
2025-04-22,PFY_SC14,irrigation_vpd,-0.8,NA,22.30627298611111,-0.1,7.674988756944445,0.26599675,-0.1
2025-04-22,PFY_SC14,irrigation_vpd,-0.1,NA,24.952870277777777,-2.176315965277778,8.775811107638889,0.2603734861111111,-2.17584646028548
2025-04-22,PFY_SC15,irrigation_vpd,-1.2,NA,38.9896875,-0.19937500000000002,7.6378793125,0.30777269444444444,-0.19937500000000002
2025-04-22,PFY_SC15,irrigation_vpd,-0.8,NA,41.013263888888886,-0.1,7.500898461805556,0.3220705833333333,-0.1
2025-04-22,PFY_SC15,irrigation_vpd,-0.1,NA,13.461134166666666,-0.1,8.728791326388889,0.206907625,-0.1
2025-04-22,PFY_SC16,roof_vpd,-1.2,below panel edge,20.374351736111112,-0.1,8.092599149305554,0.2853057986111111,-0.1
2025-04-22,PFY_SC16,roof_vpd,-0.8,below panel edge,27.1528125,-0.1,7.6709554791666665,0.32002647222222225,-0.1
2025-04-22,PFY_SC16,roof_vpd,-0.1,below panel edge,31.906400555555557,-0.1,8.575535767361112,0.26488211805555556,-0.1
2025-04-22,PFY_SC17,roof,-1.2,below panel edge to center,13.18954861111111,-18.645115208333333,8.068543413194444,0.19005945138888888,-18.435731612117305
2025-04-22,PFY_SC17,roof,-0.8,below panel edge to center,31.900069444444444,-0.26823609722222225,7.855169555555555,0.27709674305555554,-0.26823609683558375
2025-04-22,PFY_SC17,roof,-0.1,below panel edge to center,4.290972215277778,-0.09881944444444445,8.920462694444444,0.15429433333333334,-0.09861111111111112
2025-04-22,PFY_SC18,control,-1.2,NA,52.72935152777778,-0.1,7.562566635416667,0.3015982986111111,-0.1
2025-04-22,PFY_SC18,control,-0.8,NA,34.539652777777775,-0.09986111111111112,7.546376260416666,0.27873729166666666,-0.09986111111111112
2025-04-22,PFY_SC18,control,-0.1,NA,17.951527777777777,-0.13255554861111113,8.680661840277779,0.22255043055555557,-0.13214351388888604
2025-04-22,PFY_SC3,irrigation,-1.2,NA,47.741758958333335,-0.1,7.95,0.27304789583333333,-0.1
2025-04-22,PFY_SC3,irrigation,-0.8,NA,64.31038194444444,-0.1,7.880962895833333,0.31848091666666667,-0.1
2025-04-22,PFY_SC3,irrigation,-0.1,NA,33.08902777777778,-0.20713888194444446,8.87604598611111,0.2968472847222222,-0.20713888194150235
2025-04-22,PFY_SC4,irrigation,-1.2,NA,54.61217611111111,-0.1,7.528573569444445,0.3181427777777778,-0.1
2025-04-22,PFY_SC4,irrigation,-0.8,NA,15.493090277777778,-0.1,7.3423169618055555,0.2828724513888889,-0.1
2025-04-22,PFY_SC4,irrigation,-0.1,NA,24.100104166666668,-0.1,8.604785597222222,0.23205540972222222,-0.1
2025-04-22,PFY_SC6,roof_vpd,-1.2,not below panel,53.659756944444446,-0.1,7.429997104166667,0.31250852777777777,-0.1
2025-04-22,PFY_SC6,roof_vpd,-0.8,not below panel,45.992465277777775,-0.1,7.233357083333333,0.33900420833333333,-0.1
2025-04-22,PFY_SC6,roof_vpd,-0.1,not below panel,20.042430555555555,-0.1,7.284278798611111,0.2639322013888889,-0.1
2025-04-22,PFY_SC701,control,-1.2,NA,35.43888895833334,-0.12325810416666667,7.5887091875,0.31339856944444444,-0.12325810416666667
2025-04-22,PFY_SC701,control,-0.8,NA,11.472256944444444,-0.1,7.579291086805556,0.2035268888888889,-0.1
2025-04-22,PFY_SC701,control,-0.1,NA,2.3779166666666667,-0.1,8.974828524305556,0.19672979166666668,-0.1
2025-04-22,PFY_SC901,irrigation,-1.2,NA,24.837685347222223,-0.1,8.05753140625,0.31030756944444443,-0.1
2025-04-22,PFY_SC901,irrigation,-0.8,NA,20.297256944444445,-0.1,7.971066913194444,0.23612528472222222,-0.1
2025-04-22,PFY_SC901,irrigation,-0.1,NA,32.4175,-0.1,9.019616065972222,0.24891063194444443,-0.1
2025-04-23,PFY_SC1,control,-1.2,NA,56.66592583333333,-0.1,8.141068590277778,0.30705086805555554,-0.1
2025-04-23,PFY_SC1,control,-0.8,NA,65.27503472222222,-0.1,8.099882208333334,0.308078125,-0.1
2025-04-23,PFY_SC1,control,-0.1,NA,7.754895805555556,-0.3978240625,9.833612677083334,0.13010661805555557,-0.39782402956935486
2025-04-23,PFY_SC10,irrigation_vpd,-1.2,NA,36.24822916666667,-0.1,7.974890041666667,0.2868899583333333,-0.1
2025-04-23,PFY_SC10,irrigation_vpd,-0.8,NA,21.29865736111111,-0.1,8.005753454861111,0.284866125,-0.1
2025-04-23,PFY_SC10,irrigation_vpd,-0.1,NA,22.98405097222222,-0.28922916666666665,9.482729016203704,0.2392100625,-0.28922916666166687
2025-04-23,PFY_SC11,roof,-1.2,below panel center,34.04869715277778,-12.418720625,8.261836097222222,0.24503009027777778,-12.350310154722719
2025-04-23,PFY_SC11,roof,-0.8,below panel center,28.443773055555557,-0.7637694930555555,8.293881121527777,0.0950981111111111,-0.7637682342652355
2025-04-23,PFY_SC11,roof,-0.1,below panel center,0,-35.29809138888889,9.75076246875,0.14142206944444444,-34.29546130777391
2025-04-23,PFY_SC12,roof_vpd,-1.2,below panel edge,63.259745833333334,-0.6365659722222222,7.921766197916667,0.29999451388888887,-0.6365658899529276
2025-04-23,PFY_SC12,roof_vpd,-0.8,below panel edge,50.310516597222225,-0.0983287013888889,8.002905732638888,0.2900094861111111,-0.09784722222222222
2025-04-23,PFY_SC12,roof_vpd,-0.1,below panel edge,19.375815347222222,-0.1,9.250166777777778,0.2874067013888889,-0.1
2025-04-23,PFY_SC13,roof,-1.2,below panel edge to center,15.968680555555556,-14.657826388888889,8.096175590277777,0.23791577777777778,-14.548525885405082
2025-04-23,PFY_SC13,roof,-0.8,below panel edge to center,19.816362708333333,-10.268291465277777,8.031174180555556,0.22496988888888889,-10.229284105476047
2025-04-23,PFY_SC13,roof,-0.1,below panel edge to center,7.759004597222222,-27.980688819444445,9.237734680555556,0.11749531944444444,-27.400651673021226
2025-04-23,PFY_SC14,irrigation_vpd,-1.2,NA,14.222916666666666,-0.1,7.837912190972222,0.18059565972222222,-0.1
2025-04-23,PFY_SC14,irrigation_vpd,-0.8,NA,21.802777847222224,-0.09950925694444444,7.928914350694445,0.2596267638888889,-0.09923611111111112
2025-04-23,PFY_SC14,irrigation_vpd,-0.1,NA,23.774328611111113,-6.734708138888889,9.173577868055556,0.2490174513888889,-6.723540723151891
2025-04-23,PFY_SC15,irrigation_vpd,-1.2,NA,37.30694444444445,-0.26109954166666666,7.703258545138889,0.30140571527777776,-0.26109954166547805
2025-04-23,PFY_SC15,irrigation_vpd,-0.8,NA,38.732708333333335,-0.09999536805555556,7.692491211805556,0.3171488263888889,-0.09999536805555556
2025-04-23,PFY_SC15,irrigation_vpd,-0.1,NA,11.878495486111111,-0.1,9.139583125,0.19894016666666667,-0.1
2025-04-23,PFY_SC16,roof_vpd,-1.2,below panel edge,19.332214722222222,NA,8.223369381944444,0.27190494444444446,NA
2025-04-23,PFY_SC16,roof_vpd,-0.8,below panel edge,NA,-0.09902199305555556,8.052845100694444,NA,-0.09861111111111112
2025-04-23,PFY_SC16,roof_vpd,-0.1,below panel edge,32.54218027777778,-0.1,9.3725304375,0.25694136805555556,-0.1
2025-04-23,PFY_SC17,roof,-1.2,below panel edge to center,13.578651319444445,-18.16417527777778,8.080796875,0.19128600694444445,-17.96902623357153
2025-04-23,PFY_SC17,roof,-0.8,below panel edge to center,30.793064166666667,-2.974001388888889,8.023048024305556,0.2706234513888889,-2.971116555329745
2025-04-23,PFY_SC17,roof,-0.1,below panel edge to center,5.406264548611111,-1.7268583055555555,9.394406020833333,0.1543255625,-1.7257727590377643
2025-04-23,PFY_SC18,control,-1.2,NA,49.07791666666667,-0.1,7.670859069444444,0.2966162013888889,-0.1
2025-04-23,PFY_SC18,control,-0.8,NA,32.211215277777775,-0.12207754861111111,7.839499798611111,0.2708309861111111,-0.12207754861111111
2025-04-23,PFY_SC18,control,-0.1,NA,15.111145833333333,-3.3021619583333335,9.18134746875,0.2062059861111111,-3.2987120478819714
2025-04-23,PFY_SC3,irrigation,-1.2,NA,47.28537,-0.1,8.026696180555556,0.2706755069444444,-0.1
2025-04-23,PFY_SC3,irrigation,-0.8,NA,63.60975694444444,-0.1,8.075265347222222,0.3155726597222222,-0.1
2025-04-23,PFY_SC3,irrigation,-0.1,NA,31.461840277777778,-2.144847125,9.3477098125,0.28536961805555555,-2.1440964378479044
2025-04-23,PFY_SC4,irrigation,-1.2,NA,49.307777638888886,-0.1,7.60447325,0.31586991666666664,-0.1
2025-04-23,PFY_SC4,irrigation,-0.8,NA,15.001388888888888,-0.1,7.605784041666666,0.2770082847222222,-0.1
2025-04-23,PFY_SC4,irrigation,-0.1,NA,22.01878472222222,-0.1,9.104964951388888,0.21705031944444445,-0.1
2025-04-23,PFY_SC6,roof_vpd,-1.2,not below panel,55.452511944444446,-0.1,7.538706166666667,0.29623780555555557,-0.1
2025-04-23,PFY_SC6,roof_vpd,-0.8,not below panel,45.091052291666664,-0.1,7.546548677083334,0.3344987847222222,-0.1
2025-04-23,PFY_SC6,roof_vpd,-0.1,not below panel,18.48827576388889,-0.1,8.485638017361111,0.24477014583333334,-0.1
2025-04-23,PFY_SC701,control,-1.2,NA,33.966111319444444,-0.2,7.690966097222223,0.30769335416666665,-0.2
2025-04-23,PFY_SC701,control,-0.8,NA,11.085381944444444,-0.1,7.883492930555556,0.1942626388888889,-0.1
2025-04-23,PFY_SC701,control,-0.1,NA,1.3756597222222222,-0.10853703472222223,9.410032201388889,0.18959438888888888,-0.10819444444444445
2025-04-23,PFY_SC901,irrigation,-1.2,NA,24.272130069444444,-0.1,8.144196177083334,0.30653580555555554,-0.1
2025-04-23,PFY_SC901,irrigation,-0.8,NA,19.9971875,-0.1,8.206409552083333,0.22607588194444445,-0.1
2025-04-23,PFY_SC901,irrigation,-0.1,NA,30.342430555555556,-0.17463888194444444,9.565863850694445,0.23533061111111112,-0.1745740694443054
2025-04-24,PFY_SC1,control,-1.2,NA,56.194490763888886,-0.1,8.287350378472222,0.3028850347222222,-0.1
2025-04-24,PFY_SC1,control,-0.8,NA,63.67364583333333,-0.3107118263888889,8.338674069444446,0.3030666388888889,-0.3107117980650498
2025-04-24,PFY_SC1,control,-0.1,NA,7.665312493055556,-1.683384159722222,9.750980100694445,0.12907114583333335,-1.6831488244971091
2025-04-24,PFY_SC10,irrigation_vpd,-1.2,NA,32.35975694444444,-0.1,8.138430829861111,0.2762971388888889,-0.1
2025-04-24,PFY_SC10,irrigation_vpd,-0.8,NA,19.740995416666667,-0.1,8.24665932638889,0.2747006736111111,-0.1
2025-04-24,PFY_SC10,irrigation_vpd,-0.1,NA,21.908425694444443,-0.8085694444444445,9.459747875,0.23510940972222222,-0.8085676813560287
2025-04-24,PFY_SC11,roof,-1.2,below panel center,34.05621527777778,-13.10302763888889,8.3664191875,0.2445037986111111,-13.023241584020782
2025-04-24,PFY_SC11,roof,-0.8,below panel center,28.46530076388889,-3.909587861111111,8.482042805555556,0.09437921527777778,-3.9072544784104486
2025-04-24,PFY_SC11,roof,-0.1,below panel center,0.0034722222222222225,-30.82063888888889,9.710211114583334,0.14500179861111112,-30.091339506228945
2025-04-24,PFY_SC12,roof_vpd,-1.2,below panel edge,62.4590625,-1.7327592013888888,8.047283489583334,0.29770302083333333,-1.7326963294447217
2025-04-24,PFY_SC12,roof_vpd,-0.8,below panel edge,47.691053125,-1.4028703125,8.260895489583334,0.2813072986111111,-1.402175813233373
2025-04-24,PFY_SC12,roof_vpd,-0.1,below panel edge,17.254212916666667,-0.5008298611111112,9.35159814236111,0.2758327361111111,-0.5004814250858046
2025-04-24,PFY_SC13,roof,-1.2,below panel edge to center,16.072997708333332,-15.246360972222222,8.193641434027779,0.23757010416666666,-15.124499993621653
2025-04-24,PFY_SC13,roof,-0.8,below panel edge to center,19.650717569444446,-11.139194236111111,8.173744663194444,0.22349016666666666,-11.089394615393275
2025-04-24,PFY_SC13,roof,-0.1,below panel edge to center,8.015995291666666,-24.956921319444444,9.183370659722222,0.11814329861111111,-24.518264889314295
2025-04-24,PFY_SC14,irrigation_vpd,-1.2,NA,13.827777777777778,-0.18659259027777778,7.961313055555555,0.1775350138888889,-0.18659259027777778
2025-04-24,PFY_SC14,irrigation_vpd,-0.8,NA,21.150740416666668,-0.21970369444444446,8.149230951388889,0.2549778472222222,-0.21970369442192525
2025-04-24,PFY_SC14,irrigation_vpd,-0.1,NA,21.984050763888888,-7.824718513888889,9.134409489583334,0.245414125,-7.807453646947675
2025-04-24,PFY_SC15,irrigation_vpd,-1.2,NA,36.46736111111111,-0.7538252569444445,7.8150646041666665,0.2974009166666667,-0.7538243218626596
2025-04-24,PFY_SC15,irrigation_vpd,-0.8,NA,37.10350694444445,-0.39613886805555554,7.883221017361111,0.31295616666666665,-0.3961388256677271
2025-04-24,PFY_SC15,irrigation_vpd,-0.1,NA,11.92087986111111,-0.09950925694444444,9.080521760416667,0.19842425,-0.09923611111111112
2025-04-24,PFY_SC16,roof_vpd,-1.2,below panel edge,18.590972222222224,-0.37317591666666666,8.3685704375,0.25738872916666666,-0.37317591612033624
2025-04-24,PFY_SC16,roof_vpd,-0.8,below panel edge,26.996551041666667,-0.13922684722222223,8.349576236111112,0.2973949166666667,-0.13922684722221887
2025-04-24,PFY_SC16,roof_vpd,-0.1,below panel edge,32.66874965277778,-0.1,9.570517819444444,0.24685634027777778,-0.1
2025-04-24,PFY_SC17,roof,-1.2,below panel edge to center,13.595902777777777,-18.5342125,8.155099565972222,0.19119877083333334,-18.328410890120917
2025-04-24,PFY_SC17,roof,-0.8,below panel edge to center,29.56669,-11.261416111111112,8.237596756944445,0.2644646597222222,-11.209492763625631
2025-04-24,PFY_SC17,roof,-0.1,below panel edge to center,5.769421291666666,-10.542176979166667,9.414134614583334,0.15431630555555556,-10.498255922213087
2025-04-24,PFY_SC18,control,-1.2,NA,46.64939798611111,-0.09950810416666667,7.798432024305555,0.2921967638888889,-0.09930555555555556
2025-04-24,PFY_SC18,control,-0.8,NA,30.576458333333335,-0.8495659791666667,8.089816836805555,0.2636502708333333,-0.8495429407206071
2025-04-24,PFY_SC18,control,-0.1,NA,14.457673611111112,-7.233194270833334,9.168580197916667,0.20121191666666666,-7.21849118564238
2025-04-24,PFY_SC3,irrigation,-1.2,NA,46.409073819444444,-0.09777199305555556,8.144401138888888,0.2687298472222222,-0.09700810416666668
2025-04-24,PFY_SC3,irrigation,-0.8,NA,63.15215277777778,-0.1,8.256696430555555,0.31337885416666666,-0.1
2025-04-24,PFY_SC3,irrigation,-0.1,NA,29.07298611111111,-7.4296386666666665,9.321668236111112,0.2808228194444444,-7.411408186094286
2025-04-24,PFY_SC4,irrigation,-1.2,NA,46.76120381944445,-0.1,7.746588600694444,0.3138515694444444,-0.1
2025-04-24,PFY_SC4,irrigation,-0.8,NA,14.78892361111111,-0.1,7.859053159722222,0.2722350138888889,-0.1
2025-04-24,PFY_SC4,irrigation,-0.1,NA,22.206944444444446,-0.1,9.166455857638889,0.21553569444444445,-0.1
2025-04-24,PFY_SC6,roof_vpd,-1.2,not below panel,56.44027777777778,-0.1,7.711903236111111,0.28884568055555554,-0.1
2025-04-24,PFY_SC6,roof_vpd,-0.8,not below panel,45.27217673611111,-0.1,7.85085865625,0.3313530625,-0.1
