dates,globrad,tmax,tmin,tmean,vappres,windspeed,prec_Sion,precip_Sierre,precip_ctrl,irrig_mm,precip_irr,precip_irrstp
2000-09-20,5.0112000000000005,18.4,11.2,14.7,0.24848394955369144,2.6,14.2,NA,14.2,0,14.2,14.2
2000-09-21,16.848000000000003,19.2,6.2,12.5,0.43794849308998424,3,1,NA,1,0,1,1
2000-09-22,17.9712,21.4,5.9,13.4,0.5061715059217561,1.9,0,NA,0,0,0,0
2000-09-23,17.884800000000002,21.6,7.1,14.2,0.4372715459288868,2,0,NA,0,0,0,0
2000-09-24,16.9344,23,8.4,15.5,0.49492695930957326,2.2,0,NA,0,0,0,0
2000-09-25,14.860800000000001,23.5,9.1,15.7,0.4834056159865436,2,0,NA,0,0,0,0
2000-09-26,16.3296,24.6,9.9,16.3,0.4985690919352146,1.6,0,NA,0,0,0,0
2000-09-27,13.9968,23.8,10.2,16.3,0.5022897568004028,2.1,0,NA,0,0,0,0
2000-09-28,14.860800000000001,26.3,11.2,17.6,0.7312959940272549,2.2,0,NA,0,0,0,0
2000-09-29,9.504000000000001,23.8,10.9,17.4,0.8637522380622186,3.6,0,NA,0,0,0,0
2000-09-30,2.3328,13.6,9.8,12.7,0.09582243439716058,1,21.1,NA,21.1,0,21.1,21.1
2000-10-01,10.8,17.8,9.6,13.3,0.26523942567220454,1,0.7,NA,0.7,0,0.7,0.7
2000-10-02,6.7392,16.7,9.8,13,0.3352647051662109,2.5,0,NA,0,0,0,0
2000-10-03,14.083200000000001,17.6,5.3,10.6,0.3169401881803481,1.6,0,NA,0,0,0,0
2000-10-04,15.120000000000001,18.2,5,10.8,0.2769769402768434,1.7,0,NA,0,0,0,0
2000-10-05,10.713600000000001,16.7,6.4,11.6,0.23584977539770058,2.1,0.3,NA,0.3,0,0.3,0.3
2000-10-06,10.022400000000001,15.7,4,11,0.41114316445202986,3.4,0,NA,0,0,0,0
2000-10-07,15.120000000000001,15,1.8,8,0.35974417359067035,2,0,NA,0,0,0,0
2000-10-08,13.651200000000001,14.6,0.6,7.5,0.34144202869087065,1.4,2.2,NA,2.2,0,2.2,2.2
2000-10-09,13.4784,15.5,4.6,8.9,0.21065090199598227,1.5,0.6,NA,0.6,0,0.6,0.6
2000-10-10,8.1216,14.2,4.3,8.8,0.23083769232049134,1.8,8,NA,8,0,8,8
2000-10-11,1.296,8.2,5.8,7.3,0.07187912987791834,1.4,23.8,NA,23.8,0,23.8,23.8
2000-10-12,6.3072,14,6.1,9.8,0.12406625375909858,1.3,0.2,NA,0.2,0,0.2,0.2
2000-10-13,1.9008,11.1,8.6,10.2,0.08745476205542559,1,9.9,NA,9.9,0,9.9,9.9
2000-10-14,1.9008,13.8,9.9,11.9,0.051750229905342164,1.3,16.2,NA,16.2,0,16.2,16.2
2000-10-15,4.6656,16.5,10.8,12.9,0.12247741785095241,1.5,49.5,NA,49.5,0,49.5,49.5
2000-10-16,8.9856,17.3,7.9,11.7,0.2719213844573585,1.2,0.1,NA,0.1,0,0.1,0.1
2000-10-17,8.208,15.7,7.3,10.8,0.23406501995226223,1.3,0,NA,0,0,0,0
2000-10-18,10.8,16.6,7.8,11,0.2609177774407112,1.3,0,NA,0,0,0,0
2000-10-19,6.048,15.4,7.9,11.1,0.2613295407441374,0.9,0,NA,0,0,0,0
2000-10-20,9.072000000000001,18.1,5.8,11.4,0.3288260663159792,1.4,0,NA,0,0,0,0
2000-10-21,11.3184,21,6.6,11.6,0.3428049061013089,1.5,0,NA,0,0,0,0
2000-10-22,11.5776,17.1,3.8,9.7,0.26580454087499983,1.7,0,NA,0,0,0,0
2000-10-23,11.4048,17,3.8,9.1,0.24368420553911915,1.6,0,NA,0,0,0,0
2000-10-24,7.6032,17.3,5.9,10.8,0.2990830810501126,1.4,0,NA,0,0,0,0
2000-10-25,10.6272,18.5,5.8,10.5,0.27786994557970845,1.6,0,NA,0,0,0,0
2000-10-26,2.4192,11.6,6.3,8.8,0.10120470254445195,1.1,1.8,NA,1.8,0,1.8,1.8
2000-10-27,7.8624,16.7,6.3,10.1,0.17746673253399878,1.4,0,NA,0,0,0,0
2000-10-28,10.1952,17.9,4.1,9.5,0.28371488964543984,1.9,0,NA,0,0,0,0
2000-10-29,4.5792,13.2,4.1,8.1,0.16049544764295365,1.4,0,NA,0,0,0,0
2000-10-30,6.3936,15.7,2.8,8.8,0.22174064040638325,1.4,0,NA,0,0,0,0
2000-10-31,2.0736,10.2,3.1,8.1,0.1594110189426634,1.7,2.6,NA,2.6,0,2.6,2.6
2000-11-01,9.2448,13,2,6.6,0.2348854870499549,1.3,0,NA,0,0,0,0
2000-11-02,2.592,10.5,1.9,6.5,0.22452634821319953,1.6,0,NA,0,0,0,0
2000-11-03,2.8512,10.9,4,7.2,0.11932126858621189,2,3.9,NA,3.9,0,3.9,3.9
2000-11-04,8.64,12.5,4.5,7.3,0.24541588629746422,1.2,1,NA,1,0,1,1
2000-11-05,9.4176,11.1,0.9,4.9,0.21922566516065375,1.2,0.1,NA,0.1,0,0.1,0.1
2000-11-06,1.296,11.1,2.3,7.4,0.2553713083491042,2.7,1.8,NA,1.8,0,1.8,1.8
2000-11-07,5.7024,12.3,3.1,7.1,0.22080724861404213,1.4,0.1,NA,0.1,0,0.1,0.1
2000-11-08,6.7392,12.2,3.8,7.8,0.3315029291249246,1.2,0,NA,0,0,0,0
2000-11-09,4.6656,11,3.2,7.2,0.31207101014855415,1.2,0,NA,0,0,0,0
2000-11-10,6.9984,10.3,1.1,5.4,0.21167877767040033,1.1,0,NA,0,0,0,0
2000-11-11,8.2944,11.4,-1.3,3.3,0.25579456304875636,1.8,0,NA,0,0,0,0
2000-11-12,6.48,14.2,0.1,6.7,0.4129012140036656,1.5,0,NA,0,0,0,0
2000-11-13,5.5296,16.4,2.2,9.9,0.4983785761851137,1.5,0,NA,0,0,0,0
2000-11-14,1.4688,7.7,3.9,6.8,0.12006109243691276,2,5.2,NA,5.2,0,5.2,5.2
2000-11-15,4.2336,8.3,2.8,5.3,0.10108089793793272,0.7,0,NA,0,0,0,0
2000-11-16,4.1472,8,0.5,4.4,0.11088800504488518,1.1,2.8,NA,2.8,0,2.8,2.8
2000-11-17,0.43200000000000005,3.7,1.3,3.3,0.054424375116756664,1.5,16.9,NA,16.9,0,16.9,16.9
2000-11-18,7.9488,6.4,-1.2,1.6,0.13157649120192672,1.4,0,NA,0,0,0,0
2000-11-19,5.356800000000001,5.6,-2.4,1.7,0.1672143565211511,2.2,0,NA,0,0,0,0
2000-11-20,2.4192,6,2.8,4.2,0.08200803582524918,1.3,1.1,NA,1.1,0,1.1,1.1
2000-11-21,5.184,8.1,2.4,4.5,0.13281627083384012,1.6,0.5,NA,0.5,0,0.5,0.5
2000-11-22,4.752000000000001,10.1,2.2,5.8,0.2657921332849738,2.1,0,NA,0,0,0,0
2000-11-23,2.2464,13,2.5,8.2,0.39414818867175755,1.9,0.7,NA,0.7,0,0.7,0.7
2000-11-24,2.9376,7.8,4.6,6.4,0.16410137811046355,2.1,1.9,NA,1.9,0,1.9,1.9
2000-11-25,6.048,8.9,1.2,4.1,0.17602994371642922,1.1,2,NA,2,0,2,2
2000-11-26,0.9504,2.8,0,1.4,0.03463253126403424,1.1,15,NA,15,0,15,15
2000-11-27,3.4560000000000004,6.4,1.6,4,0.094750135190096,0.8,0.7,NA,0.7,0,0.7,0.7
2000-11-28,5.4432,10.9,2.5,5.5,0.08526163758742507,1.6,3.5,NA,3.5,0,3.5,3.5
2000-11-29,4.2336,9.9,1.2,4.8,0.11316993052850864,1.5,0,NA,0,0,0,0
2000-11-30,5.7024,12.3,1.6,5.1,0.16143465082169156,1.8,0,NA,0,0,0,0
2000-12-01,4.6656,15.1,0.6,6.8,0.2817962830750679,1.7,0,NA,0,0,0,0
2000-12-02,2.9376,13.8,4.7,8,0.24880510209414616,1.3,0,NA,0,0,0,0
2000-12-03,2.7648,9.6,2.7,6.8,0.10021628376965441,1.6,1.3,NA,1.3,0,1.3,1.3
2000-12-04,4.5792,11,0.3,4.9,0.1505001590190202,1.9,0,NA,0,0,0,0
2000-12-05,4.8384,11.6,1.9,5.1,0.22053914046679177,2,0,NA,0,0,0,0
2000-12-06,2.8512,9.6,0.9,5.3,0.21110700808276203,1.8,0,NA,0,0,0,0
2000-12-07,2.5056000000000003,10.8,2.2,6.4,0.22974192935464896,1.5,0,NA,0,0,0,0
2000-12-08,4.32,16.6,6.9,9.8,0.3770641045619667,1.4,0,NA,0,0,0,0
2000-12-09,3.1968,11.6,6,7.9,0.1433494482576207,1.1,1.3,NA,1.3,0,1.3,1.3
2000-12-10,3.1104000000000003,8.2,0.9,4.9,0.06959544925735031,1.2,0.4,NA,0.4,0,0.4,0.4
2000-12-11,4.1472,10.2,0.5,4.3,0.12763171341486237,1.5,0,NA,0,0,0,0
2000-12-12,3.5424,10.7,1.4,5.6,0.2128117729353396,1.9,0,NA,0,0,0,0
2000-12-13,3.1968,13.7,1.5,7,0.275632121733469,1.2,0,NA,0,0,0,0
2000-12-14,0.8640000000000001,7.7,1.7,4.9,0.19660714415201483,1.4,2.6,NA,2.6,0,2.6,2.6
2000-12-15,3.2832000000000003,9.1,2.4,4.7,0.1655707030778068,3,2,NA,2,0,2,2
2000-12-16,4.2336,8,1,3.2,0.1798789665728368,1.3,0,NA,0,0,0,0
2000-12-17,2.6784000000000003,2.9,-2.9,-0.1,0.11089809028884537,1.3,0,NA,0,0,0,0
2000-12-18,4.4064000000000005,4.9,-3.9,0.1,0.14776081196329666,1.8,0,NA,0,0,0,0
2000-12-19,4.4064000000000005,7.7,-0.1,2.4,0.19547931843258426,1.5,0,NA,0,0,0,0
2000-12-20,4.0608,7.1,-1.4,1.2,0.10643145928114404,1.5,0,NA,0,0,0,0
2000-12-21,2.592,2.1,-3.8,0.5,0.057278271409245005,1,0,NA,0,0,0,0
2000-12-22,4.32,5.4,-4.1,-0.6,0.14277142749475671,2.4,0,NA,0,0,0,0
2000-12-23,4.5792,5.6,-6.8,-2.3,0.1897755980119116,1.7,0,NA,0,0,0,0
2000-12-24,2.6784000000000003,4.5,-4.6,0.6,0.26539193959010426,1.6,0,NA,0,0,0,0
2000-12-25,3.8880000000000003,10.6,0.9,4.9,0.27142225210366666,1.5,1.4,NA,1.4,0,1.4,1.4
2000-12-26,3.3696,6.1,-0.7,2.1,0.08710379781385381,2.1,0,NA,0,0,0,0
2000-12-27,3.7152000000000003,5.9,-1.2,1.5,0.16073062864532234,1.8,0,NA,0,0,0,0
2000-12-28,2.3328,5.4,-0.8,1.3,0.09034405137314434,1.6,1.6,NA,1.6,0,1.6,1.6
2000-12-29,3.024,4.9,-2,0.8,0.1229196702549798,1.7,0,NA,0,0,0,0
2000-12-30,3.1968,2.3,-4.4,-0.6,0.12103256816427932,0.8,0,NA,0,0,0,0
2000-12-31,4.752000000000001,1.9,-6.4,-3.1,0.1563505072338527,1.9,0,NA,0,0,0,0
2001-01-01,2.8512,3.5,-5,-0.3,0.243213976828009,2.4,0,NA,0,0,0,0
2001-01-02,1.1232,7.4,1.1,3.3,0.16482810749646307,1.2,10.1,NA,10.1,0,10.1,10.1
2001-01-03,4.32,7,-0.2,2.6,0.046610779650944324,1.4,0.8,NA,0.8,0,0.8,0.8
2001-01-04,0.6912,3.1,-0.8,1.2,0.06559926421101954,1.6,6.2,NA,6.2,0,6.2,6.2
2001-01-05,0.7776000000000001,3.2,-1.2,1.5,0.03830176682611932,1.8,7.4,NA,7.4,0,7.4,7.4
2001-01-06,1.4688,5.5,1.4,3.6,0.027000518615730697,1.6,17.8,NA,17.8,0,17.8,17.8
2001-01-07,2.4192,1.4,-0.1,0.7,0.007748292883524527,0.6,19.2,NA,19.2,0,19.2,19.2
2001-01-08,1.4688,3.8,0.6,2.2,0.05968348211630587,0.9,0.5,NA,0.5,0,0.5,0.5
2001-01-09,4.752000000000001,4.2,-2.6,0.5,0.13746785138218814,1.5,0,NA,0,0,0,0
2001-01-10,3.5424,6.2,0.5,3,0.1971400114525138,2.5,0,NA,0,0,0,0
2001-01-11,4.4928,9.1,1.6,4.3,0.19103047301963055,1.7,0,NA,0,0,0,0
2001-01-12,3.5424,7.8,1.9,4.8,0.06133637456125279,1.1,2.8,NA,2.8,0,2.8,2.8
2001-01-13,1.3824,3.8,0.9,2.7,0.040237007265719396,1.9,1.7,NA,1.7,0,1.7,1.7
2001-01-14,4.32,2.8,-0.4,0.6,0.07756624321353285,1.8,0,NA,0,0,0,0
2001-01-15,5.7888,2.5,-4.9,-1.7,0.11869915033679661,1.3,0,NA,0,0,0,0
2001-01-16,6.2208000000000006,3.2,-6.3,-2.7,0.15453054620592074,1.8,0,NA,0,0,0,0
2001-01-17,5.4432,4.4,-4.9,-0.9,0.17991076445800736,1.7,0,NA,0,0,0,0
2001-01-18,6.3072,7.3,-0.6,1.5,0.20929179729986647,1.5,0,NA,0,0,0,0
2001-01-19,3.024,4.9,-0.6,2,0.20699447834268575,1.5,0,NA,0,0,0,0
2001-01-20,6.48,8,0.3,2.9,0.15266795059208277,1.1,0,NA,0,0,0,0
2001-01-21,6.3072,7.1,-1.4,2.8,0.20411944432970835,1.3,0,NA,0,0,0,0
2001-01-22,5.6160000000000005,10.5,-1.1,4.1,0.3125765355712293,1.7,0,NA,0,0,0,0
2001-01-23,4.0608,5.9,0.5,3.9,0.13058530433267082,1.5,8,NA,8,0,8,8
2001-01-24,1.3824,8.6,2.7,4.8,0.06911140795634117,1.5,11.6,NA,11.6,0,11.6,11.6
2001-01-25,4.752000000000001,8.5,0.4,3.3,0.08474652696752116,2.2,0.8,NA,0.8,0,0.8,0.8
2001-01-26,7.430400000000001,8.2,-1.2,2.1,0.1677819056250463,1.3,0,NA,0,0,0,0
2001-01-27,7.516800000000001,9.5,-1.8,3.1,0.22690429099171183,1.9,2.7,NA,2.7,0,2.7,2.7
2001-01-28,6.6528,7.8,-2.8,1,0.2731629221861778,1.8,0,NA,0,0,0,0
2001-01-29,7.9488,6.1,-2.3,1.4,0.21254867226750462,2,0,NA,0,0,0,0
2001-01-30,6.7392,6.4,-2.1,1.8,0.22082722980709008,1.2,0,NA,0,0,0,0
2001-01-31,8.2944,4.1,-5.3,-0.7,0.18372749417490178,1.4,0,NA,0,0,0,0
2001-02-01,8.2944,4.8,-3.9,0.4,0.2533664874384037,1.6,0,NA,0,0,0,0
2001-02-02,6.3072,0.8,-7.3,-2.7,0.16761782373476086,1.2,3,NA,3,0,3,3
2001-02-03,2.5056000000000003,0.4,-4.8,-1.1,0.034552642707809354,0.9,9.4,NA,9.4,0,9.4,9.4
2001-02-04,7.344,10.3,0.7,3.4,0.05794227809060499,1.5,3.7,NA,3.7,0,3.7,3.7
2001-02-05,7.6032,13.4,1.4,5.9,0.20422595310340363,1.4,1,NA,1,0,1,1
2001-02-06,8.8992,16.6,1.7,8.5,0.4601952999357502,2.2,0,NA,0,0,0,0
2001-02-07,4.8384,15.3,4,8.8,0.47418383102288136,1.2,0,NA,0,0,0,0
2001-02-08,6.6528,14.9,4.9,8.9,0.43732959001339783,1.7,1.7,NA,1.7,0,1.7,1.7
2001-02-09,4.8384,8.3,1.7,5,0.24178456621534578,2.2,1,NA,1,0,1,1
2001-02-10,10.368,10.4,-2.4,2.7,0.2451476924152161,1.4,0,NA,0,0,0,0
2001-02-11,10.5408,11.5,-2.2,3.6,0.31288836278229043,1.9,0,NA,0,0,0,0
2001-02-12,9.3312,14.4,-0.5,5.3,0.33186737287586754,1.7,0,NA,0,0,0,0
2001-02-13,9.8496,11.3,1,5.4,0.24230464337590513,1.9,0,NA,0,0,0,0
2001-02-14,10.713600000000001,12,-1.2,3.7,0.16634794398093572,2,0,NA,0,0,0,0
2001-02-15,11.232000000000001,11.7,-2.4,3.3,0.20292517007819266,1.6,0,NA,0,0,0,0
2001-02-16,11.491200000000001,13.6,-2,4.5,0.29524126446503307,1.6,0,NA,0,0,0,0
2001-02-17,5.0976,6.3,-0.6,3.2,0.22233966683681103,1.8,0,NA,0,0,0,0
2001-02-18,11.5776,10.3,-1.8,3.1,0.21157291997875824,2.2,0,NA,0,0,0,0
2001-02-19,11.491200000000001,10,-2.1,2.7,0.2153425018480166,1.8,0,NA,0,0,0,0
2001-02-20,11.664000000000001,9.9,-2.7,3.2,0.24858809972726806,2.9,0,NA,0,0,0,0
2001-02-21,11.923200000000001,10.4,-1.9,3.7,0.28391115439053943,1.5,0,NA,0,0,0,0
2001-02-22,3.8880000000000003,9.9,3.9,7.1,0.36564870068655614,4.2,0,NA,0,0,0,0
2001-02-23,2.8512,9.1,3.5,7,0.32391804086925924,4.7,0,NA,0,0,0,0
2001-02-24,8.4672,6.9,-2,2.7,0.31668014977649495,4,0,NA,0,0,0,0
2001-02-25,8.208,2.9,-3.4,-0.5,0.20714376473556445,2.6,0,NA,0,0,0,0
2001-02-26,13.9968,5.3,-4.2,-0.5,0.2894094313019744,2.6,0,NA,0,0,0,0
2001-02-27,11.3184,8.4,-5.2,1.7,0.43711636766939915,4,0,NA,0,0,0,0
2001-02-28,9.936,7.5,1.1,4.4,0.523357781386087,2.3,0,NA,0,0,0,0
2001-03-01,9.936,7.8,-1.4,2.3,0.2346482523438249,2,0.1,NA,0.1,0,0.1,0.1
2001-03-02,4.9248,5.9,-1.3,1.5,0.11558926060025305,1.1,18.5,NA,18.5,0,18.5,18.5
2001-03-03,10.281600000000001,6.8,0,2.8,0.08179786555859642,1.2,20.2,NA,20.2,0,20.2,20.2
2001-03-04,3.1104000000000003,4.6,2.3,3.6,0.03494184762035729,1.1,33.7,NA,33.7,0,33.7,33.7
2001-03-05,6.3072,9.5,3.2,5.9,0.13988078979685178,1.1,2,NA,2,0,2,2
2001-03-06,14.7744,15.5,1.4,7.6,0.3301560700183178,1.7,0,NA,0,0,0,0
2001-03-07,6.6528,14.6,5.5,9.2,0.2640245454525822,1.4,1.1,NA,1.1,0,1.1,1.1
2001-03-08,4.1472,15.2,6.2,9.7,0.28996859004545433,1.5,5.2,NA,5.2,0,5.2,5.2
2001-03-09,11.4048,13.2,4.6,8.2,0.24347658192188895,1.4,1.9,NA,1.9,0,1.9,1.9
2001-03-10,7.6896,11.5,3.6,7.4,0.18506665665785293,1.3,5.2,NA,5.2,0,5.2,5.2
2001-03-11,6.2208000000000006,12.7,4.9,9,0.1556007673573414,1.2,5,NA,5,0,5,5
2001-03-12,7.6032,15.9,6,9.7,0.2174764425340908,2.5,8.3,NA,8.3,0,8.3,8.3
2001-03-13,11.8368,12.9,5.3,8.6,0.45547027169175486,3.6,0.1,NA,0.1,0,0.1,0.1
2001-03-14,8.4672,12.6,6.1,8.7,0.38514822453351055,3.1,1.6,NA,1.6,0,1.6,1.6
2001-03-15,9.2448,14.6,5.9,9.3,0.35990073142238954,1.2,0,NA,0,0,0,0
2001-03-16,14.688,21,3.5,11.7,0.6031961675526172,2.7,0,NA,0,0,0,0
2001-03-17,4.8384,11.5,7,9.1,0.2518070123904232,2.2,1.3,NA,1.3,0,1.3,1.3
2001-03-18,11.7504,15.4,3.2,9.3,0.3422585387056057,1.5,1.2,NA,1.2,0,1.2,1.2
2001-03-19,16.6752,14.4,6.1,9.2,0.3644940627486976,3.7,0.2,NA,0.2,0,0.2,0.2
2001-03-20,6.3936,12.8,4.1,8.9,0.2598791019189563,1,5,NA,5,0,5,5
2001-03-21,2.7648,10,7.7,8.7,0.05195547896932976,1.2,20,NA,20,0,20,20
2001-03-22,8.7264,17.1,8.2,12.2,0.5520833807990194,2.8,7.9,NA,7.9,0,7.9,7.9
2001-03-23,12.873600000000001,22.4,8.2,15.2,0.8530699001036834,2.1,0,NA,0,0,0,0
2001-03-24,7.0848,21.6,11.6,16.9,1.028175789619599,1.5,0,NA,0,0,0,0
2001-03-25,12.96,16.9,7.9,11.5,0.373237432101968,3.4,11.1,NA,11.1,0,11.1,11.1
2001-03-26,15.7248,14.8,6.8,9.9,0.34531390290958747,2.7,0.2,NA,0.2,0,0.2,0.2
2001-03-27,18.2304,16,4.4,9.3,0.3540200005167949,1.8,0,NA,0,0,0,0
2001-03-28,16.9344,17.3,3.1,9.3,0.44105481791959505,1.6,0,NA,0,0,0,0
2001-03-29,4.4928,10.9,5.1,7.5,0.2331799220327898,2.5,1.8,NA,1.8,0,1.8,1.8
2001-03-30,16.5888,12.6,2.3,7.2,0.33756700770971054,3.4,0.5,NA,0.5,0,0.5,0.5
2001-03-31,21.168000000000003,16.2,-0.1,7.6,0.41505334516588527,2,0,NA,0,0,0,0
2001-04-01,21.686400000000003,18.9,1.9,10.4,0.5431812813214274,2.3,0,NA,0,0,0,0
2001-04-02,20.4768,21.1,3.7,12,0.6434133553237803,2.1,0,NA,0,0,0,0
2001-04-03,17.366400000000002,19.5,4.7,11.1,0.5054139848909456,2.4,0,NA,0,0,0,0
2001-04-04,7.6896,16.4,4.7,9.4,0.290101843481445,2.8,8,NA,8,0,8,8
2001-04-05,21.945600000000002,13.5,3.8,8.4,0.4050689719928954,2.6,2.5,NA,2.5,0,2.5,2.5
2001-04-06,15.6384,15.9,5,9.7,0.2645963384164771,1.5,9.9,NA,9.9,0,9.9,9.9
2001-04-07,9.504000000000001,12.6,4.1,8,0.20895320262452105,2.8,12.2,NA,12.2,0,12.2,12.2
2001-04-08,11.4048,12,4,7.3,0.2515769545727143,3.3,0,NA,0,0,0,0
2001-04-09,5.2704,7.7,5,6.8,0.1647119119382438,1.6,8.4,NA,8.4,0,8.4,8.4
2001-04-10,10.022400000000001,13.4,5.8,8.1,0.17242416334614621,1.9,1,NA,1,0,1,1
2001-04-11,14.860800000000001,11.5,4.7,7.4,0.2698457954620088,3.5,0.3,NA,0.3,0,0.3,0.3
2001-04-12,20.2176,15.8,3.4,9,0.4287665589402294,2.8,0,NA,0,0,0,0
2001-04-13,23.0688,13.9,4.2,8.3,0.5155539730839248,4.1,0,NA,0,0,0,0
2001-04-14,24.364800000000002,11.5,0.7,6.3,0.5416482053221036,4.6,0,NA,0,0,0,0
2001-04-15,2.5056000000000003,4,0.6,3.4,0.13545965013073852,1.1,9.9,NA,9.9,0,9.9,9.9
2001-04-16,13.3056,11.9,3.3,6.3,0.2185766209087426,2.8,2.2,NA,2.2,0,2.2,2.2
2001-04-17,25.142400000000002,13.6,-0.2,6.9,0.3896403301030199,1.8,0,NA,0,0,0,0
2001-04-18,23.587200000000003,15.2,1.6,8.4,0.4714737214999275,2.5,0,NA,0,0,0,0
2001-04-19,18.4896,11.3,3.4,6.4,0.27221522721853364,4.6,0,NA,0,0,0,0
2001-04-20,21.168000000000003,9.5,1.4,4.8,0.3213680469969867,4.9,0,NA,0,0,0,0
2001-04-21,14.5152,7.1,1.5,3.8,0.26497714284814355,5,0,NA,0,0,0,0
2001-04-22,24.2784,12.3,1.4,6.5,0.37421058035533256,4.3,0,NA,0,0,0,0
2001-04-23,5.961600000000001,7.4,1.2,4.7,0.16986009953059977,2,0.4,NA,0.4,0,0.4,0.4
2001-04-24,13.5648,16.8,2.8,9.7,0.3491705105130679,1.2,0.2,NA,0.2,0,0.2,0.2
2001-04-25,6.048,15.2,2.8,9.2,0.2184627876089951,2.1,5.1,NA,5.1,0,5.1,5.1
2001-04-26,25.747200000000003,17,2.4,9.7,0.4277036703170453,2.1,0,NA,0,0,0,0
2001-04-27,24.2784,19.9,3.8,12.4,0.734291039869863,2.2,0,NA,0,0,0,0
2001-04-28,21.8592,20,8.8,14,0.6466562703254315,2.1,0,NA,0,0,0,0
2001-04-29,20.2176,22.6,8.5,15.4,0.8359962948160373,2.9,0,NA,0,0,0,0
2001-04-30,14.860800000000001,21.5,10.6,15.4,0.9062480842963766,3.7,0,NA,0,0,0,0
2001-05-01,13.2192,21.3,8.9,15.1,0.6684347689277831,3.8,0,NA,0,0,0,0
2001-05-02,20.6496,24,7.7,16.8,0.8469130440861186,3.9,0,NA,0,0,0,0
2001-05-03,20.736,21.8,10.2,15.5,0.5744687920557546,2.8,1.5,NA,1.5,0,1.5,1.5
2001-05-04,18.576,18.8,8.5,13.6,0.39711349006640373,3,0,NA,0,0,0,0
2001-05-05,22.723200000000002,17.8,9.4,13,0.3638298594180405,4.1,0,NA,0,0,0,0
2001-05-06,19.0944,16.3,10.5,12.8,0.35761536470732674,4,0,NA,0,0,0,0
2001-05-07,21.945600000000002,17.6,10,12.9,0.4107474379147791,3.3,0,NA,0,0,0,0
2001-05-08,21.8592,20.2,10.8,14.4,0.46437594817599687,3.2,0,NA,0,0,0,0
2001-05-09,22.464000000000002,22.8,11.2,16.8,0.6951984624924601,1.8,0,NA,0,0,0,0
2001-05-10,21.6,25.2,11.7,17.3,0.6957665632991118,1.8,0.7,NA,0.7,0,0.7,0.7
2001-05-11,26.784000000000002,25.4,9,17,0.7974307343628163,1.8,0.1,NA,0.1,0,0.1,0.1
2001-05-12,27.302400000000002,25.6,8.5,17.4,0.9196068862509996,2.2,0,NA,0,0,0,0
2001-05-13,23.0688,25.1,10.2,18.2,0.9755214043905797,2.1,0,NA,0,0,0,0
2001-05-14,17.28,23.9,11.4,17.7,0.7989427531076481,2.4,0.2,NA,0.2,0,0.2,0.2
2001-05-15,14.256,20.8,11.1,14,0.30647977079939803,1.6,0.5,NA,0.5,0,0.5,0.5
2001-05-16,17.366400000000002,22.6,9.6,16.4,0.7563767141388116,1.9,0.1,NA,0.1,0,0.1,0.1
2001-05-17,8.3808,17.8,10.2,13.9,0.2247858660072609,1.6,13.1,NA,13.1,0,13.1,13.1
2001-05-18,28.425600000000003,18.4,7.4,13.8,0.530608157994084,4.1,1.3,NA,1.3,0,1.3,1.3
2001-05-19,29.462400000000002,21.8,4.7,13.8,0.6208907401005401,2.5,0,NA,0,0,0,0
2001-05-20,21.8592,22,7.2,15.4,0.6217283369010026,2.3,0,NA,0,0,0,0
2001-05-21,24.883200000000002,24,9.9,17.6,0.8020014078144204,2.8,0,NA,0,0,0,0
2001-05-22,22.204800000000002,23.3,12.1,18.4,0.6861766265818037,2.9,0,NA,0,0,0,0
2001-05-23,20.822400000000002,26.7,12.2,19.7,0.8938885078333587,1.7,0,NA,0,0,0,0
2001-05-24,19.9584,24.1,13.5,18.7,0.6407427363492653,2.6,0,NA,0,0,0,0
2001-05-25,20.9952,24.5,12.5,17.9,0.6258457724453151,2.6,0,NA,0,0,0,0
2001-05-26,28.080000000000002,27.4,10,19.1,0.9476952111315186,2.3,0,NA,0,0,0,0
2001-05-27,27.907200000000003,29.2,11.7,20.6,1.1326125331882808,2.4,0,NA,0,0,0,0
2001-05-28,27.9936,30.7,14.3,22,1.247399782484219,2.1,0,NA,0,0,0,0
2001-05-29,29.0304,30.2,13.6,22.7,1.3404308350501728,2.6,0,NA,0,0,0,0
2001-05-30,28.684800000000003,31.4,14.4,23.2,1.3673591263065954,2.4,0,NA,0,0,0,0
2001-05-31,12.528,24.3,15.7,19.5,0.741777952443889,1.8,6,NA,6,0,6,6
2001-06-01,29.8944,23.1,12.1,17.7,1.0957510023537465,4.1,0,NA,0,0,0,0
2001-06-02,14.5152,18.7,9.7,13.8,0.505265678806307,2.7,2.2,NA,2.2,0,2.2,2.2
2001-06-03,13.9968,15.6,5.7,10.5,0.3556225450309114,2.8,4.5,NA,4.5,0,4.5,4.5
2001-06-04,30.9312,20.7,2.6,12.3,0.6591176260473142,2.6,0,NA,0,0,0,0
2001-06-05,29.203200000000002,24.5,6.1,16.6,0.92155034395208,2.2,0.8,NA,0.8,0,0.8,0.8
2001-06-06,21.3408,20.9,11.9,15.3,0.45894991587305684,2.9,5,NA,5,0,5,5
2001-06-07,29.980800000000002,23.6,9.5,17.3,0.788931886589876,2.6,0,NA,0,0,0,0
2001-06-08,15.033600000000002,22.4,11.3,16.5,0.4766958652591436,1.8,11.1,NA,11.1,0,11.1,11.1
