date,cum_d_prec,td,cum_d_tran,int_loss,cum_d_slvp,flow,sens
2024-09-26,31.363,0.0,0.10241656450275531,0.3090551931761804,0.004534625059297555,0.005482446589940946,default
2024-09-27,0.448,1.1102230246251565e-16,0.5631749336411447,0.30008417836584866,0.29426492811618266,0.006228858868814108,default
2024-09-28,1.148,5.551115123125783e-17,0.47064273182993893,0.39269309279336834,0.20834591455738283,0.009964855008867827,default
2024-09-29,0.0,0.0,0.9966935893942909,0.0,0.26562628162571655,0.01639088886648111,default
2024-09-30,0.0,-2.220446049250313e-16,1.150341613699878,0.0,0.24942512309420928,0.023654960508629405,default
2024-10-01,10.996,1.3877787807814457e-17,0.06306360013422899,0.22422581166694813,0.0189485666554347,0.03025658270202989,default
2024-10-02,16.888,-1.1102230246251565e-16,0.5904774449948789,0.9348545471525064,0.26764907381065955,0.03792588586460652,default
2024-10-03,0.0,5.551115123125783e-17,0.31703356653375925,-2.7755575615628914e-17,0.15380488163333447,0.057134679057705924,default
2024-10-04,0.0,-3.3306690738754696e-16,0.6203716297785096,0.0,0.25075466583745193,0.10031554054255543,default
2024-10-05,0.0,4.440892098500626e-16,0.9068032613366152,0.0,0.24123306282050996,0.15510030902294006,default
2024-10-06,0.223,-5.551115123125783e-17,0.397882940200618,0.07315304263054817,0.13734534223015396,0.2035153401017737,default
2024-10-07,0.351,-4.440892098500626e-16,0.8932904370878267,0.11450269700450193,0.22355885182632776,0.2381643866820256,default
2024-10-08,7.006,1.3877787807814457e-17,0.0502093987733411,0.20920588006203764,0.009451453834712483,0.26009765187664574,default
2024-10-09,3.612,5.551115123125783e-17,0.346158722363548,0.856541009231348,0.19289681159293576,0.2867926336801242,default
2024-10-10,11.971,1.1102230246251565e-16,0.5315552340438693,0.6719108830277538,0.21917145217536815,0.3394273713670301,default
2024-10-11,0.0,1.1102230246251565e-16,0.8282836162611231,-8.326672684688674e-17,0.2857037636606125,0.4536582709706941,default
2024-10-12,5.394,0.0,0.28473536169108576,0.5657750980682787,0.17498946446983674,0.651209572703782,default
2024-10-13,4.416,1.3877787807814457e-17,0.09975265865428076,0.32113180911166384,0.10586665085527157,0.8769573984279451,default
2024-10-14,2.674,-1.5407439555097887e-33,9.824520013333835e-18,0.17618711634721007,0.013889827969329374,1.170778366553188,default
2024-10-15,0.851,0.0,0.30618595554640027,0.5340498192565759,0.20530256484346823,1.4915705060031288,default
2024-10-16,0.0,1.1102230246251565e-16,0.6628758387162689,-5.551115123125783e-17,0.26098778866911804,1.6884963704423395,default
2024-10-17,0.0,1.1102230246251565e-16,0.6810285577398391,0.0,0.24004142504642634,1.676566229994349,default
2024-10-18,5.249,2.7755575615628914e-17,0.2498831287280821,0.5975447376390061,0.11932607067208856,1.5408269103071532,default
2024-10-19,0.053,5.551115123125783e-17,0.3296545814163177,0.016113192971570146,0.11532848579101944,1.4619760111672577,default
2024-10-20,0.0,2.220446049250313e-16,0.6293456534311563,0.0,0.14665640973303315,1.4308868851590228,default
2024-10-21,0.018,-2.220446049250313e-16,0.6840594191075717,0.0054068845425815516,0.13976320566875658,1.3359211149055725,default
2024-10-22,0.0,-1.1102230246251565e-16,0.47772220013381816,0.0,0.1101754388398087,1.2050569057529197,default
2024-10-23,0.0,1.1102230246251565e-16,0.44346231032660155,0.0,0.0998024912148735,1.0735099969950463,default
