scen,twd_pd_cor,lwp_pd_cor,twd_md_cor,lwp_md_cor,min_pd_psi,min_md_psi,plfl_mean,plfl_max
3165,-0.7611963262447762,0.6711748638225716,-0.7754994929492489,0.8021744338444685,-3419.3245778611667,-3419.3245778611667,0.8223159217118613,4.104994718704027
3166,-0.7403769506087428,0.6363161507532614,-0.7801841251930128,0.8051589914095221,-4018.5770447666987,-4149.6411445911635,0.6150677408450471,4.164002666037763
3167,-0.7352429952347244,0.6256446872455295,-0.7764374129508108,0.8011408175442908,-3386.2047879374268,-3412.915984590214,0.869922669550949,4.301042076498157
3168,-0.7187865262008032,0.6245135765596742,-0.7404112217783677,0.7663070809134932,-1887.3597779576774,-1887.3597779576774,0.40167201918285705,3.2921311347415507
3169,-0.7031235315382468,0.6157824350554983,-0.7652253454999678,0.7833627741655851,-861.4958448753473,-861.4958448753473,0.29394953802466794,1.6605172531272816
3170,-0.7472461188156979,0.6504695186898769,-0.7985932761538705,0.8188655110140015,-1504.089810422688,-1529.5257342766872,0.5620580749783368,2.8150025730768133
3171,-0.7449248087236178,0.6416991860549813,-0.7932181040486853,0.8145142449577567,-1691.577409931845,-1691.577409931845,0.7244569164658687,3.6482499654186418
3172,-0.7629452648708548,0.6713925790422515,-0.7793959499446893,0.80600475209259,-3433.1744955942945,-3433.1744955942945,0.4972130854687942,3.7071637020569077
3173,-0.6642325316724916,0.5710409992668383,-0.7296354108192494,0.7459202393167783,-480.5079082200945,-480.5079082200945,0.1710986171313146,0.7106295885376748
3174,-0.76157699142804,0.6727577532695006,-0.792696148365137,0.817226138968788,-3624.070089809643,-3646.605504587161,0.8923062892702975,4.248763206108606
3175,-0.686260874577542,0.5972067364672196,-0.7378683658087409,0.7599482283944876,-7966.160388865831,-8292.543319227894,0.8839358876948774,4.201860261722609
3176,-0.7496610053621349,0.6566633986554117,-0.7674296859571056,0.7956431337262776,-2995.95,-2995.95,0.4325543158560601,3.4217549552575526
3177,-0.7218611548107512,0.630549313787986,-0.7749132662878006,0.7937047694931536,-1164.5907473309624,-1164.5907473309624,0.31483907213743645,1.8167733780729831
3178,-0.7457191397328246,0.6389591342881321,-0.7901010917274012,0.8130717760114167,-2070.0156985871336,-2070.0156985871336,0.8248103178713128,3.751478540455683
3179,-0.6824296911335145,0.5920489313053452,-0.7414156090006355,0.7579945993167907,-541.0903173311636,-541.0903173311636,0.37029983832313434,1.1150071196440843
3180,-0.7428416647415768,0.6449555024825402,-0.7587962333858778,0.7861517142819119,-2830.355563417656,-2830.355563417656,0.5155690468333967,3.3282511051479986
3181,-0.674404972775531,0.5934533325051968,-0.7042552446465622,0.721853029957486,-824.7766368849188,-824.7766368849188,0.10939748982447992,1.2491022508479541
3182,-0.7519796808160597,0.6574760748775474,-0.7934939409810259,0.8168419105693505,-1895.3519760584495,-1898.688080097286,0.4197122452726608,2.7253805232868924
3183,-0.7589302344227881,0.6667422240814138,-0.7877177607370355,0.81438204685862,-2616.3438577872157,-2616.3438577872157,0.3124566914571748,2.294441740490048
3184,-0.6995567482241558,0.6126038154341282,-0.7646486021177904,0.7821335602132555,-766.9248905355346,-766.9248905355346,0.37445868027635737,1.679718886706656
3185,-0.7408391086525677,0.6386546053795882,-0.7685432259668417,0.795960113982825,-2495.212844306974,-2495.212844306974,0.6443360459980356,3.8921110851551446
3186,-0.7475618196772836,0.6437268364383949,-0.7810488398195654,0.8058186649547237,-2231.005709266581,-2231.005709266581,0.5107801342896203,3.314720238560302
3187,-0.6916645003442854,0.6091987255554142,-0.7466866060247087,0.7644312757040854,-824.185688638114,-824.185688638114,0.18668964539666388,1.5283806770242836
3188,-0.6177309824929511,0.5076580095822489,-0.671140606164042,0.6884459738302783,-9445.318224884099,-9504.424463145091,0.6132589392579345,3.690568019039235
3189,-0.7547925404374856,0.6512740002568083,-0.781819040843678,0.8073584680822237,-2730.0347222222235,-2730.0347222222235,0.6749933953831242,4.104994054102501
3190,-0.6749576782851031,0.5913115191482324,-0.7396766749076893,0.7578378793793825,-645.4465075154727,-645.4465075154727,0.08145716811840242,0.6500925438953973
3191,-0.7014187505335532,0.6147520470813822,-0.7571275792700448,0.775167699788803,-925.8068220971633,-925.8068220971633,0.2582770797628965,1.8890878705506815
3192,-0.7027681463828878,0.6118715126874156,-0.7497573060204009,0.7733221472496198,-3702.127659574467,-3702.127659574467,0.53699265416186,1.9140000000000006
3193,-0.7402359820068805,0.6394907008147486,-0.771068135115854,0.7976447795252638,-2264.7482014388524,-2264.7482014388524,0.6504974314675859,4.004952682634465
3194,-0.7596028513240647,0.6581283294903933,-0.7952753097196851,0.819476798504889,-3566.1899629748777,-3678.3907877634874,0.87995121568288,4.104960935301276
3195,-0.7278658970333757,0.6178118700625094,-0.770577655290045,0.7925315204533684,-2810.622875250905,-3323.621534434281,0.5218818180904806,3.6759254170843114
3196,-0.7226551980875789,0.6231256165752944,-0.7575346957950673,0.7829670500565256,-1741.5498763396574,-1741.5498763396574,0.5418097627925242,3.769322526976415
3197,-0.7549530190901125,0.6763583809884328,-0.7885716890656258,0.8139288813093055,-2051.9239895355527,-2051.9292260213,0.2433191061869362,1.7162703141874227
3198,-0.5857503450084642,0.4582436509498574,-0.5947503951937803,0.6065541354562123,-14636.407540099055,-14636.407540099055,0.8474634274063786,4.089412266703642
3199,-0.7265315717515067,0.6264416914662869,-0.7683306034437081,0.7912330883898662,-1556.287753981331,-1556.287753981331,0.5218338807236621,3.297257199634422
3200,-0.6640496443499353,0.583429311294425,-0.7341833454062272,0.750939591698144,-525.1968503937014,-525.1968503937014,0.24359615136575766,1.1023468683218927
3201,-0.7747038025169969,0.6943801458989373,-0.7967090129453488,0.8225983765509519,-3437.9498920558913,-3437.949971235662,0.11642112941830794,1.0971322642113925
3202,-0.7272788235169683,0.6194892854519053,-0.7748874077737893,0.800302662163223,-4584.314808868855,-4584.314808868855,0.9252766823403413,4.359659555676561
