scen,swp_nse20,swp_nse80,swp_nse110,swp_nse160,trans_cor,max_trans
203,0.604158832720541,0.6664216919211565,0.5629896369995976,-1.495596276900684,0.7719598954938214,5.36585595410704
204,0.6444310922503528,0.6078579816657708,0.25298675909179547,-1.146840665860298,0.6467122535440705,8.240972585113557
205,0.7202115900101589,0.8343265009240183,0.52390092339841,-2.0491409124814246,0.6808601636989386,7.196442690500898
206,-0.0008420694257769146,0.3884847279386666,-0.26828663584042545,-1.0792613053508355,0.5809977978501598,5.206921408100401
207,0.5410915924619732,0.7034358331253329,0.6970896019067376,-0.8331711311291121,0.7663625339649733,4.919860964083394
208,0.08366671478237875,0.4802799757978742,0.32007983574043986,-1.2662806956731694,0.5453655483540008,6.702730363506726
209,0.571175879729489,0.6297321895655679,0.6743135789000574,-0.7611453158067889,0.7668181603280414,5.229288711326939
210,0.5742390333930685,0.7780628029850187,0.5204060085867812,-0.3402061532804832,0.6842926213181383,5.728729733316943
211,0.5979179522778566,0.4261791882088737,0.5090294155427928,-0.4528220986334148,0.7633974029528336,3.337710179973431
212,0.06639287980204789,0.12514440423073148,0.20915159373247483,-0.19882786264535568,0.7617358843083571,3.2626388560326234
213,0.5818863437525879,0.3741667410860374,0.667479146048076,-0.40862572305926115,0.7866132732931185,5.621604151328935
214,0.5919804159772275,0.6950139611095612,-0.026350001185175387,-1.1444974840476205,0.6512844523683535,6.397138689627129
215,0.627798577890615,0.7379557674542832,0.7563169623235754,-0.49975794067693524,0.7548784322957972,5.1892426022834455
216,0.46931367235612387,0.25225634896353166,0.4562143974047741,-0.3805696083015435,0.7637936648485176,3.527754424622803
217,0.6734236321174896,0.8116419565633418,0.7165279444360528,-0.6421598898912735,0.7568151198517203,4.7637539390719335
218,0.7129800116644263,0.7014610807686668,0.7610598447599848,-0.681596554968968,0.7252972491595808,5.733930867491438
219,0.40575134646155075,0.3702166813791842,0.5167300915294553,-0.20097255242289935,0.7846806364892732,3.4695077032736266
220,0.43933825192366094,0.6225138092150153,0.4629118601826616,-1.046728649192438,0.5973884311091854,4.987200132574431
221,0.5539067327317653,0.6525613138441309,0.05008187035577205,-0.5179839081380244,0.6926051502232102,5.103164672341402
222,0.6815795589577389,0.8719296073991871,0.8214472136249265,-1.1819005005399243,0.7255373181863951,6.698797934342454
223,0.6493471657246723,0.49591287851249233,0.283969527400329,0.0777295049571809,0.6538374226981658,6.609499121588004
224,0.5810878855502729,0.7036713772596961,0.2996342503209154,-1.5256677091288862,0.7084226204428595,5.031480461432132
225,0.6024525974065871,0.5998083188545895,0.2417663555549202,-3.002810563228783,0.6487518604417273,7.368847908730441
226,0.5674043836339244,0.6870414818555193,0.8903748102715981,0.2820827144330401,0.7567056457438992,5.309471599903031
227,0.7420187819127517,0.802642794804862,0.4561469085828913,-1.4350273063555967,0.6502806439378792,7.493136484632941
228,0.3037297907073072,0.141043994203906,0.39309376796254747,-0.3990815500119351,0.770030460417097,3.841573394127509
229,0.10578777593841349,0.02283179107429234,0.2170966816541563,-0.344330701260779,0.7769731686278275,3.5010805988539695
230,0.6419536895172957,0.7967492879378173,0.4738313813476621,-1.759588648824681,0.7587377174520694,4.1845692843899815
231,0.800820750624391,0.848528334883615,0.17664564471375988,-1.6034561682521185,0.6875136468239628,6.972256507619363
232,0.343544686632719,0.12172404255004587,0.331068003206744,-0.46511524175226526,0.7863995911440422,4.193765799080622
233,0.11105558493067558,-0.056921409886074414,-0.034614181579685654,-0.5794318195820074,0.7820616303639202,3.7495506076135428
234,0.5792609830792865,0.5591885631641127,0.7232693690043721,-0.5250983376129175,0.7895459794653596,5.476595888066322
235,0.5767385178772166,0.6404684586968753,0.7914944709828429,0.2587808017118941,0.7390735456024133,5.099078556328868
236,0.5007192250906678,0.4030854044918927,0.6445848070482432,-0.41957510648089613,0.7545462874074442,4.8136201184464635
237,0.33149663453285105,0.5211254478536683,-0.37171361772157496,-2.4759334355403295,0.5274970962751135,5.607181159904792
238,0.2406929244640904,0.04915113442073693,0.19337639999276413,-0.6490216660936194,0.7551089150243714,3.5293850882979494
239,0.6400879756573293,0.8616386613060841,0.7629239861649041,-0.09250478787442629,0.7527843015882847,5.246548070729444
240,0.4610313142600414,0.6472448883502975,0.31521017137996044,-1.554223317274233,0.6541584966814834,4.572676068722352
241,0.6034952541955865,0.8515930669048501,0.7766900879117282,-0.7120548935554751,0.7376477196722562,5.250557886237484
242,0.7354161166596083,0.6947295148357884,0.5782846817744194,-2.162845989703224,0.7716232160441815,5.532413433449622
243,0.24432068327366763,0.5174970833514105,0.042672620464079936,-2.0518501932533746,0.6400396892496173,6.055066243817949
244,0.6225112266394695,0.6803423649531203,0.37417075377170417,-0.5128607332161976,0.6976251289933331,5.647357511442444
245,0.4956579995633874,0.5401948774354202,0.6099190771639368,-0.8079412717241423,0.7761297351895777,4.194044859230387
246,0.348082706801186,0.31595248181632074,0.6430857500311753,0.38971581465609184,0.774421632640877,3.622784533476862
247,0.5991641555778282,0.5783149263364651,0.733863153108428,0.2916256462674077,0.7398258700371928,4.354285678898226
248,0.71245207525764,0.809716344860907,0.8521235692705585,-0.5309494378259694,0.7344153573199003,4.910181880610803
249,0.0,0.0,0.0,0.0,0.0,0.0
