scen,swc_nse10,swc_rmse10,swc_nse40,swc_rmse40,swc_nse60,swc_rmse60,swc_nse80,swc_rmse80,swp_nse10,swp_nse80,iso_rmse5,iso_rmse20,iso_rmse40,iso_rmse_xy,trans_cor,trans_nse,max_trans,ann_trans
72,-21.476065508578237,0.16101012885755492,-10.940185217616838,0.105341066440487,-10.047796914001625,0.10734788841220891,-9.032169384859548,0.10951381121260839,-11.565015489054696,0.7087977073124461,5.3057108021466215,4.245729943622612,7.313322961434703,4.207852338739607,0.49583084817993006,-15.613776383595276,7.259148336461944,445.6807942538333
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.3682477313204966,0.026993951177217212,-6.325312580544372,0.08250974777808988,-6.6238992815033715,0.08917523039668364,-6.465717400907168,0.09447289813534024,-129.3092493496753,0.19427447259254427,NaN,NaN,NaN,2629.8854763398604,0.6027991847469141,-5.41977389906196,4.67026134067674,331.2445937579656
75,-41.340424918387065,0.2209890012102535,-19.05921967298658,0.13653663525444892,-19.61420807876314,0.14663545553397755,-17.867778241853213,0.15018682860463944,-0.06570186779909815,-0.7235221785068231,5.7960282716755245,4.294838251881599,6.624614832419398,4.3310704808377345,0.7100951201559927,-0.798194751313706,1.4724403263959758,286.4565682166916
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,-12.881367453992105,0.1265345655406895,-5.069404197153445,0.0751043703003159,-4.589889884440415,0.07635848292575997,-4.03841530162847,0.07761013630743435,0.16507524012804697,0.7257149925067791,5.266356717052798,3.5260592727826134,5.635611822813311,4.244870769864064,0.5181758405181388,-12.003379865847323,6.478976281530894,403.7433483575298
78,-3.0768553983460256,0.06857340374280592,-1.616004280339899,0.04930732068392024,-1.9464203891226535,0.05543742128502628,-2.30654039499814,0.06287216006503125,-1.1301102089155477,0.4660922805005252,5.588205668141516,2.9463189188873975,3.0535297286797647,3.3869477832323316,0.5636557728388693,-8.697227115291888,6.17527406005298,372.2127287414755
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,-11.113597301294945,0.11820330480717631,-3.5893898503386676,0.06530849176744481,-3.571706480925087,0.06905495310361434,-3.9491279323413204,0.0769193853473197,0.4955495862686278,0.23336834021195552,NaN,NaN,NaN,331.90345657793773,0.5682303130478239,-6.378802459660998,3.9691932783039316,363.4517640580098
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.20249135838217347,0.03032918581092297,-13.748103663268305,0.1170739495240108,-12.695866823328782,0.11952270877500021,-10.438895159605867,0.11694011184312082,-5.649912485938833,-0.10572602573783807,5.345842007720752,2.9030215127760437,2.706569428740534,3.9699635402827704,0.6567607197602872,-9.159611104298822,4.443490601072144,387.6864726111663
83,-34.07030241010621,0.20112349549148306,-37.9014474642169,0.1901406872942682,-38.43166009775563,0.20280478412868902,-36.64718081045753,0.2121473909175256,0.197456555534255,-0.09739753094043113,6.050329049234303,3.2623409445241665,3.698855544539341,4.497708869281596,0.6112978762065846,-9.251366981808108,6.015860362408516,409.2603828229645
84,-1.198073984632149,0.050351707889527406,-13.002029170211966,0.11407426202862572,-15.449293032891237,0.13098732815690867,-15.52743093997929,0.1405640107934897,0.06017704665120516,-0.7600925890064765,5.900065308115163,3.7713203039738357,3.999647782643972,4.1782890820546585,0.6167397580626284,-3.203581303300651,3.5257515666322874,313.4145739431877
