scen,twd_pd_cor,twd_md_cor,min_pd_psi,min_md_psi,plfl_mean,plfl_max
3331,-0.7924522095609856,-0.8017096708191803,-1678.0095950016753,-1678.0095950016753,0.3998183960050738,3.046943080546227
3332,-0.7997893814847193,-0.8038263700070314,-1917.9340614473997,-1917.9340614474,0.3679192563261898,2.7534644273944915
3333,-0.79298658583127,-0.7983182052558793,-1959.3571890411338,-1959.3579328881824,0.3015636970340022,2.380358074093709
3334,-0.7985890181066504,-0.8042159036280463,-1885.4607783827346,-1885.4607783827346,0.40287841178260975,3.086142024584075
3335,-0.8018675180062063,-0.8047955587651429,-2294.705564559709,-2294.705564559709,0.3540874834968642,3.138224847335387
3336,-0.8006767087897835,-0.8040906908511237,-2032.9277022190333,-2032.9277022190356,0.3303406964999369,3.0436257465638925
3337,-0.8021631358471548,-0.804002047670228,-2036.9184805804623,-2036.9184805804623,0.3248104736348876,2.8029679592099592
3338,-0.8034382051128512,-0.8069137634072666,-2575.032956171355,-2575.032956171355,0.4382454276546838,3.266791886671584
3339,-0.7960854799542958,-0.8004460075467817,-2571.564773469809,-2571.564773469809,0.3586406619697723,3.2667170725690884
3340,-0.7993619991576032,-0.8037247569753945,-2106.3590590511935,-2106.3590982835112,0.3607146501296935,2.827882245851964
3341,-0.8046565415217085,-0.8011426222895306,-2550.004988522476,-2550.32249217265,0.2375536845788135,1.907821143214992
3342,-0.8045960157852842,-0.8009914615149539,-2307.1085251707573,-2307.1085251707573,0.2479772396493926,2.0070632386128726
3343,-0.7949153345968053,-0.8006687730574559,-2191.39856031739,-2191.39856031739,0.3661050360270685,3.1264193750684086
3344,-0.8020780558180052,-0.8053731046186345,-2036.4577715456803,-2036.4577715456828,0.37802846147459557,2.778012151796271
3345,-0.8042583826340634,-0.8063791989927409,-2314.487632508841,-2314.487632508841,0.37240355595544933,3.068327458195377
3346,-0.8033678021133288,-0.8070382430892773,-2350.4963553045454,-2350.4963553045454,0.4212474997602271,3.266734802683745
3347,-0.7969268575915726,-0.8005135641042195,-1766.5987343129937,-1766.5987343129937,0.29627007438082054,2.025104783879391
3348,-0.8029396274147201,-0.8024952356425196,-2145.536384096025,-2145.536384096025,0.2799952477029675,2.1282522124871095
3349,-0.8020384311189741,-0.8031744092807129,-2302.328116300034,-2302.338561836357,0.3051234997258623,2.4447487821275615
3350,-0.7975183973633545,-0.8023533951270712,-1819.95873601912,-1819.95873601912,0.3278935269138419,2.855927453726842
