ψ_kPa_100mm,ψ_kPa_200mm,ψ_kPa_400mm,ψ_kPa_600mm,ψ_kPa_800mm,ψ_kPa_1000mm,ψ_kPa_1200mm,date,ψ_kPa_eff,RWU,AET,cap
-1.0383427590368883,-3.9375947948942436,-24.116161442759942,-47.84749342949663,-112.7523531372765,-163.87787713954708,-308.7978972777849,2024-09-10,-1.7247771527861788,1.1136472218281617,0.12470230233039852,10.0
-6.446638709069373,-13.01488565169504,-31.811641493521176,-42.530784764559066,-66.16996394339282,-83.63337002183519,-147.18402867762902,2024-09-11,-13.11090150648468,1.4387706110301686,0.716825369561575,10.0
-5.522864884501881,-12.967001671570152,-35.98005867032411,-46.05964966861407,-62.90554405714873,-74.2288413570192,-110.45640562331776,2024-09-12,-9.232321890739762,0.5177140988849589,0.18874800914423842,10.0
-11.146150025634872,-20.081912069792985,-40.45974346641032,-48.19392489267276,-61.286916712689354,-69.97159386723426,-95.85018523771055,2024-09-13,-15.302839910602394,0.5423984673374993,0.4010313884566361,10.0
-14.55249806973949,-24.380036869011217,-45.10335770936961,-51.869725883983975,-62.528199637697234,-69.39592298740753,-88.65223833178898,2024-09-14,-15.444502408361004,0.27170667851979285,0.20414715112682025,10.0
-23.654621936612337,-33.352998922158825,-50.91300669748926,-56.132034894456545,-64.60027727861291,-70.03924407811678,-84.65712275485204,2024-09-15,-26.396574778522833,0.3605111191943847,0.34765372341800954,10.0
-41.08680256050202,-47.011135578298465,-59.210757776560015,-62.492270403324305,-68.45399032119948,-72.3787926441457,-82.98422051377658,2024-09-16,-45.866470819314856,0.5521522306345348,0.5936875897027458,10.0
-55.560376375396544,-58.32408063096198,-65.8555641874247,-67.99864065125341,-72.33436995800612,-75.22048220958894,-82.80942837485576,2024-09-17,-57.32308380135346,0.2284443844921517,0.26787665366364855,10.0
-90.17700090188278,-78.00578078387171,-75.87434522787672,-75.83825429223191,-77.72171651534943,-79.24651505093742,-83.88133401361532,2024-09-18,-85.76909205126897,0.584758057097228,0.6645363468513359,10.0
-131.1069281639596,-101.14432302888243,-87.04741156123116,-84.8076269318073,-84.27760639798166,-84.48849226175165,-86.42789477557088,2024-09-19,-106.18790152134511,0.5430930912047991,0.6373464147137,10.0
-160.9683929543894,-120.7699274542362,-98.19189933569987,-94.03772589122738,-91.3197842265702,-90.33606117398533,-89.91580796900197,2024-09-20,-104.76315229214356,0.4034098310652102,0.503786061709449,10.0
-195.44691603866994,-140.32619551268965,-110.0551558177375,-103.89781971013693,-98.96288002076429,-96.79961264213566,-94.20340934449004,2024-09-21,-114.85486073254683,0.4462843787787949,0.5573049609318744,10.0
-233.16002401103123,-161.59164840529957,-123.0900061791917,-114.71956067510719,-107.41202540798157,-104.02035241449283,-99.30434993039523,2024-09-22,-126.19191262094817,0.4992404500962683,0.6208885180455828,10.0
-163.15286997257758,-136.27754601534784,-130.80868594447003,-123.08114019960479,-114.93013914220505,-110.84988086631404,-104.60232335668854,2024-09-23,-125.4048506321181,0.421295530653768,0.5301222523362877,10.0
-49.22836122726301,-70.63996167676542,-115.84016152689874,-116.92962193635742,-114.03743559133626,-111.80980698876955,-106.98641953370863,2024-09-24,-108.83466535860666,0.03594149536905055,0.056428715541786384,10.0
-82.80399754489086,-94.00547056691207,-109.62662197998348,-110.18648219448455,-109.56466779147715,-108.85428674066645,-106.4227069433386,2024-09-25,-83.80302678937763,0.5554678892934666,0.4355885092973905,10.0
-63.44514129166702,-78.45879172548766,-106.62806127557074,-107.86103612065281,-107.60375230493445,-107.14894518894256,-105.5759403891234,2024-09-26,-72.08250430631159,0.3102220107357286,0.3228535179056015,10.0
-0.12990626286318988,-0.3062058136667871,-3.277112573598222,-10.459990856667146,-37.82718684214755,-59.50700705991209,-90.00075144373338,2024-09-27,-0.27914424225320716,0.10969919613786339,0.03765123143685783,10.0
-3.6433260175330897,-5.6340239870451985,-9.835134090253367,-10.710352803876303,-13.352725318689847,-15.391155293783779,-23.495563601689817,2024-09-28,-5.7586088311756765,0.6930119566304249,0.23808577451954788,10.0
-5.4611422364462,-8.337052753824462,-13.642560481466894,-14.282154597697302,-15.86439327846081,-17.007985065768327,-20.825400350111952,2024-09-29,-8.038342725918673,0.36478869082223214,0.1862719258188191,10.0
-9.617685947097701,-12.604148878735913,-17.082264658988354,-17.235700947598374,-18.09612361633398,-18.758270973550648,-20.893163553775086,2024-09-30,-12.471881228624584,0.4518431350376987,0.42234288530200487,10.0
-15.49112217200499,-17.58762415890808,-20.531593627924693,-20.139581281572376,-20.290097760691733,-20.51786873210199,-21.455518798136655,2024-10-01,-17.57007837585577,0.4938365812793306,0.5073032530626254,10.0
-0.5483609251843787,-2.1417861256902064,-12.085602804926555,-15.92798745430623,-18.66583630234591,-19.77741110531563,-21.100245106967193,2024-10-02,-0.8760926398080622,0.034342081391298025,0.024140829569341205,10.0
-0.2967798634846492,-0.581325314146059,-2.623853142956025,-3.1155855873968226,-4.286103012007297,-5.1658823817356465,-8.163715363771784,2024-10-03,-1.1596692931811183,0.2861022230248816,0.23843694154940823,10.0
-3.424897262228339,-4.7040332470464294,-6.716164467714717,-6.114811654416569,-5.765756378512603,-5.651584415065484,-5.715630840598276,2024-10-04,-4.464396349205819,0.18247491641216684,0.12216939172010341,10.0
-6.143342981053932,-7.618138583449965,-9.390154408897313,-8.539370908330003,-7.8813342910004955,-7.582899740890151,-7.147331501182663,2024-10-05,-7.321098740607356,0.23701605906397896,0.2417647234942365,10.0
-9.43814919219408,-10.576252361452735,-11.645447813455286,-10.554781401402424,-9.650056822752504,-9.219990669575832,-8.52056437663466,2024-10-06,-10.232179376249046,0.3446216393998107,0.36779305306926474,10.0
-11.425861497506244,-12.522320097230573,-13.376186330194534,-12.183150146200223,-11.154511197719463,-10.654925013109398,-9.816388401838434,2024-10-07,-12.067228410687775,0.14691627103728738,0.15595171439942565,10.0
-14.56866310052324,-14.897348090828444,-15.128046357868323,-13.782188470841765,-12.608361601138759,-12.036196220109055,-11.075475387668911,2024-10-08,-14.633888099590957,0.3618082834481767,0.3928783316882346,10.0
-2.200968731314668,-5.017708749754862,-12.479228136117811,-12.901246647977297,-12.745638320522666,-12.537263783676092,-11.895514786720652,2024-10-09,-4.146317965839075,0.01925173824638822,0.019532238937016243,10.0
-2.3850849399512306,-4.568886614298995,-10.110136118297682,-10.568501123830648,-10.914480446257713,-11.053172250091839,-11.105494202033887,2024-10-10,-4.672557207018648,0.16841374476983675,0.13840134945534557,10.0
-0.4495705823435817,-0.9805650821854549,-4.020143915261101,-4.935715843800898,-6.202015103432126,-6.94293499480711,-8.24663855965605,2024-10-11,-1.8887259304112674,0.23459526446397982,0.22174154833077933,10.0
-3.8079727500640757,-5.1716787330873135,-7.329300867876008,-6.742459761450038,-6.388386249048519,-6.262944851486442,-6.220772291427093,2024-10-12,-5.185760454351467,0.3586266393663442,0.3418771752339413,10.0
-1.6571620288094078,-3.2717357155132416,-7.498640463561125,-7.5028292190472055,-7.387464773325786,-7.300245792671414,-7.076801620057537,2024-10-13,-3.666474903919088,0.11815724746510112,0.11063500392266111,10.0
-1.5346555703289497,-2.957024885078752,-6.83842480566627,-6.919755159831734,-6.965772002297664,-6.97717079596872,-6.933622780560655,2024-10-14,-2.3484730428632257,0.05597929308292535,0.038401592918162274,10.0
-2.1741392519358818,-3.7824777873296966,-7.357841050207765,-7.182499291577416,-7.035252249176977,-6.9638158176946785,-6.829066313985131,2024-10-15,-2.4454377771877387,0.015181010213078907,4.003858863550884e-18,10.0
-4.116595826005206,-5.931171274137823,-8.860299795192708,-8.31654804843812,-7.87520326604219,-7.666892884986116,-7.3215891037191865,2024-10-16,-5.668969120001733,0.12680830545517702,0.13003143985532983,10.0
-7.147031505473685,-8.809414022927957,-10.80738288254057,-9.936002597047569,-9.214262124070302,-8.870201039363405,-8.300279500068568,2024-10-17,-8.469026334843447,0.2627258755787993,0.2839771910419875,10.0
-10.603394644018524,-11.708848795277266,-12.745698094709114,-11.62855033221722,-10.685320228884384,-10.23168044385385,-9.476682140001461,2024-10-18,-11.29055553031127,0.2904905199651859,0.31860543859578433,10.0
-3.4012964764977256,-6.188068905545867,-11.97273691414044,-11.809257750061905,-11.369168144432168,-11.081882103056884,-10.437058082178472,2024-10-19,-6.374230101182933,0.08842509154960956,0.09721746792053845,10.0
-6.0656566266036815,-8.558736104372114,-12.22816617488085,-11.741048304252313,-11.306116383370172,-11.08366900135306,-10.638753915515068,2024-10-20,-7.141571327123124,0.1343000272030878,0.12039687827002889,10.0
-9.2000778052766,-11.288923443267896,-13.710996618812706,-12.86156230646356,-12.140168078654792,-11.790480533402832,-11.189153434945142,2024-10-21,-10.72707659890502,0.23513933768091738,0.24559826611857782,10.0
-12.701362508316798,-14.065880360078188,-15.35747750771331,-14.242591379174497,-13.289429536181247,-12.827625609861077,-12.049632801004499,2024-10-22,-13.627827305144546,0.25424368032321154,0.27308569610984174,10.0
-15.883724465359954,-16.52714581502489,-16.892603983456574,-15.599518499479947,-14.481825620784598,-13.938134305539826,-13.022549368981085,2024-10-23,-16.182273872655486,0.1695697189491521,0.1856668466755719,10.0
-18.840087995732226,-18.776223388149678,-18.365979862486228,-16.928033255528476,-15.677355746760593,-15.06724798753078,-14.040464094343793,2024-10-24,-18.531030942716004,0.15753371747086778,0.17448103785537966,10.0
-22.540242177571546,-21.22855886821135,-19.867072716998646,-18.281764932121895,-16.89921127964885,-16.225030887242994,-15.095345821756448,2024-10-25,-21.1838789391288,0.19909102356503444,0.22012695176970837,10.0
-27.050017420971688,-23.864987065029574,-21.368093765836655,-19.637984493377463,-18.13260338983731,-17.399432968898978,-16.17632030593942,2024-10-26,-24.131186688816506,0.18795213809053435,0.2085637225332611,10.0
-31.822381899052257,-26.554388495483067,-22.86975269774132,-21.001531102997003,-19.378575638218145,-18.58936999774092,-17.278763801402917,2024-10-27,-26.69289068615506,0.16075954751403015,0.18485057841324123,10.0
-35.56161302623685,-29.011093998202288,-24.37126040176613,-22.376745644293205,-20.64272387861823,-19.799762615143983,-18.40476924020776,2024-10-28,-28.104024902962564,0.14321329363212137,0.16180982303411834,10.0
-38.5200306376221,-31.137988512043346,-25.833123424979984,-23.738408153581723,-21.910354943845284,-21.020234730625585,-19.548584643901876,2024-10-29,-29.25958224789354,0.13703889607777514,0.15586880950561247,10.0
-41.17730880855609,-33.016253312424155,-27.221998699506727,-25.056761715661573,-23.155592923076348,-22.228436181406057,-20.694071368454633,2024-10-30,-30.075026107704645,0.12325452905836562,0.14120619494778527,10.0
-43.67874179928847,-34.80055804575942,-28.575576291593276,-26.344437940099812,-24.381473556573585,-23.422765103418335,-21.8351917150012,2024-10-31,-30.787104386461756,0.1154019218682957,0.13289423564853478,10.0
-46.06492365472848,-36.50142171539737,-29.893508986143264,-27.609096862253047,-25.59227371163464,-24.60586849167539,-22.97146624536219,2024-11-01,-31.04840305129298,0.10592217040998257,0.12452882140309612,10.0
-48.09870503132192,-38.037086697347554,-31.153773809611675,-28.833353963279247,-26.776294452864622,-25.768744198097526,-24.096937612464135,2024-11-02,-31.79229938219689,0.09414605948261139,0.11041284770345221,10.0
-49.659158960207165,-39.383587248600016,-32.34780388194582,-30.0036553760352,-27.9218364743776,-26.900565990702855,-25.202737108104603,2024-11-03,-32.63817857400141,0.0805332416679699,0.094017747682708,10.0
-51.00560113969314,-40.607470193809,-33.49033572624744,-31.131596247273293,-29.03278341984537,-28.002186648894757,-26.286392341925648,2024-11-04,-33.55288861333662,0.07084884420512565,0.08228089097858138,10.0
-52.49424470569143,-41.84374912597411,-34.647342785153164,-32.2694964776106,-30.14690616094186,-29.10330924107066,-27.364490093497945,2024-11-05,-34.31965795064889,0.07317132286013758,0.08555565023383961,10.0
-53.71950827592889,-43.04785247691165,-35.769128217360254,-33.37747753472298,-31.238683627496705,-30.186040485401055,-28.429901303796946,2024-11-06,-35.32379324045864,0.06825408536289056,0.07941991383199648,10.0
-54.93375033849279,-44.220490582502144,-36.870068911979764,-34.46682926237809,-32.31338624076052,-31.25283365496616,-29.48195096637104,2024-11-07,-36.45326404903338,0.06567198816124539,0.0762219966880052,10.0
-55.19631675865002,-45.05099113750578,-37.870585108320164,-35.48189374554492,-33.337473132412626,-32.279193237173246,-30.506582138122397,2024-11-08,-36.61382502159785,0.04881348723428046,0.05727443115514432,10.0
-55.32909462034957,-45.75624600375496,-38.81156278489712,-36.44818898111711,-34.318994155946164,-33.266827642318226,-31.50006149886588,2024-11-09,-37.478780713099844,0.04188257339030304,0.049842843347192946,10.0
-55.84427230884975,-46.57215449540797,-39.81812906346902,-37.44824639159574,-35.313281381641836,-34.257843120155094,-32.486181275093344,2024-11-10,-38.56332537198268,0.050420189716162425,0.06052683312309417,10.0
-55.622533885618104,-47.16334447049418,-40.66971790794129,-38.342913222025075,-36.23770734184072,-35.19482105068117,-33.43694460513501,2024-11-11,-39.234591224513636,0.03418020561273363,0.04134498408601507,10.0
-52.16650326289527,-46.3422031103886,-41.262360415260915,-39.05853319613818,-37.03862759800782,-36.031704405110645,-34.318788421238736,2024-11-12,-39.56489245425159,0.013192814393553952,0.0162878277562642,10.0
-3.797000221473345,-10.213886746399034,-30.991844503960326,-34.38978624434626,-35.457417055458095,-35.50078119875686,-34.65135391911485,2024-11-13,-27.55023772624088,0.026109752980799802,0.0307639426563383,10.0
-7.018533014434827,-13.038416268313044,-25.771909697506775,-28.04268988958578,-30.06652563028555,-30.99747335599997,-32.015298951935044,2024-11-14,-7.0686329073539556,0.20078420928842095,0.039130006967892275,10.0
-9.96284949808765,-15.795321388663716,-25.5579806811718,-26.685430282757764,-27.914865979668086,-28.561361013864698,-29.609056921481194,2024-11-15,-9.871019825274477,0.09244050614706606,0.024361192635323714,10.0
-12.525356636258254,-18.105202458428177,-26.18147554404627,-26.68171969864135,-27.333653936371316,-27.70344870053615,-28.396567954137474,2024-11-16,-12.109352755300478,0.045332196188219764,0.013437351564050718,10.0
-15.085976161730324,-20.256904006501873,-27.02846538822003,-27.108874281331783,-27.346999815928452,-27.504615116921244,-27.84226826194993,2024-11-17,-14.744622031169675,0.03642935185532118,0.022292322564913144,10.0
-17.546840321316,-22.28391652490795,-27.953812549400446,-27.71397837352213,-27.62697769875111,-27.614157732559928,-27.643898975260925,2024-11-18,-17.313360612823057,0.024186138471422803,0.02318400143096036,10.0
-20.573967353773238,-24.490704941585417,-28.92355579567451,-28.40723201902364,-28.047851897144405,-27.893615323568014,-27.666140268547178,2024-11-19,-20.590577089833033,0.046360829499616535,0.05666243368858813,10.0
-0.2283334932545986,-0.5775361408620405,-4.823225062656109,-9.532366258685414,-16.609485566723883,-20.503032415780147,-24.80437114408202,2024-11-20,-0.4878345317327996,0.0037936228516620048,0.005745864277834643,10.0
-0.4125676571534259,-0.8413368497828815,-3.209387495407374,-3.624947691711907,-4.500869457674493,-5.134650604292193,-7.350110935296011,2024-11-21,-0.6184671699042106,0.08457877158723262,0.0011717283463052771,10.0
-0.9332987881250927,-1.8058215013043377,-4.622603822183682,-4.593241589064256,-4.649970180919791,-4.711196491948623,-5.015825837941027,2024-11-22,NaN,0.03664577483552622,0.0,10.0
-2.645353792718652,-4.086590282715915,-6.745638106223106,-6.2678879252451205,-5.904416041613947,-5.743016067065531,-5.525248822391056,2024-11-23,NaN,0.015342007305111597,0.0,10.0
-4.278093212144022,-6.051297097785013,-8.620844506628298,-7.950736691313444,-7.387374252760488,-7.116980529941015,-6.666433863153835,2024-11-24,NaN,0.003993056741110325,0.0,10.0
-4.956687280242235,-7.041006879162055,-9.97430858207669,-9.283597289346766,-8.656460037160068,-8.343173776776613,-7.7895021524022665,2024-11-25,NaN,0.0,0.0,10.0
-0.5739842905970313,-1.4134286519360981,-5.68449524120127,-6.735664503423637,-7.516682497957615,-7.815471997081855,-7.952800094529601,2024-11-26,-0.8143965080802068,0.028687074863938587,0.03520820907158385,10.0
-0.44669705760917083,-0.900409568728649,-3.199290555399217,-3.38152202819077,-3.6733328107963934,-3.8612203676941435,-4.344574735629678,2024-11-27,-0.6140491873800618,0.01639754826866502,0.004975167780437125,10.0
