date,PLPSI_pd,PLPSI_md,PLFL,PLRF,RWU,PLSTOR,ks
2024-05-19,-56.07560959251441,-118.76389562081614,0.12537657205660346,0.1382691619914519,0.8156921704934454,9.762472208758377,2.4
2024-05-20,-78.75968124069443,-136.92826448324894,0.116337166485109,0.08000842876024342,0.9759367409434557,9.72614347103351,2.4
2024-05-21,-83.37858892108136,-137.0056726349924,0.10725416742782208,0.10709935112433518,0.6781757244982134,9.725988654730022,2.4
2024-05-22,-101.6743364576158,-146.57256641840303,0.08979645992157444,0.07066267235475324,0.6071990918406914,9.706854867163202,2.4
2024-05-23,-52.28895967518247,-126.03469795419511,0.14749147655802528,0.18856721348644112,0.8339746382299222,9.747930604091618,2.4
2024-05-24,-101.51166977028149,-124.14167434626867,0.04526000915197438,0.04904605636782725,0.34819343096612365,9.75171665130747,2.4
2024-05-25,-71.34386122974195,-117.54593243218434,0.0924041424048848,0.10559562623305344,0.6184352120076279,9.76490813513564,2.4
2024-05-26,-88.62500916737673,-139.1429740758781,0.10103592981700275,0.05784184652961523,0.9285986503684341,9.721714051848252,2.4
2024-05-27,-83.7512902449147,-145.0402146275618,0.12257784876529422,0.1107833676619268,0.8673750883063235,9.709919570744885,2.4
2024-05-28,-105.59885356230237,-137.10622425297626,0.06301474138134781,0.07888272213051886,0.3454182847555838,9.725787551494056,2.4
2024-05-29,-52.27541105588237,-131.6113408098816,0.15867185950799848,0.16966162639418778,1.0744628160124259,9.736777318380245,2.4
2024-05-30,-69.76692543700602,-114.85175511508578,0.09016965935615953,0.12368883074575113,0.5232738321971655,9.770296489769835,2.4
2024-05-31,-99.1525884895524,-125.94525853954185,0.0535853400999789,0.03139833325106675,0.5290642995258309,9.748109482920924,2.4
2024-06-01,-59.53709942806388,-88.71831600809713,0.058362433160066514,0.13281631822295595,0.14358713085627273,9.822563367983813,2.4
2024-06-02,-83.64934371073211,-134.30306895175684,0.10130745048204945,0.010137944594730037,1.0198632241492946,9.731393862096493,2.4
2024-06-03,-59.92728799659314,-93.01886154598512,0.06618314709878396,0.1487515619103274,0.2974126133083417,9.813962276908036,2.4
2024-06-04,-86.6995168972427,-132.34512038320943,0.09129120697193345,0.012638689297484837,0.9157880995911326,9.735309759233589,2.4
2024-06-05,-68.6328293857255,-147.88867286296767,0.1585116869544843,0.12742458199496787,1.2447257275168155,9.704222654274071,2.4
2024-06-06,-86.30645848766903,-169.5686511909765,0.16652438540661496,0.12316442875059729,1.2772319340014215,9.660862697618054,2.4
2024-06-07,-99.101171149731,-165.85635994927895,0.13351037759909587,0.140934960082491,0.7277489046954069,9.668287280101449,2.4
2024-06-08,-94.10136138223837,-161.06873714978644,0.13393475153509615,0.14350999713408116,0.850137543656875,9.677862525700435,2.4
2024-06-09,-109.47060601666314,-152.8004073411833,0.08665960264904034,0.10319626226624659,0.44785156354833755,9.694399185317641,2.4
2024-06-10,-118.33521481863193,-155.91061896164388,0.0751508082860239,0.06893038504510274,0.5345719681445424,9.68817876207672,2.4
2024-06-11,-82.46267518618049,-141.02704523689266,0.11712874010142431,0.14689588755092678,0.7549557131470769,9.717945909526224,2.4
2024-06-12,-104.95998572831891,-131.43394200216466,0.052947912547691475,0.07213411901714749,0.1286050089056689,9.73713211599568,2.4
2024-06-13,-123.82451035427817,-168.55641934548743,0.08946381798241851,0.01521886329577295,0.9689689656125519,9.662887161309035,2.4
2024-06-14,-117.77674983114201,-203.52109889155645,0.1714886981208289,0.10155933902869083,1.2236490325569103,9.592957802216898,2.4
2024-06-15,-126.3814565550532,-167.19263269854986,0.08162235228699327,0.1542792846730065,0.3315417962031938,9.66561473460291,2.4
2024-06-16,-136.4041344650084,-168.3001805647084,0.06379209219939999,0.06157699646708291,0.37892066544871694,9.663399638870594,2.4
2024-06-17,-36.265957952725216,-130.63436392031377,0.18873681193517713,0.2640684452239664,1.0109983999547416,9.738731272159383,2.4
2024-06-18,-81.04630258058509,-152.34090370222535,0.1425892022432805,0.09917612267945738,1.2491432896555668,9.69531819259556,2.4
2024-06-19,-80.36971110502844,-162.79831018223675,0.1648571981544166,0.1439423851943938,1.248832669033957,9.674403379635537,2.4
2024-06-20,-119.36219538418325,-202.04249050179317,0.1653605902352198,0.08687222959610699,1.2403289967135884,9.595915018996424,2.4
2024-06-21,-126.19376840486179,-153.71316706711727,0.055038797324510946,0.15169744419386277,0.19606090021679634,9.692573665865776,2.4
2024-06-22,-130.22119767274256,-137.38479582962734,0.01432719631376955,0.0469839387887494,0.06135216825394532,9.725230408340755,2.4
2024-06-23,-61.6818164592669,-96.71603543840696,0.07006843795828013,0.15140595874072088,0.3929680226854783,9.806567929123196,2.4
2024-06-24,-75.99570977926804,-116.05799948151352,0.08012457940449094,0.041440651318277844,0.7162668353825606,9.767884001036983,2.4
2024-06-25,-65.5206060798059,-140.4617151625014,0.14988221816539102,0.10107478680341525,1.2972264940691283,9.719076569675007,2.4
2024-06-26,-53.05143787765212,-135.7972002689139,0.1654915247825236,0.17482055456969858,1.0979487232367542,9.728405599462182,2.4
2024-06-27,-87.45977394260272,-140.37050244339315,0.10582145700158087,0.09667485265262238,0.7414068495391348,9.719258995113224,2.4
2024-06-28,-104.46340119702131,-191.95256914092914,0.1749783358878157,0.07181420249274367,1.5462848392374624,9.616094861718151,2.4
2024-06-29,-98.79412314785974,-225.01733251890545,0.2524464187420914,0.18631689198613882,1.4614909041461792,9.549965334962199,2.4
2024-06-30,-113.5373089830142,-189.44528845205159,0.15181595893807479,0.2229600470717825,0.5236482767188361,9.621109423095906,2.4
2024-07-01,-131.0271830767219,-195.21795987046738,0.12838155358749098,0.11683621075065935,0.6016130092535783,9.609564080259073,2.4
