 

stn;time;rka150d0
VSSIE;20220123;0.0
VSSIE;20220124;0.0
VSSIE;20220125;0.0
VSSIE;20220126;0.0
VSSIE;20220127;0.0
VSSIE;20220128;0.0
VSSIE;20220129;0.0
VSSIE;20220130;0.0
VSSIE;20220131;0.0
VSSIE;20220201;2.7
VSSIE;20220202;4.8
VSSIE;20220203;0.0
VSSIE;20220204;0.0
VSSIE;20220205;0.0
VSSIE;20220206;6.1
VSSIE;20220207;7.0
VSSIE;20220208;0.0
VSSIE;20220209;0.0
VSSIE;20220210;0.0
VSSIE;20220211;0.6
VSSIE;20220212;0.0
VSSIE;20220213;0.0
VSSIE;20220214;0.0
VSSIE;20220215;0.8
VSSIE;20220216;7.4
VSSIE;20220217;1.7
VSSIE;20220218;0.0
VSSIE;20220219;0.0
VSSIE;20220220;0.0
VSSIE;20220221;1.6
VSSIE;20220222;0.3
VSSIE;20220223;0.0
VSSIE;20220224;0.0
VSSIE;20220225;0.0
VSSIE;20220226;0.0
VSSIE;20220227;0.0
VSSIE;20220228;0.0
VSSIE;20220301;0.0
VSSIE;20220302;0.0
VSSIE;20220303;0.0
VSSIE;20220304;0.0
VSSIE;20220305;0.0
VSSIE;20220306;0.0
VSSIE;20220307;0.0
VSSIE;20220308;0.0
VSSIE;20220309;0.0
VSSIE;20220310;0.0
VSSIE;20220311;0.0
VSSIE;20220312;0.0
VSSIE;20220313;0.0
VSSIE;20220314;0.0
VSSIE;20220315;4.7
VSSIE;20220316;0.0
VSSIE;20220317;0.0
VSSIE;20220318;0.0
VSSIE;20220319;0.0
VSSIE;20220320;0.0
VSSIE;20220321;0.0
VSSIE;20220322;0.0
VSSIE;20220323;0.0
VSSIE;20220324;0.0
VSSIE;20220325;0.0
VSSIE;20220326;0.0
VSSIE;20220327;0.0
VSSIE;20220328;0.0
VSSIE;20220329;0.0
VSSIE;20220330;0.0
VSSIE;20220331;0.2
VSSIE;20220401;0.9
VSSIE;20220402;0.0
VSSIE;20220403;0.0
VSSIE;20220404;0.0
VSSIE;20220405;0.0
VSSIE;20220406;0.0
VSSIE;20220407;20.1
VSSIE;20220408;7.0
VSSIE;20220409;0.4
VSSIE;20220410;0.0
VSSIE;20220411;0.0
VSSIE;20220412;0.0
VSSIE;20220413;0.0
VSSIE;20220414;0.0
VSSIE;20220415;0.0
VSSIE;20220416;0.0
VSSIE;20220417;0.0
VSSIE;20220418;0.0
VSSIE;20220419;0.0
VSSIE;20220420;0.0
VSSIE;20220421;0.0
VSSIE;20220422;0.0
VSSIE;20220423;4.3
VSSIE;20220424;1.6
VSSIE;20220425;1.8
VSSIE;20220426;0.8
VSSIE;20220427;0.0
VSSIE;20220428;0.0
VSSIE;20220429;0.0
VSSIE;20220430;2.6
VSSIE;20220501;0.0
VSSIE;20220502;0.0
VSSIE;20220503;0.1
VSSIE;20220504;10.5
VSSIE;20220505;6.2
VSSIE;20220506;0.0
VSSIE;20220507;0.0
VSSIE;20220508;0.0
VSSIE;20220509;0.0
VSSIE;20220510;0.0
VSSIE;20220511;0.0
VSSIE;20220512;0.0
VSSIE;20220513;0.0
VSSIE;20220514;0.0
VSSIE;20220515;7.3
VSSIE;20220516;0.8
VSSIE;20220517;0.0
VSSIE;20220518;0.0
VSSIE;20220519;0.0
VSSIE;20220520;0.0
VSSIE;20220521;0.0
VSSIE;20220522;0.0
VSSIE;20220523;2.4
VSSIE;20220524;1.5
VSSIE;20220525;0.0
VSSIE;20220526;0.0
VSSIE;20220527;0.0
VSSIE;20220528;0.0
VSSIE;20220529;0.0
VSSIE;20220530;0.0
VSSIE;20220531;11.3
VSSIE;20220601;4.7
VSSIE;20220602;3.3
VSSIE;20220603;1.3
VSSIE;20220604;0.5
VSSIE;20220605;1.7
VSSIE;20220606;0.0
VSSIE;20220607;4.9
VSSIE;20220608;0.8
VSSIE;20220609;0.5
VSSIE;20220610;0.0
VSSIE;20220611;0.0
VSSIE;20220612;0.0
VSSIE;20220613;0.0
VSSIE;20220614;0.0
VSSIE;20220615;0.2
VSSIE;20220616;0.0
VSSIE;20220617;0.0
VSSIE;20220618;0.0
VSSIE;20220619;0.0
VSSIE;20220620;0.0
VSSIE;20220621;2.3
VSSIE;20220622;6.9
VSSIE;20220623;0.2
VSSIE;20220624;1.7
VSSIE;20220625;0.0
VSSIE;20220626;0.0
VSSIE;20220627;4.4
VSSIE;20220628;12.6
VSSIE;20220629;0.0
VSSIE;20220630;5.6
VSSIE;20220701;0.6
VSSIE;20220702;0.0
VSSIE;20220703;0.3
VSSIE;20220704;21.9
VSSIE;20220705;3.1
VSSIE;20220706;0.0
VSSIE;20220707;0.0
VSSIE;20220708;0.0
VSSIE;20220709;0.0
VSSIE;20220710;0.0
VSSIE;20220711;0.0
VSSIE;20220712;0.0
VSSIE;20220713;0.0
VSSIE;20220714;0.0
VSSIE;20220715;0.0
VSSIE;20220716;0.0
VSSIE;20220717;0.0
VSSIE;20220718;0.0
VSSIE;20220719;0.0
VSSIE;20220720;1.7
VSSIE;20220721;0.0
VSSIE;20220722;0.0
VSSIE;20220723;0.7
VSSIE;20220724;0.0
VSSIE;20220725;2.4
VSSIE;20220726;0.6
VSSIE;20220727;0.0
VSSIE;20220728;1.8
VSSIE;20220729;2.6
VSSIE;20220730;0.2
VSSIE;20220731;0.0
VSSIE;20220801;0.0
VSSIE;20220802;0.0
VSSIE;20220803;0.0
VSSIE;20220804;5.1
VSSIE;20220805;7.3
VSSIE;20220806;0.3
VSSIE;20220807;0.0
VSSIE;20220808;0.0
VSSIE;20220809;0.0
VSSIE;20220810;0.0
VSSIE;20220811;0.0
VSSIE;20220812;0.0
VSSIE;20220813;0.0
VSSIE;20220814;0.0
VSSIE;20220815;0.1
VSSIE;20220816;0.0
VSSIE;20220817;0.2
VSSIE;20220818;12.2
VSSIE;20220819;4.6
VSSIE;20220820;0.0
VSSIE;20220821;0.1
VSSIE;20220822;0.0
VSSIE;20220823;0.0
VSSIE;20220824;0.0
VSSIE;20220825;0.0
VSSIE;20220826;5.8
VSSIE;20220827;0.1
VSSIE;20220828;0.0
VSSIE;20220829;0.0
VSSIE;20220830;0.0
VSSIE;20220831;0.6
VSSIE;20220901;0.0
VSSIE;20220902;0.9
VSSIE;20220903;1.9
VSSIE;20220904;0.1
VSSIE;20220905;0.0
VSSIE;20220906;4.1
VSSIE;20220907;3.9
VSSIE;20220908;7.8
VSSIE;20220909;0.0
VSSIE;20220910;0.2
VSSIE;20220911;0.0
VSSIE;20220912;0.0
VSSIE;20220913;0.0
VSSIE;20220914;2.5
VSSIE;20220915;0.7
VSSIE;20220916;0.4
VSSIE;20220917;0.0
VSSIE;20220918;0.0
VSSIE;20220919;0.0
VSSIE;20220920;0.0
VSSIE;20220921;0.0
VSSIE;20220922;0.0
VSSIE;20220923;0.0
VSSIE;20220924;4.4
VSSIE;20220925;3.1
VSSIE;20220926;0.6
VSSIE;20220927;1.3
VSSIE;20220928;18.9
VSSIE;20220929;6.0
VSSIE;20220930;0.0
VSSIE;20221001;8.8
VSSIE;20221002;1.2
VSSIE;20221003;0.0
VSSIE;20221004;0.0
VSSIE;20221005;0.0
VSSIE;20221006;0.0
VSSIE;20221007;0.0
VSSIE;20221008;1.4
VSSIE;20221009;0.3
VSSIE;20221010;0.0
VSSIE;20221011;1.1
VSSIE;20221012;0.5
VSSIE;20221013;0.0
VSSIE;20221014;3.2
VSSIE;20221015;0.0
VSSIE;20221016;0.0
VSSIE;20221017;0.0
VSSIE;20221018;0.0
VSSIE;20221019;0.0
VSSIE;20221020;0.9
VSSIE;20221021;6.9
VSSIE;20221022;6.2
VSSIE;20221023;2.5
VSSIE;20221024;20.7
VSSIE;20221025;0.0
VSSIE;20221026;3.0
VSSIE;20221027;0.0
VSSIE;20221028;0.0
VSSIE;20221029;0.0
VSSIE;20221030;0.0
VSSIE;20221031;0.0
VSSIE;20221101;2.5
VSSIE;20221102;0.0
VSSIE;20221103;4.4
VSSIE;20221104;1.3
VSSIE;20221105;0.0
VSSIE;20221106;0.0
VSSIE;20221107;0.0
VSSIE;20221108;0.0
VSSIE;20221109;1.9
VSSIE;20221110;0.0
VSSIE;20221111;0.0
VSSIE;20221112;0.0
VSSIE;20221113;0.0
VSSIE;20221114;11.0
VSSIE;20221115;0.4
VSSIE;20221116;2.5
VSSIE;20221117;3.2
VSSIE;20221118;5.9
VSSIE;20221119;0.0
VSSIE;20221120;0.4
VSSIE;20221121;0.1
VSSIE;20221122;3.7
VSSIE;20221123;3.0
VSSIE;20221124;0.0
VSSIE;20221125;0.0
VSSIE;20221126;0.0
VSSIE;20221127;0.0
VSSIE;20221128;0.0
VSSIE;20221129;3.0
VSSIE;20221130;0.0
VSSIE;20221201;0.0
VSSIE;20221202;0.0
VSSIE;20221203;0.0
VSSIE;20221204;0.7
VSSIE;20221205;0.0
VSSIE;20221206;0.0
VSSIE;20221207;0.0
VSSIE;20221208;0.0
VSSIE;20221209;7.3
VSSIE;20221210;0.9
VSSIE;20221211;0.0
VSSIE;20221212;0.0
VSSIE;20221213;0.0
VSSIE;20221214;0.4
VSSIE;20221215;0.0
VSSIE;20221216;2.1
VSSIE;20221217;0.0
VSSIE;20221218;0.0
VSSIE;20221219;0.0
VSSIE;20221220;0.0
VSSIE;20221221;2.1
VSSIE;20221222;9.1
VSSIE;20221223;44.2
VSSIE;20221224;4.3
VSSIE;20221225;0.0
VSSIE;20221226;1.3
VSSIE;20221227;0.0
VSSIE;20221228;0.0
VSSIE;20221229;0.0
VSSIE;20221230;8.2
VSSIE;20221231;0.0
VSSIE;20230101;0.0
VSSIE;20230102;0.0
VSSIE;20230103;0.8
VSSIE;20230104;0.0
VSSIE;20230105;0.0
VSSIE;20230106;0.0
VSSIE;20230107;0.0
VSSIE;20230108;6.2
VSSIE;20230109;12.3
VSSIE;20230110;1.2
VSSIE;20230111;3.1
VSSIE;20230112;0.0
VSSIE;20230113;0.5
VSSIE;20230114;0.0
VSSIE;20230115;1.3
VSSIE;20230116;7.7
VSSIE;20230117;1.6
VSSIE;20230118;1.3
VSSIE;20230119;0.0
VSSIE;20230120;0.0
VSSIE;20230121;0.0
VSSIE;20230122;0.0
VSSIE;20230123;0.0
VSSIE;20230124;0.0
VSSIE;20230125;0.0
VSSIE;20230126;0.0
VSSIE;20230127;0.0
VSSIE;20230128;0.0
VSSIE;20230129;0.0
VSSIE;20230130;0.0
VSSIE;20230131;0.0
VSSIE;20230201;0.0
VSSIE;20230202;0.0
VSSIE;20230203;0.0
VSSIE;20230204;0.0
VSSIE;20230205;0.4
VSSIE;20230206;0.0
VSSIE;20230207;0.0
VSSIE;20230208;0.0
VSSIE;20230209;0.0
VSSIE;20230210;0.0
VSSIE;20230211;0.0
VSSIE;20230212;0.0
VSSIE;20230213;0.0
VSSIE;20230214;0.0
VSSIE;20230215;0.0
VSSIE;20230216;0.0
VSSIE;20230217;0.0
VSSIE;20230218;0.0
VSSIE;20230219;0.0
VSSIE;20230220;0.0
VSSIE;20230221;0.0
VSSIE;20230222;2.4
VSSIE;20230223;0.0
VSSIE;20230224;0.0
VSSIE;20230225;0.1
VSSIE;20230226;0.0
VSSIE;20230227;0.0
VSSIE;20230228;0.0
VSSIE;20230301;0.0
VSSIE;20230302;0.0
VSSIE;20230303;0.0
VSSIE;20230304;0.0
VSSIE;20230305;0.0
VSSIE;20230306;0.0
VSSIE;20230307;0.0
VSSIE;20230308;17.1
VSSIE;20230309;1.2
VSSIE;20230310;17.7
VSSIE;20230311;9.0
VSSIE;20230312;0.5
VSSIE;20230313;10.7
VSSIE;20230314;17.5
VSSIE;20230315;0.0
VSSIE;20230316;0.0
VSSIE;20230317;0.0
VSSIE;20230318;0.0
VSSIE;20230319;8.2
VSSIE;20230320;0.0
VSSIE;20230321;0.0
VSSIE;20230322;0.0
VSSIE;20230323;0.1
VSSIE;20230324;12.3
VSSIE;20230325;0.3
VSSIE;20230326;11.7
VSSIE;20230327;1.7
VSSIE;20230328;0.1
VSSIE;20230329;1.8
VSSIE;20230330;0.6
VSSIE;20230331;17.8
VSSIE;20230401;1.9
VSSIE;20230402;0.0
VSSIE;20230403;0.0
VSSIE;20230404;0.0
VSSIE;20230405;0.0
VSSIE;20230406;0.0
VSSIE;20230407;6.3
VSSIE;20230408;0.0
VSSIE;20230409;0.0
VSSIE;20230410;0.0
VSSIE;20230411;4.8
VSSIE;20230412;0.4
VSSIE;20230413;0.0
VSSIE;20230414;0.1
VSSIE;20230415;2.2
VSSIE;20230416;0.0
VSSIE;20230417;0.0
VSSIE;20230418;0.0
VSSIE;20230419;0.0
VSSIE;20230420;8.5
VSSIE;20230421;0.0
VSSIE;20230422;0.0
VSSIE;20230423;0.5
VSSIE;20230424;0.3
VSSIE;20230425;4.5
VSSIE;20230426;0.0
VSSIE;20230427;0.0
VSSIE;20230428;8.5
VSSIE;20230429;13.8
VSSIE;20230430;6.8
VSSIE;20230501;17.2
VSSIE;20230502;0.0
VSSIE;20230503;0.0
VSSIE;20230504;0.0
VSSIE;20230505;0.0
VSSIE;20230506;0.0
VSSIE;20230507;2.4
VSSIE;20230508;0.0
VSSIE;20230509;4.2
VSSIE;20230510;0.0
VSSIE;20230511;0.0
VSSIE;20230512;0.0
VSSIE;20230513;0.4
VSSIE;20230514;0.0
VSSIE;20230515;0.0
VSSIE;20230516;0.0
VSSIE;20230517;0.0
VSSIE;20230518;0.0
VSSIE;20230519;0.0
VSSIE;20230520;0.0
VSSIE;20230521;0.0
VSSIE;20230522;0.0
VSSIE;20230523;0.0
VSSIE;20230524;0.5
VSSIE;20230525;1.6
VSSIE;20230526;0.0
VSSIE;20230527;0.0
VSSIE;20230528;0.0
VSSIE;20230529;0.0
VSSIE;20230530;0.0
VSSIE;20230531;0.0
VSSIE;20230601;0.0
VSSIE;20230602;1.0
VSSIE;20230603;0.0
VSSIE;20230604;0.0
VSSIE;20230605;0.0
VSSIE;20230606;0.0
VSSIE;20230607;0.0
VSSIE;20230608;0.0
VSSIE;20230609;0.3
VSSIE;20230610;5.4
VSSIE;20230611;0.0
VSSIE;20230612;0.0
VSSIE;20230613;0.0
VSSIE;20230614;0.0
VSSIE;20230615;0.0
VSSIE;20230616;0.0
VSSIE;20230617;0.0
VSSIE;20230618;0.0
VSSIE;20230619;0.0
VSSIE;20230620;1.3
VSSIE;20230621;0.3
VSSIE;20230622;3.6
VSSIE;20230623;1.7
VSSIE;20230624;0.0
VSSIE;20230625;0.0
VSSIE;20230626;0.0
VSSIE;20230627;0.0
VSSIE;20230628;0.0
VSSIE;20230629;7.4
VSSIE;20230630;1.0
VSSIE;20230701;0.0
VSSIE;20230702;0.0
VSSIE;20230703;0.0
VSSIE;20230704;0.0
VSSIE;20230705;0.0
VSSIE;20230706;0.1
VSSIE;20230707;0.0
VSSIE;20230708;0.0
VSSIE;20230709;0.0
VSSIE;20230710;0.0
VSSIE;20230711;5.9
VSSIE;20230712;18.1
VSSIE;20230713;0.7
VSSIE;20230714;0.0
VSSIE;20230715;0.0
VSSIE;20230716;0.0
VSSIE;20230717;0.0
VSSIE;20230718;1.1
VSSIE;20230719;2.2
VSSIE;20230720;0.0
VSSIE;20230721;0.7
VSSIE;20230722;0.0
VSSIE;20230723;0.0
VSSIE;20230724;18.8
VSSIE;20230725;5.6
VSSIE;20230726;0.0
VSSIE;20230727;0.0
VSSIE;20230728;0.0
VSSIE;20230729;10.1
VSSIE;20230730;0.1
VSSIE;20230731;0.0
VSSIE;20230801;0.0
VSSIE;20230802;2.5
VSSIE;20230803;0.0
VSSIE;20230804;0.0
VSSIE;20230805;0.1
VSSIE;20230806;1.0
VSSIE;20230807;0.0
VSSIE;20230808;0.0
VSSIE;20230809;0.0
VSSIE;20230810;0.0
VSSIE;20230811;0.0
VSSIE;20230812;0.0
VSSIE;20230813;0.0
VSSIE;20230814;0.8
VSSIE;20230815;0.0
VSSIE;20230816;9.5
VSSIE;20230817;0.3
VSSIE;20230818;0.0
VSSIE;20230819;0.0
VSSIE;20230820;0.0
VSSIE;20230821;0.0
VSSIE;20230822;0.0
VSSIE;20230823;0.0
VSSIE;20230824;0.0
VSSIE;20230825;2.9
VSSIE;20230826;3.4
VSSIE;20230827;10.3
VSSIE;20230828;36.6
VSSIE;20230829;0.3
VSSIE;20230830;0.0
VSSIE;20230831;0.1
VSSIE;20230901;0.0
VSSIE;20230902;0.0
VSSIE;20230903;0.0
VSSIE;20230904;0.0
VSSIE;20230905;0.0
VSSIE;20230906;0.0
VSSIE;20230907;0.0
VSSIE;20230908;0.0
VSSIE;20230909;0.0
VSSIE;20230910;0.0
VSSIE;20230911;0.0
VSSIE;20230912;2.0
VSSIE;20230913;2.6
VSSIE;20230914;0.0
VSSIE;20230915;3.4
VSSIE;20230916;0.0
VSSIE;20230917;0.0
VSSIE;20230918;9.7
VSSIE;20230919;1.4
VSSIE;20230920;0.0
VSSIE;20230921;4.9
VSSIE;20230922;4.9
VSSIE;20230923;0.2
VSSIE;20230924;0.0
VSSIE;20230925;0.0
VSSIE;20230926;0.0
VSSIE;20230927;0.0
VSSIE;20230928;0.0
VSSIE;20230929;0.0
VSSIE;20230930;0.0
VSSIE;20231001;0.0
VSSIE;20231002;0.0
VSSIE;20231003;0.2
VSSIE;20231004;0.0
VSSIE;20231005;0.0
VSSIE;20231006;0.0
VSSIE;20231007;0.0
VSSIE;20231008;0.0
VSSIE;20231009;0.0
VSSIE;20231010;0.0
VSSIE;20231011;0.0
VSSIE;20231012;0.0
VSSIE;20231013;0.0
VSSIE;20231014;1.1
VSSIE;20231015;0.0
VSSIE;20231016;0.0
VSSIE;20231017;0.0
VSSIE;20231018;0.3
VSSIE;20231019;0.0
VSSIE;20231020;5.1
VSSIE;20231021;0.8
VSSIE;20231022;0.0
VSSIE;20231023;0.0
VSSIE;20231024;4.5
VSSIE;20231025;2.6
VSSIE;20231026;13.9
VSSIE;20231027;9.1
VSSIE;20231028;0.0
VSSIE;20231029;0.0
VSSIE;20231030;10.9
VSSIE;20231031;1.0
VSSIE;20231101;0.5
VSSIE;20231102;16.0
VSSIE;20231103;4.6
VSSIE;20231104;23.5
VSSIE;20231105;10.5
VSSIE;20231106;0.0
VSSIE;20231107;0.6
VSSIE;20231108;0.0
VSSIE;20231109;1.1
VSSIE;20231110;12.0
VSSIE;20231111;1.8
VSSIE;20231112;10.7
VSSIE;20231113;17.0
VSSIE;20231114;39.3
VSSIE;20231115;0.0
VSSIE;20231116;0.1
VSSIE;20231117;0.5
VSSIE;20231118;1.7
VSSIE;20231119;2.8
VSSIE;20231120;0.0
VSSIE;20231121;0.8
VSSIE;20231122;0.0
VSSIE;20231123;0.0
VSSIE;20231124;0.4
VSSIE;20231125;0.4
VSSIE;20231126;0.0
VSSIE;20231127;8.7
VSSIE;20231128;4.8
VSSIE;20231129;0.0
VSSIE;20231130;27.5
VSSIE;20231201;35.6
VSSIE;20231202;0.7
VSSIE;20231203;0.0
VSSIE;20231204;0.0
VSSIE;20231205;0.1
VSSIE;20231206;0.0
VSSIE;20231207;0.0
VSSIE;20231208;1.8
VSSIE;20231209;26.4
VSSIE;20231210;3.6
VSSIE;20231211;25.6
VSSIE;20231212;24.9
VSSIE;20231213;11.2
VSSIE;20231214;1.9
VSSIE;20231215;0.0
VSSIE;20231216;0.0
VSSIE;20231217;0.0
VSSIE;20231218;0.0
VSSIE;20231219;0.0
VSSIE;20231220;0.0
VSSIE;20231221;4.3
VSSIE;20231222;0.8
VSSIE;20231223;0.0
VSSIE;20231224;0.0
VSSIE;20231225;0.0
VSSIE;20231226;0.0
VSSIE;20231227;0.0
VSSIE;20231228;0.0
VSSIE;20231229;0.0
VSSIE;20231230;0.0
VSSIE;20231231;2.4
VSSIE;20240101;0.0
VSSIE;20240102;9.3
VSSIE;20240103;6.6
VSSIE;20240104;1.6
VSSIE;20240105;7.1
VSSIE;20240106;0.3
VSSIE;20240107;0.0
VSSIE;20240108;0.0
VSSIE;20240109;0.0
VSSIE;20240110;0.0
VSSIE;20240111;0.0
VSSIE;20240112;0.0
VSSIE;20240113;0.0
VSSIE;20240114;0.0
VSSIE;20240115;0.9
VSSIE;20240116;0.0
VSSIE;20240117;17.1
VSSIE;20240118;14.9
VSSIE;20240119;0.0
VSSIE;20240120;0.0
VSSIE;20240121;0.0
VSSIE;20240122;8.0
VSSIE;20240123;0.5
VSSIE;20240124;0.1
VSSIE;20240125;0.0
VSSIE;20240126;0.8
VSSIE;20240127;0.0
VSSIE;20240128;0.0
VSSIE;20240129;0.0
VSSIE;20240130;0.0
VSSIE;20240131;0.0
VSSIE;20240201;0.0
VSSIE;20240202;0.0
VSSIE;20240203;0.0
VSSIE;20240204;0.0
VSSIE;20240205;0.0
VSSIE;20240206;0.0
VSSIE;20240207;2.7
VSSIE;20240208;3.1
VSSIE;20240209;0.0
VSSIE;20240210;0.0
VSSIE;20240211;0.0
VSSIE;20240212;0.0
VSSIE;20240213;0.0
VSSIE;20240214;0.0
VSSIE;20240215;0.0
VSSIE;20240216;0.0
VSSIE;20240217;0.0
VSSIE;20240218;0.0
VSSIE;20240219;1.0
VSSIE;20240220;0.0
VSSIE;20240221;0.0
VSSIE;20240222;26.4
VSSIE;20240223;0.0
VSSIE;20240224;0.0
VSSIE;20240225;0.0
VSSIE;20240226;0.0
VSSIE;20240227;0.1
VSSIE;20240228;0.0
VSSIE;20240229;0.0
VSSIE;20240301;5.0
VSSIE;20240302;0.0
VSSIE;20240303;0.0
VSSIE;20240304;0.8
VSSIE;20240305;0.8
VSSIE;20240306;0.1
VSSIE;20240307;0.0
VSSIE;20240308;0.0
VSSIE;20240309;0.0
VSSIE;20240310;12.9
VSSIE;20240311;0.0
VSSIE;20240312;0.1
VSSIE;20240313;0.8
VSSIE;20240314;0.0
VSSIE;20240315;0.5
VSSIE;20240316;8.2
VSSIE;20240317;0.3
VSSIE;20240318;16.8
VSSIE;20240319;0.0
VSSIE;20240320;0.0
VSSIE;20240321;2.5
VSSIE;20240322;0.0
VSSIE;20240323;1.0
VSSIE;20240324;0.5
VSSIE;20240325;0.0
VSSIE;20240326;0.0
VSSIE;20240327;7.7
VSSIE;20240328;3.4
VSSIE;20240329;0.0
VSSIE;20240330;8.3
VSSIE;20240331;0.0
VSSIE;20240401;2.4
VSSIE;20240402;0.0
VSSIE;20240403;0.8
VSSIE;20240404;0.0
VSSIE;20240405;0.0
VSSIE;20240406;0.0
VSSIE;20240407;0.0
VSSIE;20240408;0.0
VSSIE;20240409;5.0
VSSIE;20240410;0.0
VSSIE;20240411;0.0
VSSIE;20240412;0.0
VSSIE;20240413;0.0
VSSIE;20240414;0.0
VSSIE;20240415;0.2
VSSIE;20240416;0.4
VSSIE;20240417;1.8
VSSIE;20240418;0.9
VSSIE;20240419;2.4
VSSIE;20240420;0.6
VSSIE;20240421;1.2
VSSIE;20240422;0.0
VSSIE;20240423;0.0
VSSIE;20240424;0.0
VSSIE;20240425;0.0
VSSIE;20240426;0.0
VSSIE;20240427;0.0
VSSIE;20240428;0.0
VSSIE;20240429;0.0
VSSIE;20240430;0.0
VSSIE;20240501;0.0
VSSIE;20240502;1.0
VSSIE;20240503;0.5
VSSIE;20240504;0.0
VSSIE;20240505;0.2
VSSIE;20240506;14.2
VSSIE;20240507;17.4
VSSIE;20240508;0.0
VSSIE;20240509;0.0
VSSIE;20240510;0.0
VSSIE;20240511;0.0
VSSIE;20240512;0.8
VSSIE;20240513;0.0
VSSIE;20240514;0.0
VSSIE;20240515;0.0
VSSIE;20240516;7.0
VSSIE;20240517;0.0
VSSIE;20240518;0.3
VSSIE;20240519;0.0
VSSIE;20240520;0.0
VSSIE;20240521;3.7
VSSIE;20240522;0.0
VSSIE;20240523;1.1
VSSIE;20240524;0.0
VSSIE;20240525;0.3
VSSIE;20240526;0.0
VSSIE;20240527;6.4
VSSIE;20240528;0.0
VSSIE;20240529;1.5
VSSIE;20240530;6.3
VSSIE;20240531;0.3
VSSIE;20240601;0.0
VSSIE;20240602;3.0
VSSIE;20240603;0.0
VSSIE;20240604;0.0
VSSIE;20240605;0.0
VSSIE;20240606;2.1
VSSIE;20240607;0.9
VSSIE;20240608;0.8
VSSIE;20240609;8.0
VSSIE;20240610;1.7
VSSIE;20240611;0.0
VSSIE;20240612;0.0
VSSIE;20240613;0.0
VSSIE;20240614;1.4
VSSIE;20240615;11.8
VSSIE;20240616;0.0
VSSIE;20240617;0.0
VSSIE;20240618;0.0
VSSIE;20240619;0.4
VSSIE;20240620;2.5
VSSIE;20240621;11.5
VSSIE;20240622;2.6
VSSIE;20240623;0.0
VSSIE;20240624;0.0
VSSIE;20240625;0.0
VSSIE;20240626;0.3
VSSIE;20240627;0.1
VSSIE;20240628;0.0
VSSIE;20240629;0.3
VSSIE;20240630;0.2
VSSIE;20240701;2.5
VSSIE;20240702;0.0
VSSIE;20240703;0.0
VSSIE;20240704;0.0
VSSIE;20240705;0.0
VSSIE;20240706;9.7
VSSIE;20240707;0.8
VSSIE;20240708;0.0
VSSIE;20240709;0.0
VSSIE;20240710;1.0
VSSIE;20240711;0.0
VSSIE;20240712;14.8
VSSIE;20240713;0.0
VSSIE;20240714;0.0
VSSIE;20240715;13.4
VSSIE;20240716;2.3
VSSIE;20240717;0.0
VSSIE;20240718;0.0
VSSIE;20240719;0.0
VSSIE;20240720;0.0
VSSIE;20240721;6.2
VSSIE;20240722;0.0
VSSIE;20240723;0.0
VSSIE;20240724;0.0
VSSIE;20240725;0.0
VSSIE;20240726;0.0
VSSIE;20240727;0.0
VSSIE;20240728;0.1
VSSIE;20240729;0.0
VSSIE;20240730;0.0
VSSIE;20240731;1.6
VSSIE;20240801;3.8
VSSIE;20240802;1.6
VSSIE;20240803;0.0
VSSIE;20240804;0.0
VSSIE;20240805;0.0
VSSIE;20240806;0.0
VSSIE;20240807;0.0
VSSIE;20240808;0.0
VSSIE;20240809;0.0
VSSIE;20240810;0.0
VSSIE;20240811;0.0
VSSIE;20240812;0.5
VSSIE;20240813;0.9
VSSIE;20240814;1.4
VSSIE;20240815;0.0
VSSIE;20240816;0.0
VSSIE;20240817;19.0
VSSIE;20240818;3.5
VSSIE;20240819;0.0
VSSIE;20240820;0.0
VSSIE;20240821;0.0
VSSIE;20240822;0.0
VSSIE;20240823;0.0
VSSIE;20240824;0.4
VSSIE;20240825;2.6
VSSIE;20240826;0.0
VSSIE;20240827;0.0
VSSIE;20240828;0.0
VSSIE;20240829;0.0
VSSIE;20240830;0.0
VSSIE;20240831;0.0
VSSIE;20240901;0.0
VSSIE;20240902;0.0
VSSIE;20240903;0.0
VSSIE;20240904;0.7
VSSIE;20240905;6.7
VSSIE;20240906;0.0
VSSIE;20240907;0.0
VSSIE;20240908;17.7
VSSIE;20240909;4.8
VSSIE;20240910;0.0
VSSIE;20240911;2.6
VSSIE;20240912;0.2
VSSIE;20240913;0.0
VSSIE;20240914;0.0
VSSIE;20240915;0.0
VSSIE;20240916;0.0
VSSIE;20240917;0.0
VSSIE;20240918;0.0
VSSIE;20240919;0.0
VSSIE;20240920;0.0
VSSIE;20240921;0.0
VSSIE;20240922;1.0
VSSIE;20240923;4.1
VSSIE;20240924;0.1
VSSIE;20240925;2.6
VSSIE;20240926;28.7
VSSIE;20240927;0.1
VSSIE;20240928;0.9
VSSIE;20240929;0.0
VSSIE;20240930;0.0
VSSIE;20241001;10.3
VSSIE;20241002;16.4
VSSIE;20241003;0.0
VSSIE;20241004;0.0
VSSIE;20241005;0.0
VSSIE;20241006;0.2
VSSIE;20241007;0.0
VSSIE;20241008;5.8
VSSIE;20241009;3.4
VSSIE;20241010;11.0
VSSIE;20241011;0.0
VSSIE;20241012;5.6
VSSIE;20241013;4.2
VSSIE;20241014;1.7
VSSIE;20241015;0.7
VSSIE;20241016;0.0
VSSIE;20241017;0.0
